Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
23.621556108562523,6.458223396101012,0.20514751817246357,0.17188469306322285,0.10351578093883357,0.05896979525978558,16.07529531165283,0.0009394434069680753,0.050768893442607994,0.0004112765249999952,0.0,0.0,0.0,0.49640000000000056,0.0
