Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2
,,,,,,,,,826,2,25,10,2023-02-25T08:50:00+08:00,239,125
,,,,,,,,,827,2,25,11,2023-02-25T09:50:00+08:00,253,131
,,,,,,,,,828,2,25,12,2023-02-25T10:50:00+08:00,264,138
,,,,,,,,,829,2,25,13,2023-02-25T11:50:00+08:00,269,140
,,,,,,,,,830,2,25,14,2023-02-25T12:50:00+08:00,262,137
,,,,,,,,,831,2,25,15,2023-02-25T13:50:00+08:00,263,137
,,,,,,,,,832,2,25,16,2023-02-25T14:50:00+08:00,270,141
,,,,,,,,,833,2,25,17,2023-02-25T15:50:00+08:00,270,141
,,,,,,,,,834,2,25,18,2023-02-25T16:50:00+08:00,269,141
,,,,,,,,,835,2,25,19,2023-02-25T17:50:00+08:00,268,140
,,,,,,,,,836,2,25,20,2023-02-25T18:50:00+08:00,267,140
,,,,,,,,,837,2,25,21,2023-02-25T19:50:00+08:00,284,148
,,,,,,,,,838,2,25,22,2023-02-25T20:50:00+08:00,287,151
,,,,,,,,,839,2,25,23,2023-02-25T21:50:00+08:00,282,146
,,,,,,,,,840,2,25,24,2023-02-25T22:50:00+08:00,272,142
,,,,,,,,,841,11,12,1,2023-11-11T23:00:00+08:00,267,139
,,,,,,,,,842,11,12,2,2023-11-12T00:00:00+08:00,254,133
,,,,,,,,,843,11,12,3,2023-11-12T01:00:00+08:00,246,128
,,,,,,,,,844,11,12,4,2023-11-12T02:00:00+08:00,236,123
,,,,,,,,,845,11,12,5,2023-11-12T03:00:00+08:00,229,120
,,,,,,,,,846,11,12,6,2023-11-12T04:00:00+08:00,224,117
,,,,,,,,,847,11,12,7,2023-11-12T05:00:00+08:00,223,117
,,,,,,,,,848,11,12,8,2023-11-12T06:00:00+08:00,224,117
,,,,,,,,,849,11,12,9,2023-11-12T07:00:00+08:00,215,112
,,,,,,,,,850,11,12,10,2023-11-12T08:00:00+08:00,212,110
,,,,,,,,,851,11,12,11,2023-11-12T09:00:00+08:00,220,116
,,,,,,,,,852,11,12,12,2023-11-12T10:00:00+08:00,231,121
,,,,,,,,,853,11,12,13,2023-11-12T11:00:00+08:00,232,121
,,,,,,,,,854,11,12,14,2023-11-12T12:00:00+08:00,231,121
,,,,,,,,,855,11,12,15,2023-11-12T13:00:00+08:00,235,123
,,,,,,,,,856,11,12,16,2023-11-12T14:00:00+08:00,243,127
,,,,,,,,,857,11,12,17,2023-11-12T15:00:00+08:00,247,128
,,,,,,,,,858,11,12,18,2023-11-12T16:00:00+08:00,248,129
,,,,,,,,,859,11,12,19,2023-11-12T17:00:00+08:00,248,129
,,,,,,,,,860,11,12,20,2023-11-12T18:00:00+08:00,249,129
,,,,,,,,,861,11,12,21,2023-11-12T19:00:00+08:00,269,140
,,,,,,,,,862,11,12,22,2023-11-12T20:00:00+08:00,271,141
,,,,,,,,,863,11,12,23,2023-11-12T21:00:00+08:00,268,140
,,,,,,,,,864,11,12,24,2023-11-12T22:00:00+08:00,261,136
,,,,,,,,,865,11,13,1,2023-11-12T23:00:00+08:00,255,134
,,,,,,,,,866,11,13,2,2023-11-13T00:00:00+08:00,243,127
,,,,,,,,,867,11,13,3,2023-11-13T01:00:00+08:00,235,123
,,,,,,,,,868,11,13,4,2023-11-13T02:00:00+08:00,226,118
,,,,,,,,,869,11,13,5,2023-11-13T03:00:00+08:00,220,114
,,,,,,,,,870,11,13,6,2023-11-13T04:00:00+08:00,214,111
,,,,,,,,,871,11,13,7,2023-11-13T05:00:00+08:00,215,112
,,,,,,,,,872,11,13,8,2023-11-13T06:00:00+08:00,220,116
,,,,,,,,,873,11,13,9,2023-11-13T07:00:00+08:00,220,116
,,,,,,,,,874,11,13,10,2023-11-13T08:00:00+08:00,237,124
,,,,,,,,,875,11,13,11,2023-11-13T09:00:00+08:00,254,133
,,,,,,,,,876,11,13,12,2023-11-13T10:00:00+08:00,265,138
,,,,,,,,,877,11,13,13,2023-11-13T11:00:00+08:00,268,140
,,,,,,,,,878,11,13,14,2023-11-13T12:00:00+08:00,262,137
,,,,,,,,,879,11,13,15,2023-11-13T13:00:00+08:00,261,136
,,,,,,,,,880,11,13,16,2023-11-13T14:00:00+08:00,267,140
,,,,,,,,,881,11,13,17,2023-11-13T15:00:00+08:00,267,139
,,,,,,,,,882,11,13,18,2023-11-13T16:00:00+08:00,267,139
,,,,,,,,,883,11,13,19,2023-11-13T17:00:00+08:00,261,136
,,,,,,,,,884,11,13,20,2023-11-13T18:00:00+08:00,257,135
,,,,,,,,,885,11,13,21,2023-11-13T19:00:00+08:00,274,143
,,,,,,,,,886,11,13,22,2023-11-13T20:00:00+08:00,279,145
,,,,,,,,,887,11,13,23,2023-11-13T21:00:00+08:00,274,143
,,,,,,,,,888,11,13,24,2023-11-13T22:00:00+08:00,265,138
,,,,,,,,,889,11,14,1,2023-11-13T23:00:00+08:00,253,131
,,,,,,,,,890,11,14,2,2023-11-14T00:00:00+08:00,242,126
,,,,,,,,,891,11,14,3,2023-11-14T01:00:00+08:00,231,121
,,,,,,,,,892,11,14,4,2023-11-14T02:00:00+08:00,225,118
,,,,,,,,,893,11,14,5,2023-11-14T03:00:00+08:00,219,114
,,,,,,,,,894,11,14,6,2023-11-14T04:00:00+08:00,218,113
,,,,,,,,,895,11,14,7,2023-11-14T05:00:00+08:00,219,114
,,,,,,,,,896,11,14,8,2023-11-14T06:00:00+08:00,234,122
,,,,,,,,,897,11,14,9,2023-11-14T07:00:00+08:00,238,124
,,,,,,,,,898,11,14,10,2023-11-14T08:00:00+08:00,266,139
,,,,,,,,,899,11,14,11,2023-11-14T09:00:00+08:00,281,146
,,,,,,,,,900,11,14,12,2023-11-14T10:00:00+08:00,289,151
,,,,,,,,,901,11,14,13,2023-11-14T11:00:00+08:00,291,153
,,,,,,,,,902,11,14,14,2023-11-14T12:00:00+08:00,285,148
,,,,,,,,,903,11,14,15,2023-11-14T13:00:00+08:00,295,154
,,,,,,,,,904,11,14,16,2023-11-14T14:00:00+08:00,309,161
,,,,,,,,,905,11,14,17,2023-11-14T15:00:00+08:00,312,163
,,,,,,,,,906,11,14,18,2023-11-14T16:00:00+08:00,314,164
,,,,,,,,,907,11,14,19,2023-11-14T17:00:00+08:00,298,156
,,,,,,,,,908,11,14,20,2023-11-14T18:00:00+08:00,289,151
,,,,,,,,,909,11,14,21,2023-11-14T19:00:00+08:00,311,162
,,,,,,,,,910,11,14,22,2023-11-14T20:00:00+08:00,309,161
,,,,,,,,,911,11,14,23,2023-11-14T21:00:00+08:00,301,157
,,,,,,,,,912,11,14,24,2023-11-14T22:00:00+08:00,293,153
,,,,,,,,,913,11,15,1,2023-11-14T23:00:00+08:00,281,146
,,,,,,,,,914,11,15,2,2023-11-15T00:00:00+08:00,264,138
,,,,,,,,,915,11,15,3,2023-11-15T01:00:00+08:00,255,133
,,,,,,,,,916,11,15,4,2023-11-15T02:00:00+08:00,247,128
,,,,,,,,,917,11,15,5,2023-11-15T03:00:00+08:00,238,124
,,,,,,,,,918,11,15,6,2023-11-15T04:00:00+08:00,233,122
,,,,,,,,,919,11,15,7,2023-11-15T05:00:00+08:00,238,124
,,,,,,,,,920,11,15,8,2023-11-15T06:00:00+08:00,248,129
,,,,,,,,,921,11,15,9,2023-11-15T07:00:00+08:00,248,129
,,,,,,,,,922,11,15,10,2023-11-15T08:00:00+08:00,274,143
,,,,,,,,,923,11,15,11,2023-11-15T09:00:00+08:00,289,151
,,,,,,,,,924,11,15,12,2023-11-15T10:00:00+08:00,300,157
,,,,,,,,,925,11,15,13,2023-11-15T11:00:00+08:00,303,158
,,,,,,,,,926,11,15,14,2023-11-15T12:00:00+08:00,295,155
,,,,,,,,,927,11,15,15,2023-11-15T13:00:00+08:00,308,161
,,,,,,,,,928,11,15,16,2023-11-15T14:00:00+08:00,318,166
,,,,,,,,,929,11,15,17,2023-11-15T15:00:00+08:00,322,167
,,,,,,,,,930,11,15,18,2023-11-15T16:00:00+08:00,321,167
,,,,,,,,,931,11,15,19,2023-11-15T17:00:00+08:00,306,160
,,,,,,,,,932,11,15,20,2023-11-15T18:00:00+08:00,298,155
,,,,,,,,,933,11,15,21,2023-11-15T19:00:00+08:00,315,164
,,,,,,,,,934,11,15,22,2023-11-15T20:00:00+08:00,313,163
,,,,,,,,,935,11,15,23,2023-11-15T21:00:00+08:00,304,159
,,,,,,,,,936,11,15,24,2023-11-15T22:00:00+08:00,296,155
,,,,,,,,,937,11,16,1,2023-11-15T23:00:00+08:00,285,148
,,,,,,,,,938,11,16,2,2023-11-16T00:00:00+08:00,267,140
,,,,,,,,,939,11,16,3,2023-11-16T01:00:00+08:00,257,135
,,,,,,,,,940,11,16,4,2023-11-16T02:00:00+08:00,249,130
,,,,,,,,,941,11,16,5,2023-11-16T03:00:00+08:00,245,127
,,,,,,,,,942,11,16,6,2023-11-16T04:00:00+08:00,239,125
,,,,,,,,,943,11,16,7,2023-11-16T05:00:00+08:00,244,127
,,,,,,,,,944,11,16,8,2023-11-16T06:00:00+08:00,253,131
,,,,,,,,,945,11,16,9,2023-11-16T07:00:00+08:00,252,131
,,,,,,,,,946,11,16,10,2023-11-16T08:00:00+08:00,277,144
,,,,,,,,,947,11,16,11,2023-11-16T09:00:00+08:00,292,153
,,,,,,,,,948,11,16,12,2023-11-16T10:00:00+08:00,303,158
,,,,,,,,,949,11,16,13,2023-11-16T11:00:00+08:00,306,159
,,,,,,,,,950,11,16,14,2023-11-16T12:00:00+08:00,300,157
,,,,,,,,,951,11,16,15,2023-11-16T13:00:00+08:00,310,162
,,,,,,,,,952,11,16,16,2023-11-16T14:00:00+08:00,323,169
,,,,,,,,,953,11,16,17,2023-11-16T15:00:00+08:00,324,169
,,,,,,,,,954,11,16,18,2023-11-16T16:00:00+08:00,324,169
,,,,,,,,,955,11,16,19,2023-11-16T17:00:00+08:00,306,160
,,,,,,,,,956,11,16,20,2023-11-16T18:00:00+08:00,295,155
,,,,,,,,,957,11,16,21,2023-11-16T19:00:00+08:00,315,164
,,,,,,,,,958,11,16,22,2023-11-16T20:00:00+08:00,317,165
,,,,,,,,,959,11,16,23,2023-11-16T21:00:00+08:00,308,161
,,,,,,,,,960,11,16,24,2023-11-16T22:00:00+08:00,300,157
,,,,,,,,,961,11,17,1,2023-11-16T23:00:00+08:00,286,149
,,,,,,,,,962,11,17,2,2023-11-17T00:00:00+08:00,272,142
,,,,,,,,,963,11,17,3,2023-11-17T01:00:00+08:00,261,136
,,,,,,,,,964,11,17,4,2023-11-17T02:00:00+08:00,252,131
,,,,,,,,,965,11,17,5,2023-11-17T03:00:00+08:00,247,128
,,,,,,,,,966,11,17,6,2023-11-17T04:00:00+08:00,243,126
,,,,,,,,,967,11,17,7,2023-11-17T05:00:00+08:00,245,127
,,,,,,,,,968,11,17,8,2023-11-17T06:00:00+08:00,252,131
,,,,,,,,,969,11,17,9,2023-11-17T07:00:00+08:00,251,131
,,,,,,,,,970,11,17,10,2023-11-17T08:00:00+08:00,274,143
,,,,,,,,,971,11,17,11,2023-11-17T09:00:00+08:00,289,151
,,,,,,,,,972,11,17,12,2023-11-17T10:00:00+08:00,301,157
,,,,,,,,,973,11,17,13,2023-11-17T11:00:00+08:00,305,159
,,,,,,,,,974,11,17,14,2023-11-17T12:00:00+08:00,299,156
,,,,,,,,,975,11,17,15,2023-11-17T13:00:00+08:00,302,157
,,,,,,,,,976,11,17,16,2023-11-17T14:00:00+08:00,311,162
,,,,,,,,,977,11,17,17,2023-11-17T15:00:00+08:00,321,167
,,,,,,,,,978,11,17,18,2023-11-17T16:00:00+08:00,321,167
,,,,,,,,,979,11,17,19,2023-11-17T17:00:00+08:00,304,159
,,,,,,,,,980,11,17,20,2023-11-17T18:00:00+08:00,292,153
,,,,,,,,,981,11,17,21,2023-11-17T19:00:00+08:00,312,163
,,,,,,,,,982,11,17,22,2023-11-17T20:00:00+08:00,312,163
,,,,,,,,,983,11,17,23,2023-11-17T21:00:00+08:00,305,159
,,,,,,,,,984,11,17,24,2023-11-17T22:00:00+08:00,299,156
,,,,,,,,,985,11,18,1,2023-11-17T23:00:00+08:00,289,151
,,,,,,,,,986,11,18,2,2023-11-18T00:00:00+08:00,275,144
,,,,,,,,,987,11,18,3,2023-11-18T01:00:00+08:00,265,138
,,,,,,,,,988,11,18,4,2023-11-18T02:00:00+08:00,254,133
,,,,,,,,,989,11,18,5,2023-11-18T03:00:00+08:00,248,129
,,,,,,,,,990,11,18,6,2023-11-18T04:00:00+08:00,244,127
,,,,,,,,,991,11,18,7,2023-11-18T05:00:00+08:00,243,126
,,,,,,,,,992,11,18,8,2023-11-18T06:00:00+08:00,242,126
,,,,,,,,,993,11,18,9,2023-11-18T07:00:00+08:00,236,123
,,,,,,,,,994,11,18,10,2023-11-18T08:00:00+08:00,251,131
,,,,,,,,,995,11,18,11,2023-11-18T09:00:00+08:00,265,138
,,,,,,,,,996,11,18,12,2023-11-18T10:00:00+08:00,273,143
,,,,,,,,,997,11,18,13,2023-11-18T11:00:00+08:00,275,143
,,,,,,,,,998,11,18,14,2023-11-18T12:00:00+08:00,269,140
,,,,,,,,,999,11,18,15,2023-11-18T13:00:00+08:00,273,142
,,,,,,,,,1000,11,18,16,2023-11-18T14:00:00+08:00,280,146
,,,,,,,,,1001,11,18,17,2023-11-18T15:00:00+08:00,281,146
,,,,,,,,,1002,11,18,18,2023-11-18T16:00:00+08:00,281,146
,,,,,,,,,1003,11,18,19,2023-11-18T17:00:00+08:00,274,143
,,,,,,,,,1004,11,18,20,2023-11-18T18:00:00+08:00,271,141
,,,,,,,,,1005,11,18,21,2023-11-18T19:00:00+08:00,292,153
,,,,,,,,,1006,11,18,22,2023-11-18T20:00:00+08:00,292,153
,,,,,,,,,1007,11,18,23,2023-11-18T21:00:00+08:00,286,149
,,,,,,,,,1008,11,18,24,2023-11-18T22:00:00+08:00,277,145
,,,,,,,,,1009,9,24,1,2023-09-23T23:00:00+08:00,269,140
,,,,,,,,,1010,9,24,2,2023-09-24T00:00:00+08:00,256,134
,,,,,,,,,1011,9,24,3,2023-09-24T01:00:00+08:00,247,129
,,,,,,,,,1012,9,24,4,2023-09-24T02:00:00+08:00,238,124
,,,,,,,,,1013,9,24,5,2023-09-24T03:00:00+08:00,234,122
,,,,,,,,,1014,9,24,6,2023-09-24T04:00:00+08:00,228,119
,,,,,,,,,1015,9,24,7,2023-09-24T05:00:00+08:00,227,119
,,,,,,,,,1016,9,24,8,2023-09-24T06:00:00+08:00,228,119
,,,,,,,,,1017,9,24,9,2023-09-24T07:00:00+08:00,216,112
,,,,,,,,,1018,9,24,10,2023-09-24T08:00:00+08:00,222,116
,,,,,,,,,1019,9,24,11,2023-09-24T09:00:00+08:00,228,119
,,,,,,,,,1020,9,24,12,2023-09-24T10:00:00+08:00,236,123
,,,,,,,,,1021,9,24,13,2023-09-24T11:00:00+08:00,242,126
,,,,,,,,,1022,9,24,14,2023-09-24T12:00:00+08:00,242,126
,,,,,,,,,1023,9,24,15,2023-09-24T13:00:00+08:00,249,130
,,,,,,,,,1024,9,24,16,2023-09-24T14:00:00+08:00,255,134
,,,,,,,,,1025,9,24,17,2023-09-24T15:00:00+08:00,261,136
,,,,,,,,,1026,9,24,18,2023-09-24T16:00:00+08:00,262,137
,,,,,,,,,1027,9,24,19,2023-09-24T17:00:00+08:00,254,133
,,,,,,,,,1028,9,24,20,2023-09-24T18:00:00+08:00,255,134
,,,,,,,,,1029,9,24,21,2023-09-24T19:00:00+08:00,276,144
,,,,,,,,,1030,9,24,22,2023-09-24T20:00:00+08:00,280,146
,,,,,,,,,1031,9,24,23,2023-09-24T21:00:00+08:00,274,143
,,,,,,,,,1032,9,24,24,2023-09-24T22:00:00+08:00,268,140
,,,,,,,,,1033,9,25,1,2023-09-24T23:00:00+08:00,257,135
,,,,,,,,,1034,9,25,2,2023-09-25T00:00:00+08:00,246,128
,,,,,,,,,1035,9,25,3,2023-09-25T01:00:00+08:00,235,123
,,,,,,,,,1036,9,25,4,2023-09-25T02:00:00+08:00,228,119
,,,,,,,,,1037,9,25,5,2023-09-25T03:00:00+08:00,224,117
,,,,,,,,,1038,9,25,6,2023-09-25T04:00:00+08:00,219,114
,,,,,,,,,1039,9,25,7,2023-09-25T05:00:00+08:00,225,118
,,,,,,,,,1040,9,25,8,2023-09-25T06:00:00+08:00,235,123
,,,,,,,,,1041,9,25,9,2023-09-25T07:00:00+08:00,239,125
,,,,,,,,,1042,9,25,10,2023-09-25T08:00:00+08:00,270,141
,,,,,,,,,1043,9,25,11,2023-09-25T09:00:00+08:00,289,151
,,,,,,,,,1044,9,25,12,2023-09-25T10:00:00+08:00,301,157
,,,,,,,,,1045,9,25,13,2023-09-25T11:00:00+08:00,304,158
,,,,,,,,,1046,9,25,14,2023-09-25T12:00:00+08:00,295,155
,,,,,,,,,1047,9,25,15,2023-09-25T13:00:00+08:00,303,158
,,,,,,,,,1048,9,25,16,2023-09-25T14:00:00+08:00,317,165
,,,,,,,,,1049,9,25,17,2023-09-25T15:00:00+08:00,320,167
,,,,,,,,,1050,9,25,18,2023-09-25T16:00:00+08:00,322,167
,,,,,,,,,1051,9,25,19,2023-09-25T17:00:00+08:00,302,157
,,,,,,,,,1052,9,25,20,2023-09-25T18:00:00+08:00,290,152
,,,,,,,,,1053,9,25,21,2023-09-25T19:00:00+08:00,310,162
,,,,,,,,,1054,9,25,22,2023-09-25T20:00:00+08:00,310,162
,,,,,,,,,1055,9,25,23,2023-09-25T21:00:00+08:00,303,158
,,,,,,,,,1056,9,25,24,2023-09-25T22:00:00+08:00,292,153
,,,,,,,,,1057,9,26,1,2023-09-25T23:00:00+08:00,282,147
,,,,,,,,,1058,9,26,2,2023-09-26T00:00:00+08:00,266,139
,,,,,,,,,1059,9,26,3,2023-09-26T01:00:00+08:00,256,134
,,,,,,,,,1060,9,26,4,2023-09-26T02:00:00+08:00,247,128
,,,,,,,,,1061,9,26,5,2023-09-26T03:00:00+08:00,241,125
,,,,,,,,,1062,9,26,6,2023-09-26T04:00:00+08:00,237,124
,,,,,,,,,1063,9,26,7,2023-09-26T05:00:00+08:00,241,125
,,,,,,,,,1064,9,26,8,2023-09-26T06:00:00+08:00,249,130
,,,,,,,,,1065,9,26,9,2023-09-26T07:00:00+08:00,250,130
,,,,,,,,,1066,9,26,10,2023-09-26T08:00:00+08:00,276,144
,,,,,,,,,1067,9,26,11,2023-09-26T09:00:00+08:00,292,153
,,,,,,,,,1068,9,26,12,2023-09-26T10:00:00+08:00,303,158
,,,,,,,,,1069,9,26,13,2023-09-26T11:00:00+08:00,308,160
,,,,,,,,,1070,9,26,14,2023-09-26T12:00:00+08:00,302,158
,,,,,,,,,1071,9,26,15,2023-09-26T13:00:00+08:00,310,162
,,,,,,,,,1072,9,26,16,2023-09-26T14:00:00+08:00,322,167
,,,,,,,,,1073,9,26,17,2023-09-26T15:00:00+08:00,323,169
,,,,,,,,,1074,9,26,18,2023-09-26T16:00:00+08:00,322,169
,,,,,,,,,1075,9,26,19,2023-09-26T17:00:00+08:00,303,158
,,,,,,,,,1076,9,26,20,2023-09-26T18:00:00+08:00,293,154
,,,,,,,,,1077,9,26,21,2023-09-26T19:00:00+08:00,309,161
,,,,,,,,,1078,9,26,22,2023-09-26T20:00:00+08:00,307,160
,,,,,,,,,1079,9,26,23,2023-09-26T21:00:00+08:00,301,157
,,,,,,,,,1080,9,26,24,2023-09-26T22:00:00+08:00,292,153
,,,,,,,,,1081,9,27,1,2023-09-26T23:00:00+08:00,276,144
,,,,,,,,,1082,9,27,2,2023-09-27T00:00:00+08:00,264,138
,,,,,,,,,1083,9,27,3,2023-09-27T01:00:00+08:00,253,133
,,,,,,,,,1084,9,27,4,2023-09-27T02:00:00+08:00,243,126
,,,,,,,,,1085,9,27,5,2023-09-27T03:00:00+08:00,238,124
,,,,,,,,,1086,9,27,6,2023-09-27T04:00:00+08:00,235,123
,,,,,,,,,1087,9,27,7,2023-09-27T05:00:00+08:00,239,125
,,,,,,,,,1088,9,27,8,2023-09-27T06:00:00+08:00,250,130
,,,,,,,,,1089,9,27,9,2023-09-27T07:00:00+08:00,249,130
,,,,,,,,,1090,9,27,10,2023-09-27T08:00:00+08:00,275,144
,,,,,,,,,1091,9,27,11,2023-09-27T09:00:00+08:00,290,152
,,,,,,,,,1092,9,27,12,2023-09-27T10:00:00+08:00,302,157
,,,,,,,,,1093,9,27,13,2023-09-27T11:00:00+08:00,303,158
,,,,,,,,,1094,9,27,14,2023-09-27T12:00:00+08:00,293,154
,,,,,,,,,1095,9,27,15,2023-09-27T13:00:00+08:00,303,158
,,,,,,,,,1096,9,27,16,2023-09-27T14:00:00+08:00,312,163
,,,,,,,,,1097,9,27,17,2023-09-27T15:00:00+08:00,314,164
,,,,,,,,,1098,9,27,18,2023-09-27T16:00:00+08:00,315,164
,,,,,,,,,1099,9,27,19,2023-09-27T17:00:00+08:00,301,157
,,,,,,,,,1100,9,27,20,2023-09-27T18:00:00+08:00,290,152
,,,,,,,,,1101,9,27,21,2023-09-27T19:00:00+08:00,312,163
,,,,,,,,,1102,9,27,22,2023-09-27T20:00:00+08:00,312,163
,,,,,,,,,1103,9,27,23,2023-09-27T21:00:00+08:00,305,159
,,,,,,,,,1104,9,27,24,2023-09-27T22:00:00+08:00,295,154
,,,,,,,,,1105,9,28,1,2023-09-27T23:00:00+08:00,283,147
,,,,,,,,,1106,9,28,2,2023-09-28T00:00:00+08:00,267,140
,,,,,,,,,1107,9,28,3,2023-09-28T01:00:00+08:00,257,135
,,,,,,,,,1108,9,28,4,2023-09-28T02:00:00+08:00,248,129
,,,,,,,,,1109,9,28,5,2023-09-28T03:00:00+08:00,239,125
,,,,,,,,,1110,9,28,6,2023-09-28T04:00:00+08:00,236,123
,,,,,,,,,1111,9,28,7,2023-09-28T05:00:00+08:00,237,124
,,,,,,,,,1112,9,28,8,2023-09-28T06:00:00+08:00,248,129
,,,,,,,,,1113,9,28,9,2023-09-28T07:00:00+08:00,244,127
,,,,,,,,,1114,9,28,10,2023-09-28T08:00:00+08:00,269,140
,,,,,,,,,1115,9,28,11,2023-09-28T09:00:00+08:00,284,148
,,,,,,,,,1116,9,28,12,2023-09-28T10:00:00+08:00,295,154
,,,,,,,,,1117,9,28,13,2023-09-28T11:00:00+08:00,298,156
,,,,,,,,,1118,9,28,14,2023-09-28T12:00:00+08:00,290,152
,,,,,,,,,1119,9,28,15,2023-09-28T13:00:00+08:00,300,156
,,,,,,,,,1120,9,28,16,2023-09-28T14:00:00+08:00,312,163
,,,,,,,,,1121,9,28,17,2023-09-28T15:00:00+08:00,313,163
,,,,,,,,,1122,9,28,18,2023-09-28T16:00:00+08:00,313,163
,,,,,,,,,1123,9,28,19,2023-09-28T17:00:00+08:00,298,156
,,,,,,,,,1124,9,28,20,2023-09-28T18:00:00+08:00,291,152
,,,,,,,,,1125,9,28,21,2023-09-28T19:00:00+08:00,312,163
,,,,,,,,,1126,9,28,22,2023-09-28T20:00:00+08:00,311,162
,,,,,,,,,1127,9,28,23,2023-09-28T21:00:00+08:00,303,158
,,,,,,,,,1128,9,28,24,2023-09-28T22:00:00+08:00,296,155
,,,,,,,,,1129,9,29,1,2023-09-28T23:00:00+08:00,284,148
,,,,,,,,,1130,9,29,2,2023-09-29T00:00:00+08:00,269,140
,,,,,,,,,1131,9,29,3,2023-09-29T01:00:00+08:00,261,136
,,,,,,,,,1132,9,29,4,2023-09-29T02:00:00+08:00,249,130
,,,,,,,,,1133,9,29,5,2023-09-29T03:00:00+08:00,244,127
,,,,,,,,,1134,9,29,6,2023-09-29T04:00:00+08:00,238,124
,,,,,,,,,1135,9,29,7,2023-09-29T05:00:00+08:00,242,126
,,,,,,,,,1136,9,29,8,2023-09-29T06:00:00+08:00,248,129
,,,,,,,,,1137,9,29,9,2023-09-29T07:00:00+08:00,250,130
,,,,,,,,,1138,9,29,10,2023-09-29T08:00:00+08:00,272,142
,,,,,,,,,1139,9,29,11,2023-09-29T09:00:00+08:00,287,149
,,,,,,,,,1140,9,29,12,2023-09-29T10:00:00+08:00,295,155
,,,,,,,,,1141,9,29,13,2023-09-29T11:00:00+08:00,300,157
,,,,,,,,,1142,9,29,14,2023-09-29T12:00:00+08:00,292,153
,,,,,,,,,1143,9,29,15,2023-09-29T13:00:00+08:00,298,155
,,,,,,,,,1144,9,29,16,2023-09-29T14:00:00+08:00,310,162
,,,,,,,,,1145,9,29,17,2023-09-29T15:00:00+08:00,313,163
,,,,,,,,,1146,9,29,18,2023-09-29T16:00:00+08:00,314,164
,,,,,,,,,1147,9,29,19,2023-09-29T17:00:00+08:00,298,156
,,,,,,,,,1148,9,29,20,2023-09-29T18:00:00+08:00,291,153
,,,,,,,,,1149,9,29,21,2023-09-29T19:00:00+08:00,314,164
,,,,,,,,,1150,9,29,22,2023-09-29T20:00:00+08:00,313,163
,,,,,,,,,1151,9,29,23,2023-09-29T21:00:00+08:00,302,158
,,,,,,,,,1152,9,29,24,2023-09-29T22:00:00+08:00,299,156
,,,,,,,,,1153,9,30,1,2023-09-29T23:00:00+08:00,287,149
,,,,,,,,,1154,9,30,2,2023-09-30T00:00:00+08:00,274,143
,,,,,,,,,1155,9,30,3,2023-09-30T01:00:00+08:00,262,137
,,,,,,,,,1156,9,30,4,2023-09-30T02:00:00+08:00,256,134
,,,,,,,,,1157,9,30,5,2023-09-30T03:00:00+08:00,249,130
,,,,,,,,,1158,9,30,6,2023-09-30T04:00:00+08:00,244,127
,,,,,,,,,1159,9,30,7,2023-09-30T05:00:00+08:00,239,125
,,,,,,,,,1160,9,30,8,2023-09-30T06:00:00+08:00,239,125
,,,,,,,,,1161,9,30,9,2023-09-30T07:00:00+08:00,233,122
,,,,,,,,,1162,9,30,10,2023-09-30T08:00:00+08:00,249,130
,,,,,,,,,1163,9,30,11,2023-09-30T09:00:00+08:00,262,137
,,,,,,,,,1164,9,30,12,2023-09-30T10:00:00+08:00,272,142
,,,,,,,,,1165,9,30,13,2023-09-30T11:00:00+08:00,272,142
,,,,,,,,,1166,9,30,14,2023-09-30T12:00:00+08:00,268,140
,,,,,,,,,1167,9,30,15,2023-09-30T13:00:00+08:00,274,143
,,,,,,,,,1168,9,30,16,2023-09-30T14:00:00+08:00,283,147
,,,,,,,,,1169,9,30,17,2023-09-30T15:00:00+08:00,288,151
,,,,,,,,,1170,9,30,18,2023-09-30T16:00:00+08:00,287,149
,,,,,,,,,1171,9,30,19,2023-09-30T17:00:00+08:00,281,146
,,,,,,,,,1172,9,30,20,2023-09-30T18:00:00+08:00,280,146
,,,,,,,,,1173,9,30,21,2023-09-30T19:00:00+08:00,300,156
,,,,,,,,,1174,9,30,22,2023-09-30T20:00:00+08:00,299,156
,,,,,,,,,1175,9,30,23,2023-09-30T21:00:00+08:00,289,151
,,,,,,,,,1176,9,30,24,2023-09-30T22:00:00+08:00,284,148
,,,,,,,,,1177,1,29,1,2023-01-28T23:00:00+08:00,276,144
,,,,,,,,,1178,1,29,2,2023-01-29T00:00:00+08:00,265,139
,,,,,,,,,1179,1,29,3,2023-01-29T01:00:00+08:00,256,134
,,,,,,,,,1180,1,29,4,2023-01-29T02:00:00+08:00,245,128
,,,,,,,,,1181,1,29,5,2023-01-29T03:00:00+08:00,237,124
,,,,,,,,,1182,1,29,6,2023-01-29T04:00:00+08:00,235,123
,,,,,,,,,1183,1,29,7,2023-01-29T05:00:00+08:00,233,122
,,,,,,,,,1184,1,29,8,2023-01-29T06:00:00+08:00,230,120
,,,,,,,,,1185,1,29,9,2023-01-29T07:00:00+08:00,216,113
