ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
1,1,1,397.4185227916447,477.65481577765775
2,1,1,3407.8871507895947,0.05768152375760893
3,1,1,3391.75399588554,0.05768084780571091
4,1,1,1567.483433828548,0.057018022590015253
5,1,1,1764.8027686993205,0.057219201995193994
6,1,1,552.5442030275528,674.4771697834279
7,1,1,1444.623254369868,0.056835818453923125
8,1,1,2855.642282234844,0.0576193951876637
9,1,1,2752.63911915806,0.05760276718679096
10,1,1,1598.508823447332,0.05703056475531227
11,1,1,2659.564515714738,0.05759201921920911
12,1,1,1144.3007336752644,0.05599623505375375
13,1,1,150.12825950563152,2276.670089424558
14,1,1,293.08100982167633,348.9388330006751
15,1,1,98.03094579614192,1486.852787681208
16,1,1,1977.0134889097194,0.05736701904922407
17,1,1,126.04372611491087,1900.4812556510933
18,1,1,522.5506567833326,0.047753577725163684
19,1,1,817.9156493543117,0.05342615725528124
20,1,0,0.0,0.0
21,1,0,0.0,0.0
22,1,0,0.0,0.0
23,1,1,154.2765480153091,191.09029363515586
24,1,0,0.0,0.0
25,1,0,0.0,0.0
26,1,0,0.0,0.0
27,1,1,505.17550595021396,0.04717505538556816
28,1,0,0.0,0.0
29,1,0,0.0,0.0
30,1,0,0.0,0.0
31,1,0,0.0,0.0
32,1,0,0.0,0.0
33,1,0,0.0,0.0
34,1,0,0.0,0.0
35,1,0,0.0,0.0
36,1,0,0.0,0.0
37,1,0,0.0,0.0
38,1,1,639.2077208447059,0.05078391117823564
39,1,1,92.67848304957376,114.18264711792256
40,1,0,0.0,0.0
41,1,0,0.0,0.0
42,1,1,103.37917623999164,127.95688607466452
43,1,0,0.0,0.0
44,1,0,0.0,0.0
45,1,0,0.0,0.0
46,1,0,0.0,0.0
47,1,1,152.5205495021067,188.06452096207474
48,1,0,0.0,0.0
49,1,1,805.5049528409465,0.05370771866930975
50,1,1,945.7396947470222,0.05492642578801928
51,1,0,0.0,0.0
52,1,1,645.413153868643,0.05110646263766012
53,1,0,0.0,0.0
54,1,0,0.0,0.0
55,1,1,831.566012923854,0.053901158891057004
56,1,0,0.0,0.0
57,1,1,697.5359587567145,0.0520569208912211
58,1,1,997.8617563143539,0.05556843290426861
59,1,0,0.0,0.0
