Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
97.42040584277105,7.315527788011799,0.0,3.1843069049862625e-9,27.877590456753023,24.21276477529471,19.052028727059646,1.011560685411241,2.5151691723231962e-9,1.192902303309464e-6,0.0,0.0022952727052334893,0.0,1.629507938302464,0.0
