Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
86.66406246465084,5.4487,0.0,0.3943441905392149,29.96041333284054,35.60018581870152,11.683248097802924,3.5737512793319364,0.0034197454205355748,0.0,0.0,0.0,0.0,0.0,0.0
