R_ID,Zone,System,Province,Industrial_Park,Resource,Resource_Other_Name,technology,Existing_Cap_MW,Existing_Cap_MWh,status,Start_Year,Retire_Year,commodity,supported_project,nature_of_support,plant_owner,owner_parent_company,owner_home_country_flag,major_mainland_china_shareholder,financier,epc,mainland_china_involvement_type,industrial_park,combustion_tech,coal_type,coal_source,alternate_fuel,latitude,longitude,hubname,hubdist,class,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,RE
79,2,jawa_bali,banten,7,pt_sentra_usahatama_jaya_solar,,solar,1014.652323,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,1014.652323,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
80,2,jawa_bali,banten,8,pt_angels_products,,coal_captive,15,0,operating,,,sugar,,,pt_angels_products,pt_binamadya_usahatama,indonesia,,,,,bojonegara_industrial_park,,,,,-5.9666476,106.103089,,,4,-1,1600000,0,0,43900,0,0.12,15,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
81,2,jawa_bali,banten,8,pt_angels_products_geothermal,,geothermal,166.445994,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,166.445994,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
82,2,jawa_bali,banten,8,pt_angels_products_geothermal,,geothermal,5687.187591,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,5687.187591,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
83,2,jawa_bali,banten,8,pt_angels_products_geothermal,,geothermal,417.044636,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,417.044636,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
84,2,jawa_bali,banten,8,pt_angels_products_geothermal,,geothermal,539.488903,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,539.488903,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
85,2,jawa_bali,banten,8,pt_angels_products_geothermal,,geothermal,939.287599,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,939.287599,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
86,2,jawa_bali,banten,8,pt_angels_products_solar,,solar,399.470386,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,399.470386,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
87,2,jawa_bali,banten,8,pt_angels_products_solar,,solar,10307.3849,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,10307.3849,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
88,2,jawa_bali,banten,8,pt_angels_products_solar,,solar,1000.907125,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,1000.907125,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
89,2,jawa_bali,banten,8,pt_angels_products_solar,,solar,92.712075,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,92.712075,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
90,2,jawa_bali,banten,8,pt_angels_products_solar,,solar,2254.290237,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,2254.290237,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
91,2,jawa_bali,banten,9,pt_berkah_manis_makmur,,coal_captive,18,0,operating,,,sugar,,,pt_berkah_manis_makmur,pt_karunia_cipta_sempurna,indonesia,,,,,no,,,,,-6.20978724,106.3726991,,,4,-1,1600000,0,0,43900,0,0.12,18,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
92,2,jawa_bali,banten,9,pt_berkah_manis_makmur_geothermal,,geothermal,4717.492051,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,4717.492051,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
93,2,jawa_bali,banten,9,pt_berkah_manis_makmur_geothermal,,geothermal,2239.434424,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,2239.434424,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
94,2,jawa_bali,banten,9,pt_berkah_manis_makmur_geothermal,,geothermal,2606.917641,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,2606.917641,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
95,2,jawa_bali,banten,9,pt_berkah_manis_makmur_geothermal,,geothermal,3.825053,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,3.825053,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
96,2,jawa_bali,banten,9,pt_berkah_manis_makmur_solar,,solar,11221.0127,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,11221.0127,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
97,2,jawa_bali,banten,9,pt_berkah_manis_makmur_solar,,solar,5342.516305,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,5342.516305,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
98,2,jawa_bali,banten,9,pt_berkah_manis_makmur_solar,,solar,424.859488,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,424.859488,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
99,2,jawa_bali,banten,9,pt_berkah_manis_makmur_solar,,solar,9.180126,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,9.180126,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
100,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk,,coal_captive,21,0,operating,,,petrochemicals,,,pt_chandra_asri_petrochemical_tbk,egco_group_30,thailand,,,,,no,,,,,-6.0383271,105.934279,,,4,-1,1600000,0,0,43900,0,0.12,21,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
101,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_geothermal,,geothermal,216.128654,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,216.128654,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
102,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_geothermal,,geothermal,5637.448873,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,5637.448873,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
103,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_geothermal,,geothermal,256.324268,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,256.324268,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
104,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_geothermal,,geothermal,361.539397,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,361.539397,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
105,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_geothermal,,geothermal,409.373824,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,409.373824,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
106,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_solar,,solar,10302.7755,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,10302.7755,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
107,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_solar,,solar,601.406851,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,601.406851,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
108,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_solar,,solar,55.125486,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,55.125486,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
109,2,jawa_bali,banten,10,pt_chandra_asri_petrochemical_tbk_solar,,solar,977.906769,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,977.906769,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
110,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant,,coal_captive,19,0,operating,,,pulp_paper,,,pt_dian_swastatika_sentosa_tbk,sinar_mas_group,indonesia,,,,,no,,,,,-6.248232386,106.6472194,,,4,-1,1600000,0,0,43900,0,0.12,19,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
111,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant_geothermal,,geothermal,6438.18547,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,6438.18547,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
112,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant_geothermal,,geothermal,776.423498,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,776.423498,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
113,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant_geothermal,,geothermal,237.13752,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,237.13752,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
114,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant_geothermal,,geothermal,7.649561,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,7.649561,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
115,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant_solar,,solar,13230.40066,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,13230.40066,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
116,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant_solar,,solar,1854.237451,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,1854.237451,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
117,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant_solar,,solar,41.171806,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,41.171806,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
118,2,jawa_bali,banten,11,pt_dian_swastatika_sentosa_tangerang_power_plant_solar,,solar,18.358946,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,18.358946,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
119,3,jawa_bali,west_java,12,bandung_indosyntec_power_station_unit_1,,coal_captive,30,0,operating,2004,,textiles,,,pt_panasia_indo_resources_tbk,lucky_height_resources_ltd_278_gold_gazelle_profits_corp_196_pt_panasia_synthetic_abadi_194_ortega_management_ltd_100_mercury_capital_international_inc_97_prime_invesco_ltd_95,singapore_british_virgin_islands_indonesia,,,,,no,subcritical,,,,-6.9705007,107.6057823,GIS Dayeuhkolot,1.390265106,4,-1,1600000,0,0,43900,0,0.12,30,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
120,3,jawa_bali,west_java,12,bandung_indosyntec_power_station_geothermal,,geothermal,106.915122,0,,,,,,,,,,,,,,,,,,,-6.9705007,107.6057823,GIS Dayeuhkolot,1.390265106,1,1,3440000,0,0,43000,0,0.22,106.915122,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
121,3,jawa_bali,west_java,12,bandung_indosyntec_power_station_geothermal,,geothermal,7406.795921,0,,,,,,,,,,,,,,,,,,,-6.9705007,107.6057823,GIS Dayeuhkolot,1.390265106,1.5,1,3440000,0,0,43000,0,0.22,7406.795921,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
122,3,jawa_bali,west_java,12,bandung_indosyntec_power_station_solar,,solar,256.596292,0,,,,,,,,,,,,,,,,,,,-6.9705007,107.6057823,GIS Dayeuhkolot,1.390265106,1,1,560000,0,0,10000,0,0,256.596292,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
123,3,jawa_bali,west_java,12,bandung_indosyntec_power_station_solar,,solar,17776.31021,0,,,,,,,,,,,,,,,,,,,-6.9705007,107.6057823,GIS Dayeuhkolot,1.390265106,1.5,1,560000,0,0,10000,0,0,17776.31021,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
124,3,jawa_bali,west_java,13,fajar_power_station_unit_1,,coal_captive,64,0,operating,2017,,pulp_paper,,,pt_fajar_surya_wisesa,the_siam_cement_pcl_997,thailand,,,shanghai_power_equipment_research_institute,epc,jababeka_industrial_estate,,,,,-6.272646,107.124019,Gardu Induk Fajar,0.336677832,4,-1,1600000,0,0,43900,0,0.12,64,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
125,3,jawa_bali,west_java,13,fajar_power_station_geothermal,,geothermal,2502.89958,0,,,,,,,,,,,,,,,,,,,-6.272646,107.124019,Gardu Induk Fajar,0.336677832,1.5,1,3440000,0,0,43000,0,0.22,2502.89958,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
126,3,jawa_bali,west_java,13,fajar_power_station_geothermal,,geothermal,1516.375266,0,,,,,,,,,,,,,,,,,,,-6.272646,107.124019,Gardu Induk Fajar,0.336677832,2,1,3440000,0,0,43000,0,0.22,1516.375266,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
127,3,jawa_bali,west_java,13,fajar_power_station_geothermal,,geothermal,1246.808183,0,,,,,,,,,,,,,,,,,,,-6.272646,107.124019,Gardu Induk Fajar,0.336677832,2.5,1,3440000,0,0,43000,0,0.22,1246.808183,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
128,3,jawa_bali,west_java,13,fajar_power_station_geothermal,,geothermal,61.195146,0,,,,,,,,,,,,,,,,,,,-6.272646,107.124019,Gardu Induk Fajar,0.336677832,3,1,3440000,0,0,43000,0,0.22,61.195146,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
129,3,jawa_bali,west_java,13,fajar_power_station_solar,,solar,11256.30006,0,,,,,,,,,,,,,,,,,,,-6.272646,107.124019,Gardu Induk Fajar,0.336677832,1.5,1,560000,0,0,10000,0,0,11256.30006,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
130,3,jawa_bali,west_java,13,fajar_power_station_solar,,solar,3822.853204,0,,,,,,,,,,,,,,,,,,,-6.272646,107.124019,Gardu Induk Fajar,0.336677832,2,1,560000,0,0,10000,0,0,3822.853204,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
131,3,jawa_bali,west_java,13,fajar_power_station_solar,,solar,198.604817,0,,,,,,,,,,,,,,,,,,,-6.272646,107.124019,Gardu Induk Fajar,0.336677832,2.5,1,560000,0,0,10000,0,0,198.604817,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
132,3,jawa_bali,west_java,13,fajar_power_station_solar,,solar,146.868351,0,,,,,,,,,,,,,,,,,,,-6.272646,107.124019,Gardu Induk Fajar,0.336677832,3,1,560000,0,0,10000,0,0,146.868351,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
133,3,jawa_bali,west_java,14,indo_bharat_rayon_power_station_unit_1,,coal_captive,37,0,operating,2008,,textiles,,,pt_indo_bharat_rayon,aditya_birla_group,indonesia,,,,,no,,,,,-6.4858007,107.3852029,Gardu Induk Indobharat,0.369837904,4,-1,1600000,0,0,43900,0,0.12,37,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
134,3,jawa_bali,west_java,14,indo_bharat_rayon_power_station_geothermal,,geothermal,653.649731,0,,,,,,,,,,,,,,,,,,,-6.4858007,107.3852029,Gardu Induk Indobharat,0.369837904,1,1,3440000,0,0,43000,0,0.22,653.649731,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
135,3,jawa_bali,west_java,14,indo_bharat_rayon_power_station_geothermal,,geothermal,12060.85571,0,,,,,,,,,,,,,,,,,,,-6.4858007,107.3852029,Gardu Induk Indobharat,0.369837904,1.5,1,3440000,0,0,43000,0,0.22,12060.85571,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
136,3,jawa_bali,west_java,14,indo_bharat_rayon_power_station_solar,,solar,2174.28634,0,,,,,,,,,,,,,,,,,,,-6.4858007,107.3852029,Gardu Induk Indobharat,0.369837904,1,1,560000,0,0,10000,0,0,2174.28634,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
137,3,jawa_bali,west_java,14,indo_bharat_rayon_power_station_solar,,solar,34868.32849,0,,,,,,,,,,,,,,,,,,,-6.4858007,107.3852029,Gardu Induk Indobharat,0.369837904,1.5,1,560000,0,0,10000,0,0,34868.32849,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
138,3,jawa_bali,west_java,15,pindodeliii_power_station_unit_1,pt_kgj__pd1,coal_captive,50,0,operating,2007,,pulp_paper,,,pt_dian_swastatika_sentosa_tbk,sinar_mas_group,indonesia,,,,,no,subcritical,,,,-6.3231359,107.3163967,,,4,-1,1600000,0,0,43900,0,0.12,50,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
139,3,jawa_bali,west_java,15,pindodeliii_power_station_unit_2,pt_dss_cogen_power_plant,coal_captive,90,0,operating,2004,,pulp_paper,,,pt_dian_swastatika_sentosa_tbk,sinar_mas_group,indonesia,,,,,karawang_jabar_industrial_estate_kjie,,,,,-6.385474,107.343624,,,4,-1,1600000,0,0,43900,0,0.12,90,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
140,3,jawa_bali,west_java,15,pindodeliii_power_station_geothermal,,geothermal,250.393992,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,250.393992,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
141,3,jawa_bali,west_java,15,pindodeliii_power_station_geothermal,,geothermal,12097.20808,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,12097.20808,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
142,3,jawa_bali,west_java,15,pindodeliii_power_station_geothermal,,geothermal,2057.303218,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,2057.303218,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
143,3,jawa_bali,west_java,15,pindodeliii_power_station_geothermal,,geothermal,1131.97294,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,1131.97294,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
144,3,jawa_bali,west_java,15,pindodeliii_power_station_geothermal,,geothermal,32.506846,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,32.506846,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
145,3,jawa_bali,west_java,15,pindodeliii_power_station_solar,,solar,600.945581,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,600.945581,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
146,3,jawa_bali,west_java,15,pindodeliii_power_station_solar,,solar,35368.57117,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,35368.57117,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
147,3,jawa_bali,west_java,15,pindodeliii_power_station_solar,,solar,4942.116198,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,4942.116198,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
148,3,jawa_bali,west_java,15,pindodeliii_power_station_solar,,solar,213.476053,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,213.476053,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
149,3,jawa_bali,west_java,15,pindodeliii_power_station_solar,,solar,78.016429,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,78.016429,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
150,3,jawa_bali,west_java,16,purwakarta_indorama_power_station_unit_1,,coal_captive,30,0,operating,2006,,textiles,,,pt_pln_persero,pt_pln_persero,indonesia,,,,,no,subcritical,,,,-6.553921,107.413652,Gardu Induk Indorama,0.398934044,4,-1,1600000,0,0,43900,0,0.12,30,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
151,3,jawa_bali,west_java,16,purwakarta_indorama_power_station_unit_2,,coal_captive,30,0,operating,2006,,textiles,,,pt_pln_persero,pt_pln_persero,indonesia,,,,,no,subcritical,,,,-6.553921,107.413652,Gardu Induk Indorama,0.398934044,4,-1,1600000,0,0,43900,0,0.12,30,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
152,3,jawa_bali,west_java,16,purwakarta_indorama_power_station_geothermal,,geothermal,504.512086,0,,,,,,,,,,,,,,,,,,,-6.553921,107.413652,Gardu Induk Indorama,0.398934044,1,1,3440000,0,0,43000,0,0.22,504.512086,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
153,3,jawa_bali,west_java,16,purwakarta_indorama_power_station_geothermal,,geothermal,11995.87483,0,,,,,,,,,,,,,,,,,,,-6.553921,107.413652,Gardu Induk Indorama,0.398934044,1.5,1,3440000,0,0,43000,0,0.22,11995.87483,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
154,3,jawa_bali,west_java,16,purwakarta_indorama_power_station_solar,,solar,1591.567355,0,,,,,,,,,,,,,,,,,,,-6.553921,107.413652,Gardu Induk Indorama,0.398934044,1,1,560000,0,0,10000,0,0,1591.567355,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
155,3,jawa_bali,west_java,16,purwakarta_indorama_power_station_solar,,solar,34712.37439,0,,,,,,,,,,,,,,,,,,,-6.553921,107.413652,Gardu Induk Indorama,0.398934044,1.5,1,560000,0,0,10000,0,0,34712.37439,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
156,3,jawa_bali,west_java,17,pt_south_pasific_viscose,,coal_captive,46,0,operating,,,textiles,,,pt_south_pasific_viscose,lenzing_group,austria,,international_finance_corporation,,,no,,,,,-6.498004,107.399553,,,4,-1,1600000,0,0,43900,0,0.12,46,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
157,3,jawa_bali,west_java,17,pt_south_pasific_viscose_geothermal,,geothermal,621.157823,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,621.157823,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
158,3,jawa_bali,west_java,17,pt_south_pasific_viscose_geothermal,,geothermal,12058.94453,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,12058.94453,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
159,3,jawa_bali,west_java,17,pt_south_pasific_viscose_solar,,solar,2183.464248,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,2183.464248,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
160,3,jawa_bali,west_java,17,pt_south_pasific_viscose_solar,,solar,34863.74166,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,34863.74166,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
161,3,jawa_bali,west_java,18,pt_aspek_kumbong,power_plant_aspex_kumbong,coal_captive,33,0,operating,,,pulp_paper,,,pt_aspek_kumbong,korindo_group,indonesia,,,,,no,,,,,-6.4276277,106.9548034,,,4,-1,1600000,0,0,43900,0,0.12,33,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
162,3,jawa_bali,west_java,18,pt_aspek_kumbong_geothermal,,geothermal,7389.976632,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,7389.976632,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
163,3,jawa_bali,west_java,18,pt_aspek_kumbong_solar,,solar,17735.94392,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,17735.94392,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
164,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss,pt_pura_barutama_2x75mw_thermal_power_plant,coal_captive,15,0,operating,,,pulp_paper,,,pt_pura_group,pt_pura_group,indonesia,,,,,no,,,,,-6.8302177,110.82158,,,4,-1,1600000,0,0,43900,0,0.12,15,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
165,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss_geothermal,,geothermal,2103.125699,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,2103.125699,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
166,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss_geothermal,,geothermal,639.86878,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,639.86878,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
167,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss_geothermal,,geothermal,2864.867744,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,2864.867744,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
168,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss_geothermal,,geothermal,1955.764561,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,1955.764561,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
169,4,jawa_bali,central_java,19,pt_pura_grouppt_pura_unit_tss_solar,,solar,5047.501677,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,5047.501677,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
