ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
1,pln_timor_diesel,1,diesel,pln,6.112999016320597e-11,122.131,-122.13099999993887,4.925825751863883e-11,2.3052475666711527e-12,3.379496676418807e-13,0,0,1,0
2,pltd_kefamenanu,1,diesel,,2.547295707699959e-12,4.2,-4.199999999997453,2.052598857140522e-12,4.483227579454507e-12,6.572418912157977e-13,0,0,0,1
3,pltu_kupang_ftp1,1,coal,,32.99999999998779,33.0,-1.2207124200358521e-11,26.591244228481475,153.88524211116402,22.559601484171914,0,0,1,-1
4,pltmg_kupang_peaker,1,gas,,4.405364961712621e-12,16.8,-16.799999999995595,3.5498222912890482e-12,2.1155697735541598e-11,3.1014287236761097e-12,0,0,0,1
5,pltd_labuhan_bajo,1,diesel,,2.547295707699959e-12,4.2,-4.199999999997453,2.052598857140522e-12,4.483227585931211e-12,6.572418921652836e-13,0,0,0,1
6,mpp_flores_labuan_bajo,1,gas,,4.380495965961018e-12,8.4,-8.39999999999562,3.529782971902739e-12,2.1253092990676718e-11,3.1157068838957258e-12,0,0,0,1
7,pltd_ruteng,1,diesel,,2.547295707699959e-12,4.2,-4.199999999997453,2.052598857140522e-12,4.4832275646672765e-12,6.572418890479872e-13,0,0,0,1
8,pltp_ulumbu_adb,1,geothermal,,3.997465300934888e-13,2.1,-2.0999999999996004,3.221138670063004e-13,2.1587933015416193e-12,3.1647944858999266e-13,0,0,0,1
9,pltd_bajawa,1,diesel,,2.547295707699959e-12,4.2,-4.199999999997453,2.052598857140522e-12,4.483227536748774e-12,6.572418849551304e-13,0,0,0,1
10,pltmg_maumere,1,gas,,4.405364961712621e-12,16.8,-16.799999999995595,3.5498222912890482e-12,2.1155735471689868e-11,3.101434255801575e-12,0,0,0,1
11,pltmg_alor,1,gas,PLN,4.652278562389256e-12,4.2,-4.199999999995348,3.748784105195974e-12,2.172795307630949e-11,3.1853214495658792e-12,0,0,0,1
12,plts_lisdes_ntt,1,solar,PLN,0.8454932887896894,0.9954,-0.14990671121031052,0.6812945010835445,1.1888592118368968,0.1742869535237997,0,1,0,1
13,pltp_sokoria,1,geothermal,IPP,3.99746530094833e-13,2.1,-2.0999999999996004,3.221138670073835e-13,2.1587933015416028e-12,3.164794485899902e-13,0,0,0,1
14,pltbm_sumba_kuota_tersebar,1,biomass,IPP,3.9890313274781874e-12,0.42,-0.41999999999601095,3.2143426140628904e-12,2.995737639400786e-11,4.391756244383403e-12,0,0,0,1
15,pltm_sumba_kuota_tersebar,1,hydropower,IPP,5.089805827286171e-13,0.672,-0.6719999999994911,4.101341509968631e-13,1.363718985348741e-12,1.9992142471753593e-13,0,0,0,1
16,pltmg_waingapu,1,gas,PLN,4.652278562389256e-12,4.2,-4.199999999995348,3.748784105195974e-12,2.1727967080134907e-11,3.1853235025289597e-12,0,0,0,1
17,plts_adonara,1,solar,PLN,0.38950008630956895,0.42,-0.030499913690431035,0.3138573309720058,0.5382150529691925,0.07890241417040077,0,1,0,1
18,plts_adonara,1,solar,PLN,1.171236381555834,1.68,-0.508763618444166,0.9437767476135036,1.6559003492396216,0.24275526011364565,0,1,0,1
19,plts_alor_kalabahi,1,solar,PLN,0.46311422905444277,0.504,-0.04088577094555723,0.3731752597113986,0.6428533966535771,0.0942424123476027,0,1,0,1
20,plts_betun,1,solar,IPP,0.23785412872106187,0.252,-0.014145871278938127,0.1916617341689929,0.32354224518762387,0.04743134568716065,0,1,0,1
21,pltmg_waingapu_2,1,gas,PLN,4.652278562389256e-12,4.2,-4.199999999995348,3.748784105195974e-12,2.1727997502207903e-11,3.185327962409801e-12,0,0,0,1
22,plts_flores,1,solar,PLN,1.5423583416357802,12.6,-11.057641658364219,1.2428250712208444,2.193266931549925,0.32153328834766326,0,1,0,1
23,plts_lembata,1,solar,PLN,1.0000423608255458,1.26,-0.25995763917445425,0.8058294138045187,1.4103149833495308,0.20675240559155464,0,1,0,1
24,pltb_maubesi,1,wind,PLN,7.097869290052314e-12,0.84,-0.8399999999929021,5.7194295695057365e-12,1.9841767651384645e-12,2.908806359958915e-13,0,1,0,1
25,plts_reep_1_tersebar,1,solar,PLN,1.217653612566411,1.8312,-0.6135463874335889,0.9811795332563081,1.7225823748835691,0.2525308559020845,0,1,0,1
26,plts_rote,1,solar,PLN,0.4631142288159823,0.504,-0.040885771184017705,0.37317525951924824,0.6428533964326812,0.09424241231521933,0,1,0,1
27,plts_rote,1,solar,PLN,0.736001978575319,0.84,-0.10399802142468095,0.5930669201499739,1.032183309871502,0.15131824085179965,0,1,0,1
28,plts_sabu_raijua,1,solar,PLN,0.2378541286532834,0.252,-0.014145871346716604,0.1916617341143773,0.32354224505129975,0.047431345667175516,0,1,0,1
29,pltp_sokoria,1,geothermal,IPP,3.6189474552946613e-13,1.26,-1.259999999999638,2.916130776782348e-13,1.9828192589798705e-12,2.9068162537258515e-13,0,0,0,1
30,pltm_sumba_kuota_tersebar,1,hydropower,IPP,5.180759319375786e-13,0.84,-0.8399999999994819,4.17463140456224e-13,1.3772392440756101e-12,2.019034968425597e-13,0,0,0,1
31,pltu_timor_1,1,coal,PLN,99.99999999999642,100.0,-3.581135388230905e-12,80.5795279651223,453.09436790023796,66.4237079158521,0,0,1,-1
32,plts_dedieselisasi,1,solar,IPP,1.5451879493380216,12.39,-10.844812050661979,1.2451051557505755,2.1971517569473855,0.32210280438181926,0,1,0,1
33,plts_dedieselisasi,1,solar,IPP,1.489266413651466,17.1192,-15.629933586348534,1.2000438462635,2.1207825805309626,0.3109070707169604,0,1,0,1
34,plts_lembata,1,solar,PLN,1.0000420165955328,1.26,-0.2599579834044672,0.8058291364255992,1.410314488077928,0.20675233298465723,0,1,0,1
35,plts_sumba,1,solar,PLN,1.2863697418207751,2.1,-0.813630258179225,1.03655066584538,1.8213574907186458,0.26701130392440064,0,1,0,1
36,pltb_sumba_kuota_tersebar,1,wind,IPP,7.223533544671698e-12,1.26,-1.2599999999927765,5.820689232698929e-12,2.016479932268714e-12,2.9561628554315995e-13,0,1,0,1
37,plts_timor_kuota_tersebar,1,solar,IPP,1.2863696944020127,2.1,-0.8136303055979874,1.0365506276355652,1.8213574219745616,0.26701129384650674,0,1,0,1
38,pltm_wae_lega_ruteng,1,hydropower,IPP,5.122631331113527e-13,0.735,-0.7349999999994877,4.1277921460048894e-13,1.3683226189012362e-12,2.005963181439532e-13,0,0,0,1
39,pltmg_kupang_2,1,hydropower,PLN,9.690082261583076e-13,12.6,-12.59999999999903,7.80822254581597e-13,6.0284176804849015e-12,8.837670109628336e-13,0,0,0,1
40,plts_sumba,1,solar,PLN,1.2863696637376012,2.1,-0.8136303362623989,1.0365506029263272,1.8213573780287846,0.26701128740404867,0,1,0,1
