ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
3,1,1,batt_bel1,1.6947244358127493,0.0,1.6947244358127493
6,1,2,batt_bel2,5.170784615888187,0.0,5.170784615888187
9,1,3,batt_bel3,5.146289468780999,0.0,5.146289468780999
12,1,4,batt_bel4,2.3783127255457157,0.0,2.3783127255457157
15,1,5,batt_bel5,2.6775956309823767,0.0,2.6775956309823767
18,1,6,batt_bel6,2.353784676525148,0.0,2.353784676525148
21,1,7,batt_bel7,2.1917170988076458,0.0,2.1917170988076458
24,1,8,batt_bel8,4.332750939618245,0.0,4.332750939618245
27,1,9,batt_bel9,4.176592205477557,0.0,4.176592205477557
30,1,10,batt_bel10,2.425340004031558,0.0,2.425340004031558
33,1,11,batt_bel11,4.035265685979032,0.0,4.035265685979032
36,1,12,batt_bel12,1.7361069064885206,0.0,1.7361069064885206
39,1,13,batt_bel13,2.4635253540889024,0.0,2.4635253540889024
42,1,14,batt_bel14,1.2559815100283411,0.0,1.2559815100283411
45,1,15,batt_bel15,1.6128935985585193,0.0,1.6128935985585193
48,1,16,batt_bel16,2.9996939471897734,0.0,2.9996939471897734
51,1,17,batt_bel17,2.0600485788556577,0.0,2.0600485788556577
54,1,18,batt_bel18,0.7927363037186106,0.0,0.7927363037186106
57,1,19,batt_bel19,1.2408738520402518,0.0,1.2408738520402518
60,1,20,batt_bel20,0.2711639152401825,0.0,0.2711639152401825
63,1,21,batt_bel21,1.0168370334738523,0.0,1.0168370334738523
66,1,22,batt_bel22,0.7230943453183308,0.0,0.7230943453183308
69,1,23,batt_bel23,0.6986041656863344,0.0,0.6986041656863344
72,1,24,batt_bel24,0.4105018687331023,0.0,0.4105018687331023
75,1,25,batt_bel25,0.29938805427701637,0.0,0.29938805427701637
78,1,26,batt_bel26,0.8379419067347509,0.0,0.8379419067347509
81,1,27,batt_bel27,0.7663926019848983,0.0,0.7663926019848983
84,1,28,batt_bel28,0.5686822331161248,0.0,0.5686822331161248
87,1,29,batt_bel29,0.40486166997859374,0.0,0.40486166997859374
90,1,30,batt_bel30,0.31068026207182886,0.0,0.31068026207182886
93,1,31,batt_bel31,0.6327184479327174,0.0,0.6327184479327174
96,1,32,batt_bel32,0.9490500685434303,0.0,0.9490500685434303
99,1,33,batt_bel33,0.5611422762416063,0.0,0.5611422762416063
102,1,34,batt_bel34,0.4519271320463829,0.0,0.4519271320463829
105,1,35,batt_bel35,0.46321508581676646,0.0,0.46321508581676646
108,1,36,batt_bel36,0.2711660223375376,0.0,0.2711660223375376
111,1,37,batt_bel37,0.47450806128463274,0.0,0.47450806128463274
114,1,38,batt_bel38,0.9697811193831353,0.0,0.9697811193831353
117,1,39,batt_bel39,0.4349758013253153,0.0,0.4349758013253153
120,1,40,batt_bel40,0.3897696682228399,0.0,0.3897696682228399
123,1,41,batt_bel41,0.4218005998655053,0.0,0.4218005998655053
126,1,42,batt_bel42,0.4745236078192162,0.0,0.4745236078192162
129,1,43,batt_bel43,0.834175570479034,0.0,0.834175570479034
132,1,44,batt_bel44,0.6534223171640774,0.0,0.6534223171640774
135,1,45,batt_bel45,0.49524308191086097,0.0,0.49524308191086097
138,1,46,batt_bel46,0.6684435571469692,0.0,0.6684435571469692
141,1,47,batt_bel47,0.6910699164148053,0.0,0.6910699164148053
144,1,48,batt_bel48,0.6703328910570607,0.0,0.6703328910570607
147,1,49,batt_bel49,1.2220811057152512,0.0,1.2220811057152512
150,1,50,batt_bel50,1.4349012396630971,0.0,1.4349012396630971
153,1,51,batt_bel51,0.9000948537572784,0.0,0.9000948537572784
156,1,52,batt_bel52,0.979197017414681,0.0,0.979197017414681
159,1,53,batt_bel53,0.8398171392563907,0.0,0.8398171392563907
162,1,54,batt_bel54,0.7720652870093317,0.0,0.7720652870093317
165,1,55,batt_bel55,1.2615938796591992,0.0,1.2615938796591992
168,1,56,batt_bel56,0.9753559711603008,0.0,0.9753559711603008
171,1,57,batt_bel57,1.058258853981858,0.0,1.058258853981858
174,1,58,batt_bel58,1.5139156421934716,0.0,1.5139156421934716
177,1,59,batt_bel59,0.47826952638153636,0.0,0.47826952638153636
180,1,60,batt_bel60,2.5835624510952844,0.0,2.5835624510952844
183,1,61,batt_bel61,0.3408226993892176,0.0,0.3408226993892176
186,1,62,batt_bel62,1.7512638292403233,0.0,1.7512638292403233
189,1,63,batt_bel63,0.6910699164148053,0.0,0.6910699164148053
192,1,64,batt_bel64,0.6458993970542216,0.0,0.6458993970542216
195,1,65,batt_bel65,0.3163459326818268,0.0,0.3163459326818268
198,1,66,batt_bel66,2.734146543137134,0.0,2.734146543137134
201,1,67,batt_bel67,2.2068968467102157,0.0,2.2068968467102157
204,1,68,batt_bel68,1.1128823399114323,0.0,1.1128823399114323
207,1,69,batt_bel69,2.1053119080152514,0.0,2.1053119080152514
210,1,70,batt_bel70,0.38601306549028186,0.0,0.38601306549028186
213,1,71,batt_bel71,0.9075719588485676,0.0,0.9075719588485676
216,1,72,batt_bel72,0.7871049257789792,0.0,0.7871049257789792
219,1,73,batt_bel73,0.6025501127825055,0.0,0.6025501127825055
222,1,74,batt_bel74,4.348020647981511,0.0,4.348020647981511
225,1,75,batt_bel75,0.9339829725011725,0.0,0.9339829725011725
228,1,76,batt_bel76,0.41992757132376346,0.0,0.41992757132376346
231,1,77,batt_bel77,1.9244908356988886,0.0,1.9244908356988886
234,1,78,batt_bel78,0.6100904621817769,0.0,0.6100904621817769
237,1,79,batt_bel79,0.4048451312453415,0.0,0.4048451312453415
240,1,80,batt_bel80,0.6590604198858543,0.0,0.6590604198858543
243,1,81,batt_bel81,1.022482224257254,0.0,1.022482224257254
246,1,82,batt_kup82,4.080455325674039,0.0,4.080455325674039
249,1,83,batt_kup83,2.240766899141617,0.0,2.240766899141617
252,1,84,batt_kup84,2.9525393157431283,0.0,2.9525393157431283
255,1,85,batt_kup85,0.45192065686873933,0.0,0.45192065686873933
258,1,86,batt_kup86,2.860272979326718,0.0,2.860272979326718
261,1,87,batt_kup87,2.615480090387268,0.0,2.615480090387268
264,1,88,batt_kup88,1.2088842336454542,0.0,1.2088842336454542
267,1,89,batt_kup89,5.761968009705739,0.0,5.761968009705739
270,1,90,batt_kup90,1.8472182938694934,0.0,1.8472182938694934
273,1,91,batt_kup91,1.7493040584580395,0.0,1.7493040584580395
276,1,92,batt_kup92,1.4743871243326192,0.0,1.4743871243326192
279,1,93,batt_kup93,6.5904889450613275,0.0,6.5904889450613275
282,1,94,batt_kup94,0.9678584061529798,0.0,0.9678584061529798
285,1,95,batt_kup95,0.32388069372460127,0.0,0.32388069372460127
288,1,96,batt_kup96,0.3314152487089782,0.0,0.3314152487089782
291,1,97,batt_kup97,0.617605973158643,0.0,0.617605973158643
294,1,98,batt_kup98,0.32011555635786715,0.0,0.32011555635786715
297,1,99,batt_kup99,0.34082075264233874,0.0,0.34082075264233874
300,1,100,batt_kup100,1.3745457907506826,0.0,1.3745457907506826
303,1,101,batt_kup101,0.734389263377896,0.0,0.734389263377896
306,1,102,batt_kup102,0.8963263090647267,0.0,0.8963263090647267
309,1,103,batt_kup103,1.0903137004053143,0.0,1.0903137004053143
312,1,104,batt_kup104,1.280468887256559,0.0,1.280468887256559
315,1,105,batt_kup105,0.7344041706012095,0.0,0.7344041706012095
318,1,106,batt_kup106,0.48017061471924694,0.0,0.48017061471924694
321,1,107,batt_kup107,0.4895943088423758,0.0,0.4895943088423758
324,1,108,batt_kup108,0.6967095038861634,0.0,0.6967095038861634
327,1,109,batt_kup109,0.8096994120766183,0.0,0.8096994120766183
330,1,110,batt_kup110,0.5611584625180414,0.0,0.5611584625180414
333,1,111,batt_kup111,0.9735359490562714,0.0,0.9735359490562714
336,1,112,batt_kup112,1.0789378490524764,0.0,1.0789378490524764
339,1,113,batt_kup113,1.5496749497262008,0.0,1.5496749497262008
342,1,114,batt_kup114,0.7757777094945728,0.0,0.7757777094945728
345,1,115,batt_kup115,0.7814325699632279,0.0,0.7814325699632279
348,1,116,batt_kup116,0.8002673575928124,0.0,0.8002673575928124
351,1,117,batt_kup117,1.1749513562813683,0.0,1.1749513562813683
354,1,118,batt_kup118,0.836053797307387,0.0,0.836053797307387
357,1,119,batt_kup119,0.7042286245795857,0.0,0.7042286245795857
360,1,120,batt_kup120,0.8473453906521452,0.0,0.8473453906521452
363,1,121,batt_kup121,1.1693473334265496,0.0,1.1693473334265496
366,1,122,batt_kup122,0.8755772083695443,0.0,0.8755772083695443
369,1,123,batt_kup123,0.8191269761507189,0.0,0.8191269761507189
372,1,124,batt_kup124,0.8567728966928646,0.0,0.8567728966928646
375,1,125,batt_kup125,1.1937792194413064,0.0,1.1937792194413064
378,1,126,batt_kup126,0.9151118449103978,0.0,0.9151118449103978
381,1,127,batt_kup127,1.5798246209723041,0.0,1.5798246209723041
384,1,128,batt_kup128,1.3652000294908102,0.0,1.3652000294908102
387,1,129,batt_kup129,1.1881835701319214,0.0,1.1881835701319214
390,1,130,batt_kup130,0.9527943295931288,0.0,0.9527943295931288
393,1,131,batt_kup131,1.1034898082007767,0.0,1.1034898082007767
396,1,132,batt_kup132,0.9001088752671199,0.0,0.9001088752671199
399,1,133,batt_kup133,0.7494153014416916,0.0,0.7494153014416916
402,1,134,batt_kup134,1.17127258424352,0.0,1.17127258424352
405,1,135,batt_kup135,1.7379646771047794,0.0,1.7379646771047794
408,1,136,batt_kup136,0.8473306816832441,0.0,0.8473306816832441
411,1,137,batt_kup137,0.3747152390907488,0.0,0.3747152390907488
414,1,138,batt_kup138,0.3615484102436515,0.0,0.3615484102436515
417,1,139,batt_kup139,1.2597523999179707,0.0,1.2597523999179707
420,1,140,batt_kup140,0.24291474971342306,0.0,0.24291474971342306
423,1,141,batt_kup141,0.5423313228946456,0.0,0.5423313228946456
426,1,142,batt_kup142,0.7438168046655309,0.0,0.7438168046655309
429,1,143,batt_kup143,0.9641117636779345,0.0,0.9641117636779345
432,1,144,batt_kup144,0.7230780932022408,0.0,0.7230780932022408
435,1,145,batt_kup145,0.7362358207384877,0.0,0.7362358207384877
438,1,146,batt_kup146,0.6477803270071049,0.0,0.6477803270071049
441,1,147,batt_kup147,0.28245999029207935,0.0,0.28245999029207935
444,1,148,batt_kup148,0.2692794687493781,0.0,0.2692794687493781
447,1,149,batt_kup149,0.5328810492462566,0.0,0.5328810492462566
450,1,150,batt_kup150,1.0244013603204551,0.0,1.0244013603204551
453,1,151,batt_kup151,0.611967617409681,0.0,0.611967617409681
456,1,152,batt_kup152,0.9151351172790243,0.0,0.9151351172790243
459,1,153,batt_kup153,0.38224731428837067,0.0,0.38224731428837067
462,1,154,batt_kup154,0.6233003148488733,0.0,0.6233003148488733
465,1,155,batt_kup155,0.762637710882638,0.0,0.762637710882638
468,1,156,batt_kup156,0.4877074694302595,0.0,0.4877074694302595
471,1,157,batt_kup157,0.9735207958960466,0.0,0.9735207958960466
474,1,158,batt_kup158,0.5084296985425346,0.0,0.5084296985425346
477,1,159,batt_kup159,0.4406327054201271,0.0,0.4406327054201271
480,1,160,batt_kup160,1.0733456820284466,0.0,1.0733456820284466
483,1,161,batt_kup161,1.0092567589586356,0.0,1.0092567589586356
486,1,162,batt_kup162,0.7118079961419105,0.0,0.7118079961419105
489,1,163,batt_kup163,0.6044287995405317,0.0,0.6044287995405317
492,1,164,batt_kup164,0.5385403924923379,0.0,0.5385403924923379
495,1,165,batt_kup165,0.6100890924665743,0.0,0.6100890924665743
498,1,166,batt_kup166,0.5931545216093523,0.0,0.5931545216093523
501,1,167,batt_kup167,0.3558884216925659,0.0,0.3558884216925659
504,1,168,batt_kup168,0.6534128351742009,0.0,0.6534128351742009
507,1,169,batt_kup169,2.1183754536254753,0.0,2.1183754536254753
510,1,170,batt_kup170,1.5628494093236225,0.0,1.5628494093236225
513,1,171,batt_kup171,1.3783930781506954,0.0,1.3783930781506954
516,1,172,batt_kup172,0.58749221434135,0.0,0.58749221434135
519,1,173,batt_kup173,1.1166666503379776,0.0,1.1166666503379776
522,1,174,batt_kup174,1.107201859536882,0.0,1.107201859536882
525,1,175,batt_kup175,0.9207649094168133,0.0,0.9207649094168133
528,1,176,batt_kup176,0.593164471511412,0.0,0.593164471511412
531,1,177,batt_kup177,1.9489113734900003,0.0,1.9489113734900003
534,1,178,batt_kup178,0.741900204006262,0.0,0.741900204006262
537,1,179,batt_kup179,0.6364901759175432,0.0,0.6364901759175432
540,1,180,batt_kup180,0.813440496227947,0.0,0.813440496227947
543,1,181,batt_kup181,0.7663859150575412,0.0,0.7663859150575412
546,1,182,batt_kup182,1.3519906181880086,0.0,1.3519906181880086
549,1,183,batt_kup183,0.9735083528227344,0.0,0.9735083528227344
552,1,184,batt_kup184,0.5498276835758824,0.0,0.5498276835758824
555,1,185,batt_kup185,1.1900958623912485,0.0,1.1900958623912485
558,1,186,batt_kup186,0.6816320047280239,0.0,0.6816320047280239
561,1,187,batt_kup187,0.41992725590802593,0.0,0.41992725590802593
564,1,188,batt_kup188,6.552828836194222,0.0,6.552828836194222
567,1,189,batt_kup189,6.040653029132716,0.0,6.040653029132716
570,1,190,batt_kup190,19.24422703788715,0.0,19.24422703788715
573,1,191,batt_kup191,3.598407552282497,0.0,3.598407552282497
576,1,192,batt_kup192,1.1090837743719848,0.0,1.1090837743719848
579,1,193,batt_kup193,0.8567650600947659,0.0,0.8567650600947659
582,1,194,batt_kup194,0.6402172127707673,0.0,0.6402172127707673
585,1,195,batt_kup195,1.9225386184897204,0.0,1.9225386184897204
588,1,196,batt_kup196,0.3766023265057412,0.0,0.3766023265057412
591,1,197,batt_kup197,0.5065330354039442,0.0,0.5065330354039442
594,1,198,batt_kup198,1.2465433186872648,0.0,1.2465433186872648
597,1,199,batt_kup199,2.1108373823406947,0.0,2.1108373823406947
600,1,200,batt_kup200,2.5721718687917803,0.0,2.5721718687917803
603,1,201,batt_kup201,1.180639085210037,0.0,1.180639085210037
606,1,202,batt_kup202,0.4312074767736214,0.0,0.4312074767736214
609,1,203,batt_kup203,2.7133963200355393,0.0,2.7133963200355393
612,1,204,batt_kup204,2.1729764952098094,0.0,2.1729764952098094
615,1,205,batt_kup205,2.581587959913379,0.0,2.581587959913379
618,1,206,batt_kup206,1.835920341345936,0.0,1.835920341345936
621,1,207,batt_kup207,2.246416792375006,0.0,2.246416792375006
624,1,208,batt_kup208,3.1220078381798593,0.0,3.1220078381798593
627,1,209,batt_kup209,0.8887731212090605,0.0,0.8887731212090605
630,1,210,batt_kup210,1.9225386184897204,0.0,1.9225386184897204
633,1,211,batt_kup211,0.6703471593542009,0.0,0.6703471593542009
636,1,212,batt_kup212,1.3557733854338114,0.0,1.3557733854338114
639,1,213,batt_kup213,0.7738876158435904,0.0,0.7738876158435904
642,1,214,batt_kup214,0.5893821366374354,0.0,0.5893821366374354
645,1,215,batt_kup215,0.7230765291861255,0.0,0.7230765291861255
648,1,216,batt_kup216,0.6477800873547626,0.0,0.6477800873547626
651,1,217,batt_kup217,0.954679295499225,0.0,0.954679295499225
654,1,218,batt_kup218,0.39356802193432067,0.0,0.39356802193432067
657,1,219,batt_kup219,0.512199697306691,0.0,0.512199697306691
660,1,220,batt_kup220,0.9678361995444958,0.0,0.9678361995444958
663,1,221,batt_kup221,0.9630973291325899,0.0,0.9630973291325899
666,1,222,batt_kup222,0.8925349356890016,0.0,0.8925349356890016
669,1,223,batt_kup223,2.47051122312106,0.0,2.47051122312106
672,1,224,batt_kup224,4.383517576473355,0.0,4.383517576473355
675,1,225,batt_kup225,2.2632907331023713,0.0,2.2632907331023713
678,1,226,batt_kup226,1.24655873964198,0.0,1.24655873964198
681,1,227,batt_kup227,0.7720543106830119,0.0,0.7720543106830119
684,1,228,batt_kup228,2.2783572839175212,0.0,2.2783572839175212
687,1,229,batt_kup229,2.176712951712284,0.0,2.176712951712284
690,1,230,batt_kup230,2.7435730226644193,0.0,2.7435730226644193
693,1,231,batt_kup231,1.8961424655952255,0.0,1.8961424655952255
696,1,232,batt_kup232,1.9545945794808302,0.0,1.9545945794808302
699,1,233,batt_kup233,1.3369442914346532,0.0,1.3369442914346532
702,1,234,batt_kup234,4.110676501004593,0.0,4.110676501004593
705,1,235,batt_kup235,1.4725460550258034,0.0,1.4725460550258034
708,1,236,batt_kup236,1.2371224256094064,0.0,1.2371224256094064
711,1,237,batt_kup237,0.5988233372064696,0.0,0.5988233372064696
714,1,238,batt_kup238,2.5251725667198777,0.0,2.5251725667198777
717,1,239,batt_kup239,0.5780789100283069,0.0,0.5780789100283069
720,1,240,batt_kup240,1.2201729962917949,0.0,1.2201729962917949
723,1,241,batt_kup241,0.6345577541362093,0.0,0.6345577541362093
726,1,242,batt_kup242,1.365231515266032,0.0,1.365231515266032
