ID,Zone,Total_Import_MWh,Peak_Import_MW
1,1,2174.6449851565326,0.25037725216637785
2,1,10061.130919360488,1.1536
3,1,10043.715107594882,1.1481
4,1,3850.2885469738435,0.44010430716171917
5,1,5215.065310586109,0.5974
6,1,3058.9079974441647,0.3516952607999999
7,1,4269.339188566612,0.489
8,1,8438.678193694659,0.9666
9,1,8140.816571543518,0.9318
10,1,3231.9909504101324,0.37154700000000007
11,1,7828.655057524501,0.9003
12,1,2313.578226678765,0.265967
13,1,3185.608735718594,0.3644
14,1,1585.498473459644,0.1825224922010399
15,1,1353.8541298203043,0.1601595994176373
16,1,3997.3236753368133,0.4595290000000001
17,1,1728.959153041193,0.20455341846921796
18,1,1019.3900403634494,0.11712086048526864
19,1,1216.6815715952384,0.147651
20,1,0.0,0.0
21,1,642.2616608252348,0.07625537906447459
22,1,242.2410207880456,0.029860234743117695
23,1,878.5573283291876,0.1013065
24,1,49.94816795606501,0.007337206347999659
25,1,0.0,0.0
26,1,291.22882102307,0.0358012614111765
27,1,542.746097133438,0.06782561354693649
28,1,197.96363115917876,0.02429688497181714
29,1,102.84221491542363,0.013247
30,1,0.0,0.0
31,1,211.69039569655368,0.026127942287583056
32,1,598.3188789331845,0.07117186308973646
33,1,187.45157696336537,0.023172576165783724
34,1,116.0317668295386,0.014787000000000012
35,1,149.78491959743363,0.01906299998448118
36,1,0.0,0.0
37,1,159.54409841848758,0.01959476675627715
38,1,958.9767607619309,0.115387
39,1,327.862224720411,0.039982000000000004
40,1,131.3549701365823,0.016095752223592247
41,1,145.8192067261413,0.018021404889892276
42,1,470.21561742766113,0.056461
43,1,509.7374127049536,0.06043646772789442
44,1,246.79410534421453,0.03003
45,1,159.05873136290083,0.020381053902343124
46,1,343.5181603681806,0.040962
47,1,869.0867800927734,0.1002145
48,1,225.24742235362277,0.02768190707985646
49,1,1200.0841103343234,0.14541
50,1,1755.0216548835626,0.20274
51,1,448.8154619078386,0.053549
52,1,627.3960854448063,0.07555784000869081
53,1,291.3578146025344,0.03588118601507607
54,1,260.09652278506985,0.032860118848417184
55,1,927.820527646786,0.11434770576201843
56,1,614.6164516716684,0.07314829132054194
57,1,779.0308449369936,0.09591531742243437
58,1,1500.3803708021821,0.18013800000000008
59,1,156.10561908025616,0.01968234730158862
60,1,3249.029850718756,0.3746439999999999
61,1,2.463808065476198,0.0004150000000000438
62,1,2212.6672710155835,0.25449118457538994
63,1,869.0867800927734,0.1002145
64,1,234.84334231453002,0.028819
65,1,101.45698953527726,0.013018567848134883
66,1,3553.1121732196143,0.40852976639999994
67,1,2788.3686151817774,0.32071364818024267
68,1,1104.0634820117127,0.13241500000000003
69,1,2740.354964088459,0.31511521057192377
70,1,144.89113360459532,0.017741
71,1,1110.1788800299123,0.128242
72,1,989.866413469187,0.11414099999999999
73,1,400.94743525913793,0.048415158731119304
74,1,5795.413072488155,0.6660719999999999
75,1,1174.5717341728923,0.13544
76,1,208.9770740617051,0.024982
77,1,2470.573873456803,0.28383842092720973
78,1,384.7306119600239,0.04575320272044514
79,1,268.7045776172125,0.032526637089020705
80,1,828.8300474600688,0.0955725
