Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
83.0314243963505,6.263533223082222,0.0,0.0,3.963892797149669,5.1000031156810985,30.93326787614221,0.3261818913177304,0.0,0.006221894953949971,0.0,0.0,0.0,0.10513359802342274,0.0
