ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
1,pln_timor_diesel,1,diesel,pln,5.427676960531071,122.131,-116.70332303946893,4.37359647426779,0.9289909793054095,0.13619022843256914,0,0,1,0
2,pltd_kefamenanu,1,diesel,,1.4225776112652966e-10,4.2,-4.199999999857742,1.1463063240951295e-10,2.154396222664555e-10,3.158348361125376e-11,0,0,0,1
3,pltu_kupang_ftp1,1,coal,,12.453619953752657,33.0,-20.546380046247343,10.035068173304532,69.78319291874148,10.230227414547407,0,0,1,-1
4,pltmg_kupang_peaker,1,gas,,2.0442669779185962e-10,16.8,-16.799999999795574,1.6472606811537346e-10,8.152329468413515e-10,1.195132823992467e-10,0,0,0,1
5,pltd_labuhan_bajo,1,diesel,,1.4225776112652966e-10,4.2,-4.199999999857742,1.1463063240951295e-10,2.1543962640905328e-10,3.158348421855927e-11,0,0,0,1
6,mpp_flores_labuan_bajo,1,gas,,2.0295942704251502e-10,8.4,-8.399999999797041,1.6354374827158123e-10,8.136747318942012e-10,1.1928484783494328e-10,0,0,0,1
7,pltd_ruteng,1,diesel,,1.4225776112652966e-10,4.2,-4.199999999857742,1.1463063240951295e-10,2.1543961030267632e-10,3.158348185736179e-11,0,0,0,1
8,pltp_ulumbu_adb,1,geothermal,,1.7792017620091466e-11,2.1,-2.099999999982208,1.4336723813741604e-11,8.432338975285057e-11,1.236182263172855e-11,0,0,0,1
9,pltd_bajawa,1,diesel,,1.4225776112652966e-10,4.2,-4.199999999857742,1.1463063240951295e-10,2.1543961073925734e-10,3.158348192136464e-11,0,0,0,1
10,pltmg_maumere,1,gas,,2.0442669779185962e-10,16.8,-16.799999999795574,1.6472606811537346e-10,8.152329526018544e-10,1.1951328324373737e-10,0,0,0,1
11,pltmg_alor,1,gas,PLN,2.0118573473837387e-10,4.2,-4.199999999798814,1.6211451538535054e-10,8.045752256608938e-10,1.1795085874339762e-10,0,0,0,1
12,plts_lisdes_ntt,1,solar,PLN,5.014367143061458e-10,0.9954,-0.9953999994985633,4.040553374317256e-10,5.306740125291898e-10,7.779689641724551e-11,0,1,0,1
13,pltp_sokoria,1,geothermal,IPP,1.7792017620092294e-11,2.1,-2.099999999982208,1.4336723813742271e-11,8.432338975285524e-11,1.2361822631729232e-11,0,0,0,1
14,pltbm_sumba_kuota_tersebar,1,biomass,IPP,8.585354649426336e-11,0.42,-0.41999999991414644,6.918038250639669e-11,4.914632699858937e-10,7.204859519264712e-11,0,0,0,1
15,pltm_sumba_kuota_tersebar,1,hydropower,IPP,2.2305376000075705e-11,0.672,-0.6719999999776947,1.797356669170732e-11,6.148966328948362e-11,9.014394624044517e-12,0,0,0,1
16,pltmg_waingapu,1,gas,PLN,2.0118573473837387e-10,4.2,-4.199999999798814,1.6211451538535054e-10,8.045751914672899e-10,1.1795085373060974e-10,0,0,0,1
17,plts_adonara,1,solar,PLN,4.2518968193620986e-10,0.42,-0.4199999995748103,3.4261583866061507e-10,4.735026559540394e-10,6.941556625880718e-11,0,1,0,1
18,plts_adonara,1,solar,PLN,5.48001791058644e-10,1.68,-1.679999999451998,4.415772564754869e-10,5.596118359150278e-10,8.203918602505772e-11,0,1,0,1
19,plts_alor_kalabahi,1,solar,PLN,4.4220417179979876e-10,0.504,-0.5039999995577958,3.56326034278369e-10,4.88921968515133e-10,7.1676039984331e-11,0,1,0,1
20,plts_betun,1,solar,IPP,3.8422599878635853e-10,0.252,-0.251999999615774,3.096074961413353e-10,4.3107315064500687e-10,6.319539389003076e-11,0,1,0,1
21,pltmg_waingapu_2,1,gas,PLN,2.0118573473837387e-10,4.2,-4.199999999798814,1.6211451538535054e-10,8.045751888252731e-10,1.1795085334328969e-10,0,0,0,1
22,plts_flores,1,solar,PLN,6.007019243562231e-10,12.6,-12.599999999399298,4.840427751236679e-10,6.076396370040959e-10,8.908006946434008e-11,0,1,0,1
23,plts_lembata,1,solar,PLN,5.252312626762234e-10,1.26,-1.2599999994747688,4.2322887218976755e-10,5.449547962415721e-10,7.989046162865331e-11,0,1,0,1
24,pltb_maubesi,1,wind,PLN,2.5460650964737433e-10,0.84,-0.8399999997453934,2.0516072364233514e-10,6.179530341235246e-11,9.059201515692474e-12,0,1,0,1
25,plts_reep_1_tersebar,1,solar,PLN,5.554761538087162e-10,1.8312,-1.8311999994445238,4.476000626978962e-10,5.655956636170295e-10,8.291641613793358e-11,0,1,0,1
26,plts_rote,1,solar,PLN,4.4220417179979876e-10,0.504,-0.5039999995577958,3.56326034278369e-10,4.889219685151324e-10,7.167603998433092e-11,0,1,0,1
27,plts_rote,1,solar,PLN,4.833259788398958e-10,0.84,-0.839999999516674,3.894617922820089e-10,5.189772282944024e-10,7.608214594888982e-11,0,1,0,1
28,plts_sabu_raijua,1,solar,PLN,3.842259987863453e-10,0.252,-0.251999999615774,3.0960749614132467e-10,4.310731506450063e-10,6.319539389003068e-11,0,1,0,1
29,pltp_sokoria,1,geothermal,IPP,1.7632488863372152e-11,1.26,-1.2599999999823674,1.4208176294608546e-11,8.444779715352962e-11,1.2380060776871626e-11,0,0,0,1
30,pltm_sumba_kuota_tersebar,1,hydropower,IPP,2.3415021839225393e-11,0.84,-0.8399999999765849,1.8867714070978792e-11,6.253483203052099e-11,9.167616531214043e-12,0,0,0,1
31,pltu_timor_1,1,coal,PLN,99.99999999977797,100.0,-2.220303940703161e-10,80.57952796494628,558.1863510455792,81.83020971170048,0,0,1,-1
32,plts_dedieselisasi,1,solar,IPP,6.011132556459581e-10,12.39,-12.389999999398887,4.843742239353092e-10,6.081112734467245e-10,8.914921144342233e-11,0,1,0,1
33,plts_dedieselisasi,1,solar,IPP,5.979405533365917e-10,17.1192,-17.11919999940206,4.818176753906832e-10,6.041914217831682e-10,8.857456055296841e-11,0,1,0,1
34,plts_lembata,1,solar,PLN,5.252312626762234e-10,1.26,-1.2599999994747688,4.2322887218976755e-10,5.449547962415721e-10,7.989046162865331e-11,0,1,0,1
35,plts_sumba,1,solar,PLN,5.655336701651688e-10,2.1,-2.0999999994344662,4.5570436190294096e-10,5.742760814110127e-10,8.418896679621513e-11,0,1,0,1
36,pltb_sumba_kuota_tersebar,1,wind,IPP,2.7210697878244183e-10,1.26,-1.259999999727893,2.1926251906305496e-10,6.408396703307432e-11,9.394719974164986e-12,0,1,0,1
37,plts_timor_kuota_tersebar,1,solar,IPP,5.655336701651423e-10,2.1,-2.0999999994344662,4.5570436190291966e-10,5.742760814110098e-10,8.41889667962147e-11,0,1,0,1
38,pltm_wae_lega_ruteng,1,hydropower,IPP,2.2705267917175388e-11,0.735,-0.7349999999772947,1.8295797710876935e-11,6.201158978498526e-11,9.090909133044944e-12,0,0,0,1
39,pltmg_kupang_2,1,hydropower,PLN,2.92941426090404e-11,12.6,-12.599999999970706,2.360508183579536e-11,1.4170882516018987e-10,2.0774536781731782e-11,0,0,0,1
40,plts_sumba,1,solar,PLN,5.655336701651688e-10,2.1,-2.0999999994344662,4.5570436190294096e-10,5.742760814110103e-10,8.418896679621476e-11,0,1,0,1
41,plts_sumba,1,solar,PLN,5.655336701651688e-10,2.1,-2.0999999994344662,4.5570436190294096e-10,5.742760814110105e-10,8.418896679621479e-11,0,1,0,1
42,plts_timor_kuota_tersebar,1,solar,IPP,5.655336701651688e-10,2.1,-2.0999999994344662,4.5570436190294096e-10,5.742760814110101e-10,8.418896679621472e-11,0,1,0,1
43,pltb_timor_kuota_tersebar,1,wind,IPP,3.0486872039839757e-10,4.62,-4.619999999695131,2.456617758103461e-10,6.970026539991169e-11,1.0218070226819687e-11,0,1,0,1
44,pltb_timor_kuota_tersebar,1,wind,IPP,3.0486872039839757e-10,4.62,-4.619999999695131,2.456617758103461e-10,6.970026539991167e-11,1.0218070226819682e-11,0,1,0,1
45,pltp_sokoria,1,geothermal,IPP,1.7914503281210196e-11,9.24,-9.239999999982086,1.4435422181296039e-11,8.423864904883583e-11,1.2349399630758258e-11,0,0,0,1
46,pltp_atadei,1,geothermal,PLN,1.7893308315396522e-11,4.2,-4.199999999982107,1.441834337789101e-11,8.421687066772526e-11,1.234620691655068e-11,0,0,0,1
