ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
3,1,1,batt_bel1,1.238546424202938,0.0,1.238546424202938
6,1,2,batt_bel2,3.0161280539815114,0.0,3.0161280539815114
9,1,3,batt_bel3,3.001857202492253,0.0,3.001857202492253
12,1,4,batt_bel4,1.387253456551063,0.0,1.387253456551063
15,1,5,batt_bel5,1.5618887340844545,0.0,1.5618887340844545
18,1,6,batt_bel6,1.7201961785171433,0.0,1.7201961785171433
21,1,7,batt_bel7,1.2785037424352175,0.0,1.2785037424352175
24,1,8,batt_bel8,2.8262134959097938,0.0,2.8262134959097938
27,1,9,batt_bel9,2.544451381043368,0.0,2.544451381043368
30,1,10,batt_bel10,1.4146985342495801,0.0,1.4146985342495801
33,1,11,batt_bel11,2.3538222105444633,0.0,2.3538222105444633
36,1,12,batt_bel12,1.0126957510034285,0.0,1.0126957510034285
39,1,13,batt_bel13,2.336014595126688,0.0,2.336014595126688
42,1,14,batt_bel14,0.9178977083066596,0.0,0.9178977083066596
45,1,15,batt_bel15,1.5293655069947671,0.0,1.5293655069947671
48,1,16,batt_bel16,1.7497019186226679,0.0,1.7497019186226679
51,1,17,batt_bel17,1.9501235223651718,0.0,1.9501235223651718
54,1,18,batt_bel18,0.5170988974578954,0.0,0.5170988974578954
57,1,19,batt_bel19,0.7238347034504212,0.0,0.7238347034504212
60,1,20,batt_bel20,0.1429688909633037,0.0,0.1429688909633037
63,1,21,batt_bel21,0.536128915323473,0.0,0.536128915323473
66,1,22,batt_bel22,0.3812501442318924,0.0,0.3812501442318924
69,1,23,batt_bel23,0.5105506472602392,0.0,0.5105506472602392
72,1,24,batt_bel24,0.21644286836086268,0.0,0.21644286836086268
75,1,25,batt_bel25,0.1578628453961457,0.0,0.1578628453961457
78,1,26,batt_bel26,0.44180968726814185,0.0,0.44180968726814185
81,1,27,batt_bel27,0.46691063155533336,0.0,0.46691063155533336
84,1,28,batt_bel28,0.34644559700545313,0.0,0.34644559700545313
87,1,29,batt_bel29,0.23615062060328304,0.0,0.23615062060328304
90,1,30,batt_bel30,0.17846879265725776,0.0,0.17846879265725776
93,1,31,batt_bel31,0.36342196357108575,0.0,0.36342196357108575
96,1,32,batt_bel32,0.5781814644638628,0.0,0.5781814644638628
99,1,33,batt_bel33,0.34186254068928057,0.0,0.34186254068928057
102,1,34,batt_bel34,0.2595769403916751,0.0,0.2595769403916751
105,1,35,batt_bel35,0.2822095829024394,0.0,0.2822095829024394
108,1,36,batt_bel36,0.15816841656376152,0.0,0.15816841656376152
111,1,37,batt_bel37,0.2767862012699533,0.0,0.2767862012699533
114,1,38,batt_bel38,0.5656626036037422,0.0,0.5656626036037422
117,1,39,batt_bel39,0.31788900446907375,0.0,0.31788900446907375
120,1,40,batt_bel40,0.22736657681412034,0.0,0.22736657681412034
123,1,41,batt_bel41,0.24603036996441074,0.0,0.24603036996441074
126,1,42,batt_bel42,0.34678342956102554,0.0,0.34678342956102554
129,1,43,batt_bel43,0.5082051157401104,0.0,0.5082051157401104
132,1,44,batt_bel44,0.3980802762066472,0.0,0.3980802762066472
135,1,45,batt_bel45,0.30171405049760536,0.0,0.30171405049760536
138,1,46,batt_bel46,0.4072567532987936,0.0,0.4072567532987936
141,1,47,batt_bel47,0.5050517970612759,0.0,0.5050517970612759
144,1,48,batt_bel48,0.4084036673687042,0.0,0.4084036673687042
147,1,49,batt_bel49,0.7838023088983337,0.0,0.7838023088983337
150,1,50,batt_bel50,0.9202673713239068,0.0,0.9202673713239068
153,1,51,batt_bel51,0.5483554456546373,0.0,0.5483554456546373
156,1,52,batt_bel52,0.6280134681978966,0.0,0.6280134681978966
159,1,53,batt_bel53,0.511642177927371,0.0,0.511642177927371
162,1,54,batt_bel54,0.4951589128395489,0.0,0.4951589128395489
165,1,55,batt_bel55,0.7686097236887052,0.0,0.7686097236887052
168,1,56,batt_bel56,0.5142883969111348,0.0,0.5142883969111348
171,1,57,batt_bel57,0.6172954373137102,0.0,0.6172954373137102
174,1,58,batt_bel58,0.7982356231587479,0.0,0.7982356231587479
177,1,59,batt_bel59,0.27898037216055765,0.0,0.27898037216055765
180,1,60,batt_bel60,1.5069660259017614,0.0,1.5069660259017614
183,1,61,batt_bel61,0.1988058363953014,0.0,0.1988058363953014
186,1,62,batt_bel62,1.066885798399477,0.0,1.066885798399477
189,1,63,batt_bel63,0.5050517970612761,0.0,0.5050517970612761
192,1,64,batt_bel64,0.3934831758851177,0.0,0.3934831758851177
195,1,65,batt_bel65,0.19273244591739827,0.0,0.19273244591739827
198,1,66,batt_bel66,1.7535926188443025,0.0,1.7535926188443025
201,1,67,batt_bel67,1.3445010473838857,0.0,1.3445010473838857
204,1,68,batt_bel68,0.7137481304344296,0.0,0.7137481304344296
207,1,69,batt_bel69,1.3502201670875291,0.0,1.3502201670875291
210,1,70,batt_bel70,0.22516964580403795,0.0,0.22516964580403795
213,1,71,batt_bel71,0.5529357419364129,0.0,0.5529357419364129
216,1,72,batt_bel72,0.5752310833725239,0.0,0.5752310833725239
219,1,73,batt_bel73,0.3514874470792774,0.0,0.3514874470792774
222,1,74,batt_bel74,2.6488499297002033,0.0,2.6488499297002033
225,1,75,batt_bel75,0.6825778557367154,0.0,0.6825778557367154
228,1,76,batt_bel76,0.24493098448465014,0.0,0.24493098448465014
231,1,77,batt_bel77,1.122543012627469,0.0,1.122543012627469
234,1,78,batt_bel78,0.37169039953236227,0.0,0.37169039953236227
237,1,79,batt_bel79,0.2466432287994896,0.0,0.2466432287994896
240,1,80,batt_bel80,0.3844383699094356,0.0,0.3844383699094356
243,1,81,batt_bel81,0.5964184353001014,0.0,0.5964184353001014
246,1,82,batt_kup82,2.9821437675007316,0.0,2.9821437675007316
249,1,83,batt_kup83,1.6376249742526152,0.0,1.6376249742526152
252,1,84,batt_kup84,2.1578179490957594,0.0,2.1578179490957594
255,1,85,batt_kup85,0.33027723391772457,0.0,0.33027723391772457
258,1,86,batt_kup86,2.0903818872100413,0.0,2.0903818872100413
261,1,87,batt_kup87,1.9114939425380955,0.0,1.9114939425380955
264,1,88,batt_kup88,0.8834875066826772,0.0,0.8834875066826772
267,1,89,batt_kup89,4.211053114764047,0.0,4.211053114764047
270,1,90,batt_kup90,1.3500115681785785,0.0,1.3500115681785785
273,1,91,batt_kup91,1.2784517307461865,0.0,1.2784517307461865
276,1,92,batt_kup92,1.0775392069285123,0.0,1.0775392069285123
279,1,93,batt_kup93,4.816559553197641,0.0,4.816559553197641
282,1,94,batt_kup94,0.7073379054756419,0.0,0.7073379054756419
285,1,95,batt_kup95,0.20721075278370527,0.0,0.20721075278370527
288,1,96,batt_kup96,0.2464189662182396,0.0,0.2464189662182396
291,1,97,batt_kup97,0.39515539076140155,0.0,0.39515539076140155
294,1,98,batt_kup98,0.23801261416507313,0.0,0.23801261416507313
