Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
106.13792674570203,7.090797689912646,0.0,5.962467228910312,28.378606080205817,25.720693989123824,18.71909220529411,19.455383219321,0.0038010618556458434,3.4529026099025754e-8,0.0,0.0,0.0,0.8070852429105834,0.0
