ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
36,pltb_sumba_kuota_tersebar,1,wind,IPP,1.8355227772517977e-10,1.26,-1.2599999998164477,1.4790555896018546e-10,4.160596403983155e-11,6.099441084969985e-12,0,1,0,1
37,plts_timor_kuota_tersebar,1,solar,IPP,5.941691667714628e-10,2.1,-2.099999999405831,4.787787098987621e-10,7.277325066087985e-10,1.0668570365124672e-10,0,1,0,1
38,pltm_wae_lega_ruteng,1,hydropower,IPP,1.7493137114653027e-11,0.735,-0.7349999999825069,1.409588731327953e-11,3.7840696271649315e-11,5.5474522186820315e-12,0,0,0,1
39,pltmg_kupang_2,1,hydropower,PLN,1.8980237092273157e-11,12.6,-12.59999999998102,1.529418545561531e-11,9.360901891065009e-11,1.3723097374230754e-11,0,0,0,1
40,plts_sumba,1,solar,PLN,5.941691667714595e-10,2.1,-2.099999999405831,4.787787098987595e-10,7.277325066087977e-10,1.066857036512466e-10,0,1,0,1
41,plts_sumba,1,solar,PLN,5.941691667714595e-10,2.1,-2.099999999405831,4.787787098987595e-10,7.277325066087963e-10,1.0668570365124642e-10,0,1,0,1
42,plts_timor_kuota_tersebar,1,solar,IPP,5.941691667714628e-10,2.1,-2.099999999405831,4.787787098987621e-10,7.277325066087982e-10,1.0668570365124668e-10,0,1,0,1
43,pltb_timor_kuota_tersebar,1,wind,IPP,1.882259602456086e-10,4.62,-4.619999999811774,1.516715902737356e-10,4.243733824484673e-11,6.221320678438825e-12,0,1,0,1
44,pltb_timor_kuota_tersebar,1,wind,IPP,1.882259602456086e-10,4.62,-4.619999999811774,1.516715902737356e-10,4.2437338244846746e-11,6.221320678438828e-12,0,1,0,1
45,pltp_sokoria,1,geothermal,IPP,1.0920815092864477e-11,9.24,-9.23999999998908,8.799941251774342e-12,4.894813780432368e-11,7.1758049511998075e-12,0,0,0,1
46,pltp_atadei,1,geothermal,PLN,1.1022398904985511e-11,4.2,-4.199999999988978,8.881797008070452e-12,5.37527247447859e-11,7.880158176927494e-12,0,0,0,1
47,plts_dedieselisasi,1,solar,IPP,5.941691667714628e-10,2.1,-2.099999999405831,4.787787098987621e-10,7.277325066087973e-10,1.0668570365124656e-10,0,1,0,1
48,pltm_flores,1,hydropower,PLN,1.769266512825027e-11,2.1,-2.0999999999823076,1.4256666044794375e-11,3.7224652425667375e-11,5.457140090816712e-12,0,0,0,1
49,pltm_sumba,1,hydropower,PLN,1.769266512825027e-11,2.1,-2.0999999999823076,1.4256666044794375e-11,3.722465242566748e-11,5.457140090816728e-12,0,0,0,1
