ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
36,pltb_sumba_kuota_tersebar,1,wind,IPP,1.2208504471264872e-11,1.26,-1.2599999999877916,9.837555274546435e-12,1.945864354055473e-12,2.8526403030926107e-13,0,1,0,1
37,plts_timor_kuota_tersebar,1,solar,IPP,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
38,pltm_wae_lega_ruteng,1,hydropower,IPP,9.133354626322415e-13,0.735,-0.7349999999990866,7.359614045271525e-13,1.850432911285233e-12,2.7127376530125625e-13,0,0,0,1
39,pltmg_kupang_2,1,hydropower,PLN,9.5745038105128e-13,12.6,-12.599999999999042,7.715089975514139e-13,4.395899950967724e-12,6.444396466977918e-13,0,0,0,1
40,plts_sumba,1,solar,PLN,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
41,plts_sumba,1,solar,PLN,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
42,plts_timor_kuota_tersebar,1,solar,IPP,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
43,pltb_timor_kuota_tersebar,1,wind,IPP,6.255752344789161e-12,4.62,-4.619999999993745,5.0408557100983566e-12,9.627266155731746e-13,1.411358781880277e-13,0,1,0,1
44,pltb_timor_kuota_tersebar,1,wind,IPP,6.255752344789161e-12,4.62,-4.619999999993745,5.0408557100983566e-12,9.627266155731746e-13,1.411358781880277e-13,0,1,0,1
45,pltp_sokoria,1,geothermal,IPP,5.934320810478723e-13,9.24,-9.239999999999407,4.781847697019946e-13,3.0828080540071742e-12,4.519401613597091e-13,0,0,0,1
46,pltp_atadei,1,geothermal,PLN,2.587896006101686e-13,4.2,-4.199999999999742,2.085314385945066e-13,1.3954421053680154e-12,2.045720392641369e-13,0,0,0,1
47,plts_dedieselisasi,1,solar,IPP,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
48,pltm_flores,1,hydropower,PLN,4.90338145448031e-13,2.1,-2.09999999999951,3.951121630349723e-13,8.957461918945729e-13,1.3131653719924925e-13,0,0,0,1
49,pltm_sumba,1,hydropower,PLN,4.90338145448031e-13,2.1,-2.09999999999951,3.951121630349723e-13,8.957461918945729e-13,1.3131653719924925e-13,0,0,0,1
50,pltp_ulumbu_5,1,geothermal,PLN,1.4697243317034272e-13,8.4,-8.399999999999853,1.1842969288752121e-13,8.438018579137557e-13,1.2370148940199884e-13,0,0,0,1
51,pltp_mataloko_ftp2,1,geothermal,PLN,1.4697243317034272e-13,8.4,-8.399999999999853,1.1842969288752121e-13,8.438018579137557e-13,1.2370148940199884e-13,0,0,0,1
52,plts_sumba,1,solar,PLN,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
53,plts_sumba,1,solar,PLN,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
54,plt_ebt_base_timor_2,1,gas,PLN,3.9576538660851535e-12,21.0,-20.999999999996042,3.1890588037849445e-12,1.2553941619720366e-11,1.8404098801876254e-12,0,0,0,1
55,pltu_atambua,1,coal,PLN,11.773456969237493,24.0,-12.226543030762507,9.486996050988704,66.08348302721555,9.687849343623745,0,0,1,-1
56,pltp_ulumbu_6,1,geothermal,PLN,1.4697243317034272e-13,8.4,-8.399999999999853,1.1842969288752121e-13,8.438018579137557e-13,1.2370148940199884e-13,0,0,0,1
57,pltp_oka_ile_ange_ftp2,1,geothermal,PLN,2.587896006101686e-13,4.2,-4.199999999999742,2.085314385945066e-13,1.3954421053680154e-12,2.045720392641369e-13,0,0,0,1
58,plts_rote,1,solar,PLN,1.1702940722891374e-11,0.42,-0.41999999998829707,9.430174392544278e-12,9.182737382335192e-12,1.3461907915097013e-12,0,1,0,1
59,plts_sumba,1,solar,PLN,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
60,plts_sumba,1,solar,PLN,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
61,plt_ebt_base_timor_3,1,gas,PLN,3.9576538660851535e-12,21.0,-20.999999999996042,3.1890588037849445e-12,1.2553941619720366e-11,1.8404098801876254e-12,0,0,0,1
62,pltp_gunung_sirung,1,geothermal,PLN,1.5711281754172675e-13,2.1,-2.099999999999843,1.266007667478318e-13,8.977422287088217e-13,1.3160915652037078e-13,0,0,0,1
63,plts_sumba,1,solar,PLN,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
64,plts_sumba,1,solar,PLN,2.0995041351245373e-12,2.1,-2.0999999999979004,1.691770521691636e-12,1.3539537570936471e-12,1.9848984066948441e-13,0,1,0,1
