ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
115,jawabali_kuota_tersebar,3,hydropower,ipp,180.0,50.0,130.0,0.3993610223642172,120.96,0.2536322875747291,0,0,0,1
116,jawabali_kuota_tersebar,3,hydropower_mini,ipp,43.0,11.9,31.1,0.09540291089811856,28.896,0.06058993536507418,0,0,0,1
117,patuha_ftp2,3,geothermal,ipp,220.0,55.0,165.0,0.4881079162229322,147.84,0.3099950181468911,0,0,1,1
118,tangkuban_perahu_ftp2,3,geothermal,pln,220.0,20.0,200.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
119,tangkuban_perahu_ftp2,3,geothermal,pln,220.0,20.0,200.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
120,wayang_windu_3_ftp2,3,geothermal,ipp,220.0,60.0,160.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
121,jawa3_ftp2,3,coal,ipp,0.0,660.0,-660.0,0.0,0.0,0.0,0,0,1,1
122,jawabali_kuota_tersebar,2,solar,pln,50.0,20.0,30.0,0.11093361732339369,67.2,0.14090682643040506,0,1,0,1
123,jawabali_kuota_tersebar,2,solar,ipp,50.0,20.0,30.0,0.11093361732339369,9.89585,0.020749893129930412,0,1,0,1
124,jawabali_kuota_tersebar,3,pumped_storage,ipp,180.0,760.0,-580.0,0.3993610223642172,35.625060000000005,0.07469961526774951,0,0,0,1
125,cisolokcisukarame_ftp2,3,geothermal,ipp,220.0,20.0,200.0,0.4881079162229322,147.84,0.3099950181468911,0,0,1,1
126,jawabali_kuota_tersebar,3,geothermal,ipp,220.0,290.0,-70.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
127,tampomas_ftp2,3,geothermal,ipp,220.0,45.0,175.0,0.4881079162229322,295.68,0.6199900362937822,0,0,1,1
128,jawabali_1,4,ccgt,pln,0.0,779.0,-779.0,0.0,0.0,0.0,0,0,1,0
129,gunung_wugul,4,hydropower_mini,ipp,7.2,3.0,4.2,0.01597444089456869,9.460799999999995,0.019837668206737734,0,0,0,1
130,lambur,4,hydropower_mini,ipp,8.0,8.0,0.0,0.01774937877174299,5.284,0.011079637959200302,0,0,0,0
131,pageruyung_1,4,hydropower_mini,ipp,4.4,4.4,0.0,0.009762158324458646,2.8797999999999977,0.006038444624319646,0,0,0,0
132,jawa_tengah_ppp,4,coal,ipp,0.0,950.0,-950.0,0.0,0.0,0.0,0,0,1,0
133,jawa_tengah_ppp,4,coal,ipp,0.0,950.0,-950.0,0.0,0.0,0.0,0,0,1,0
134,jawa4_ftp2,4,coal,ipp,0.0,1000.0,-1000.0,0.0,0.0,0.0,0,0,1,0
135,jawa4_ftp2,4,coal,ipp,0.0,1000.0,-1000.0,0.0,0.0,0.0,0,0,1,0
