ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
1,1,1,2236.399241050785,1081.4750543043206
2,1,1,10055.712134495327,6481.007387700153
3,1,1,10035.217903977962,6469.586473508792
4,1,1,3194.2747436250042,1574.7595783749994
5,1,1,5209.162551134659,3354.5717818580497
6,1,1,3108.797661171854,1504.7399858633023
7,1,1,4270.341781050974,2751.4683983024042
8,1,1,8419.546125041443,5425.1589359907675
9,1,1,8124.1583802505465,5235.559117744623
10,1,1,3253.190996767848,1601.6189146428578
11,1,1,7864.3140257833165,5069.255464201425
12,1,1,2338.024760535711,1155.767094910715
13,1,1,3172.8519257996372,1407.251835979127
14,1,1,1657.4326709669613,801.5287496658918
15,1,1,1382.204719319182,238.39390851393608
16,1,1,4024.884086803563,1982.2189365535717
17,1,1,1760.249887913346,299.39885085559865
18,1,1,1046.036430347125,505.8069867064067
19,1,1,1289.903531082803,444.6359113830495
20,1,0,0.0,0.0
21,1,1,685.8151377952162,9.384746238946143
22,1,1,266.9804868494583,22.448918138140076
23,1,1,888.2723809593716,411.8460386061867
24,1,1,119.64076153926183,20.075551153588563
25,1,0,0.0,0.0
26,1,1,433.732661751217,6.450251938886921
27,1,1,551.3935712005424,22.043557614449142
28,1,1,209.40641779189423,26.48272200423776
29,1,1,140.29255106961418,20.60241123320447
30,1,0,0.0,0.0
31,1,1,222.50843502390626,31.5245798997015
32,1,1,618.4444584498798,8.347055220151411
33,1,1,197.90490089817365,31.852711276608346
34,1,1,147.61275373523753,28.17075751222766
35,1,1,163.32193343581383,26.783253223824712
36,1,1,36.78363707592339,9.630587602170852
37,1,1,167.63606424641313,23.83445296188054
38,1,1,1023.2581985332142,362.79916700256484
39,1,1,327.5975391576093,27.802456628392793
40,1,1,137.89854370169135,19.911340459829326
41,1,1,166.03042216981402,10.195141884407038
42,1,1,494.1732389049409,171.01928538954047
43,1,1,542.2453009224087,6.048720615708505
44,1,1,337.90211563965045,5.46611921573558
45,1,1,176.00495082557146,31.51729026662235
46,1,1,420.04423154360626,5.306728641373256
47,1,1,878.684398625003,407.3614557748134
48,1,1,238.80370122572722,39.80281338419195
49,1,1,1267.1494358833324,435.1882403984923
50,1,1,1709.0929866072147,733.2251021073063
51,1,1,565.5396651842386,7.6174584080724825
52,1,1,655.9455308795913,11.26397659241183
53,1,1,310.8946169580913,40.28857628328379
54,1,1,281.96022911856375,25.640568483617283
55,1,1,965.8322970682522,96.26314442943058
56,1,1,640.7609814642448,9.570382242966193
57,1,1,808.1823384427845,79.57877204344447
58,1,1,1572.5571093364456,541.8300399374828
59,1,1,169.57107337752453,27.472433509771385
60,1,1,3320.4566481407987,1559.2052582693054
61,1,1,58.124455366560355,13.968814284917416
62,1,1,2250.758990139832,1056.904471975438
63,1,1,878.6936934537745,407.37884489873477
64,1,1,333.63628093994777,4.450080454748295
65,1,1,111.36781043393748,19.438204871847635
66,1,1,3611.904404089295,1748.6699438035698
67,1,1,2857.8599888515596,1353.4673966993328
68,1,1,1178.3165642812244,420.0333263645358
69,1,1,2784.1820974697666,1349.5282100926577
70,1,1,234.25116115541644,3.2550742964634045
71,1,1,1109.7194633928593,489.9589041759621
72,1,1,1004.612324668575,467.87762992902304
73,1,1,433.5358812621323,16.544965811914555
74,1,1,5855.203897607135,2894.428825857142
75,1,1,1200.7382082207334,563.9936006447001
76,1,1,267.98566774958965,3.5464197557381354
77,1,1,2539.616378569593,1228.1712326127847
78,1,1,402.59518810559854,5.7744502187845725
79,1,1,290.9593444532543,11.569069741209635
80,1,1,837.9996212739998,388.52481153994046
81,1,1,1349.9592206451703,653.1799727794464
82,1,1,5495.116418232159,2716.4236726071445
83,1,1,2963.3371335054703,1436.3069875562642
84,1,1,3900.2263508832293,1888.1400764929415
85,1,1,424.79100111042555,116.01400289286315
86,1,1,3778.4612190364155,1829.2508589101853
87,1,1,3455.3408596549953,1672.9487562651361
88,1,1,1594.59667348037,770.7824965495478
89,1,1,7759.602678732125,3835.838848732145
90,1,1,2437.6411654888175,1178.823072229235
91,1,1,2308.514028208952,1116.360365473948
92,1,1,1945.1173008903165,940.3466247772272
93,1,1,12855.852403053508,8289.728549774452
94,1,1,1244.234074512475,584.4298317088239
95,1,1,411.8413217028268,190.95533579280595
96,1,1,222.77383271470424,4.054939580250111
97,1,1,788.2551030168547,367.0757975546711
98,1,1,115.27104805420566,7.048818494074696
99,1,1,436.2209309934429,203.82457522457287
100,1,1,1813.9842801893267,877.2311053741137
101,1,1,260.2217024301841,25.344593199895687
102,1,1,654.210214864499,35.40689011436231
103,1,1,1046.8992794295891,301.9223409305452
104,1,1,1329.4872629661108,457.41248132443945
105,1,1,261.72157035886585,28.5393263520132
106,1,1,170.06011198195307,25.153995865761573
107,1,1,316.4171330388661,3.881650105643137
108,1,1,885.9376915032884,410.76300889443365
109,1,1,618.3130812290369,60.319902636510975
110,1,1,202.40095504610537,12.908762528189582
