ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
36,pltb_sumba_kuota_tersebar,1,wind,IPP,1.6182719817350702e-10,1.26,-1.2599999998381728,1.3118107011617627e-10,8.231735405528651e-11,1.2396644702788013e-11,0,1,0,1
37,plts_timor_kuota_tersebar,1,solar,IPP,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.1772705870459254e-10,4.784834867963971e-11,0,1,0,1
38,pltm_wae_lega_ruteng,1,hydropower,IPP,1.130449492446478e-11,0.735,-0.7349999999886955,9.163699044731696e-12,2.9490502965189286e-11,4.4411447812138435e-12,0,0,0,1
39,pltmg_kupang_2,1,hydropower,PLN,1.3197413124339091e-11,12.6,-12.599999999986803,1.06981446626782e-11,6.917231434873426e-11,1.0417057424791631e-11,0,0,0,1
40,plts_sumba,1,solar,PLN,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.1772705870459254e-10,4.784834867963971e-11,0,1,0,1
41,plts_sumba,1,solar,PLN,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.177270587045923e-10,4.7848348679639674e-11,0,1,0,1
42,plts_timor_kuota_tersebar,1,solar,IPP,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.1772705870459187e-10,4.7848348679639616e-11,0,1,0,1
43,pltb_timor_kuota_tersebar,1,wind,IPP,1.558869085793769e-10,4.62,-4.619999999844113,1.2636572662291206e-10,7.523452438164273e-11,1.1330000567268851e-11,0,1,0,1
44,pltb_timor_kuota_tersebar,1,wind,IPP,1.5588690857937856e-10,4.62,-4.619999999844113,1.263657266229134e-10,7.523452438164288e-11,1.1330000567268873e-11,0,1,0,1
45,pltp_sokoria,1,geothermal,IPP,8.397326877708435e-12,9.24,-9.239999999991603,6.8070777864673034e-12,4.093271050878569e-11,6.1642927511821034e-12,0,0,0,1
46,pltp_atadei,1,geothermal,PLN,7.852660657863554e-12,4.2,-4.199999999992148,6.36555807666687e-12,3.9619103276910336e-11,5.966469068442804e-12,0,0,0,1
47,plts_dedieselisasi,1,solar,IPP,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.177270587045924e-10,4.7848348679639694e-11,0,1,0,1
48,pltm_flores,1,hydropower,PLN,1.2446585103557513e-11,2.1,-2.0999999999875536,1.0089505173451332e-11,3.2209383032700515e-11,4.850596598187843e-12,0,0,0,1
49,pltm_sumba,1,hydropower,PLN,1.2446585103557306e-11,2.1,-2.0999999999875536,1.0089505173451164e-11,3.220938303270053e-11,4.850596598187844e-12,0,0,0,1
50,pltp_ulumbu_5,1,geothermal,PLN,8.356040009860509e-12,8.4,-8.399999999991644,6.773609645344145e-12,4.0814618138270034e-11,6.146508540596212e-12,0,0,0,1
51,pltp_mataloko_ftp2,1,geothermal,PLN,8.356040009860923e-12,8.4,-8.399999999991644,6.773609645344481e-12,4.081461813827022e-11,6.146508540596241e-12,0,0,0,1
52,plts_sumba,1,solar,PLN,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.177270587045923e-10,4.7848348679639674e-11,0,1,0,1
53,plts_sumba,1,solar,PLN,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.1772705870459244e-10,4.7848348679639694e-11,0,1,0,1
54,plt_ebt_base_timor_2,1,gas,PLN,9.896083952298795e-11,21.0,-20.99999999990104,8.02200679165316e-11,4.057335216028243e-10,6.11017490667044e-11,0,0,0,1
55,pltu_atambua,1,coal,PLN,12.989238557956977,24.0,-11.010761442043023,10.52939328653624,74.32323084219642,11.192763621814134,0,0,1,-1
56,pltp_ulumbu_6,1,geothermal,PLN,8.356040009860302e-12,8.4,-8.399999999991644,6.773609645343978e-12,4.081461813827017e-11,6.146508540596232e-12,0,0,0,1
57,pltp_oka_ile_ange_ftp2,1,geothermal,PLN,7.852660657863554e-12,4.2,-4.199999999992148,6.36555807666687e-12,3.9619103276910304e-11,5.966469068442798e-12,0,0,0,1
58,plts_rote,1,solar,PLN,2.716483779242711e-10,0.42,-0.4199999997283516,2.2020479445749459e-10,2.847802774138308e-10,4.28867030284964e-11,0,1,0,1
59,plts_sumba,1,solar,PLN,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.177270587045926e-10,4.7848348679639726e-11,0,1,0,1
60,plts_sumba,1,solar,PLN,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.177270587045928e-10,4.784834867963976e-11,0,1,0,1
61,plt_ebt_base_timor_3,1,gas,PLN,9.896083952298795e-11,21.0,-20.99999999990104,8.02200679165316e-11,4.0573351338649653e-10,6.110174782936025e-11,0,0,0,1
62,pltp_gunung_sirung,1,geothermal,PLN,7.530986813979184e-12,2.1,-2.0999999999924692,6.1048014205212665e-12,3.826965519130806e-11,5.763247905007041e-12,0,0,0,1
63,plts_sumba,1,solar,PLN,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.177270587045926e-10,4.7848348679639726e-11,0,1,0,1
64,plts_sumba,1,solar,PLN,3.095941905156733e-10,2.1,-2.099999999690406,2.509645947775309e-10,3.177270587045929e-10,4.784834867963978e-11,0,1,0,1
65,east_nusa_tenggara_solar_potential_ruen,1,solar,,2.5956422497510764e-10,3054.24,-3054.23999999974,2.1040908561985416e-10,2.665047150797584e-10,4.013448078326983e-11,0,1,0,1
66,east_nusa_tenggara_wind_potential_ruen,1,wind,,1.4333433140385973e-10,4278.96,-4278.959999999856,1.1619030169319955e-10,7.092542628710726e-11,1.0681068653938159e-11,0,1,0,1
67,east_nusa_tenggara_geothermal_potential_ruen,1,geothermal,,6.429177140918057e-12,314.16,-314.1599999999936,5.211647651514251e-12,3.276209771514538e-11,4.933833087247992e-12,0,0,0,1
68,east_nusa_tenggara_hydropower_potential_ruen,1,hydropower,,1.1525898901896847e-11,87.36,-87.35999999998847,9.343174503834535e-12,2.7196359433022778e-11,4.095656486651236e-12,0,0,0,1
69,east_nusa_tenggara_hydropower_mini_potential_ruen,1,hydropower_mini,,1.1804992416372205e-11,39.9,-39.8999999999882,9.56941450739752e-12,2.8866931939998437e-11,4.34723762718831e-12,0,0,0,1
70,east_nusa_tenggara_biomass_potential_ruen,1,biomass,,4.929745500703575e-11,80.85,-80.8499999999507,3.996171826996203e-11,2.371837966889776e-10,3.571887472035109e-11,0,0,0,1
71,east_nusa_tenggara_biogas_potential_ruen,1,biogas,,3.97157862153108e-11,20.16,-20.159999999960284,3.219458406888913e-11,2.232869074724332e-10,3.3626062092095297e-11,0,0,0,1
72,gas_candidate_1,1,gas,,9.863754257821711e-11,105.0,-104.99999999990136,7.995799553525698e-11,3.822317790466839e-10,5.756248622585565e-11,0,0,1,1
73,gas_candidate_2,1,gas,,9.863754257821711e-11,105.0,-104.99999999990136,7.995799553525698e-11,3.822317804256721e-10,5.756248643352543e-11,0,0,1,1
74,gas_candidate_3,1,gas,,9.863754257821711e-11,105.0,-104.99999999990136,7.995799553525698e-11,3.8223178570316713e-10,5.756248722829382e-11,0,0,1,1
75,gas_candidate_4,1,gas,,9.863754257821711e-11,105.0,-104.99999999990136,7.995799553525698e-11,3.822317858482629e-10,5.7562487250144626e-11,0,0,1,1
76,ccgt_candidate_1,1,ccgt,,1.2612133559741778e-10,105.0,-104.99999999987388,1.0223702785987691e-10,5.763099682865376e-10,8.678983912341165e-11,0,0,1,1
77,ccgt_candidate_2,1,ccgt,,1.2613554645213298e-10,105.0,-104.99999999987386,1.0224854752498789e-10,5.763099771198829e-10,8.678984045367601e-11,0,0,1,1
78,ccgt_candidate_3,1,ccgt,,1.2612133559741778e-10,105.0,-104.99999999987388,1.0223702785987691e-10,5.763099726053453e-10,8.678983977380578e-11,0,0,1,1
79,ccgt_candidate_4,1,ccgt,,1.2612133559741778e-10,105.0,-104.99999999987388,1.0223702785987691e-10,5.763099741742552e-10,8.678984001007698e-11,0,0,1,1
80,diesel_candidate_1,1,diesel,,6.697220555906824e-11,21.0,-20.999999999933028,5.428930175173351e-11,1.0871327029177827e-10,1.637175783590174e-11,0,0,1,1
81,diesel_candidate_2,1,diesel,,6.697220555906824e-11,21.0,-20.999999999933028,5.428930175173351e-11,1.0871326812932827e-10,1.6371757510245928e-11,0,0,1,1
82,diesel_candidate_3,1,diesel,,6.697220555906824e-11,21.0,-20.999999999933028,5.428930175173351e-11,1.0871326962115232e-10,1.637175773490831e-11,0,0,1,1
83,diesel_candidate_4,1,diesel,,6.697220555906824e-11,21.0,-20.999999999933028,5.428930175173351e-11,1.0871326921616141e-10,1.6371757673918395e-11,0,0,1,1
84,battery_candidate,1,battery,,39.5094296797523,42.0,-2.4905703202476985,32.02730643283312,67.15406954934696,10.113118310270892,1,0,0,1
