Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
108.67379697832656,7.204752017304084,0.0,6.271581250994139,33.63585437042424,36.389076619979896,18.19695491847651,6.194876323276594,3.5253656395655504e-11,2.1721297776359342e-8,0.0,0.0,0.0,0.7807014573038824,0.0
