R_ID,Zone,System,Province,Industrial_Park,Resource,Resource_Other_Name,technology,Existing_Cap_MW,Existing_Cap_MWh,status,Start_Year,Retire_Year,commodity,supported_project,nature_of_support,plant_owner,owner_parent_company,owner_home_country_flag,major_mainland_china_shareholder,financier,epc,mainland_china_involvement_type,industrial_park,combustion_tech,coal_type,coal_source,alternate_fuel,latitude,longitude,hubname,hubdist,class,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,RE
184,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_phase_ii_unit_4,,coal_captive,135,0,operating,2021,,nickel,pt_obsidian_stainless_steel,the_power_plants_were_constructed_by_the_industrial_park_developer_as_part_of_the_infrastructure_for_both_the_park_and_local_communities_preferential_policies_regarding_the_park_also_provides_the_power_plants_highly_discounted_coal_prices,pt_obsidian_stainless_steel,xiamen_xiangyu_group_51_jiangsu_delong_nickel_industry_co_49,china,xiamen_xiangyu_group__jiangsu_delong_nickel_industry_co_,bank_of_china_china_development_bank_china_construction_bank_industrial_and_commercial_bank_of_china_agricultural_bank_of_china_citic_bank_china_merchants_bank_tai_fung_bank,,owner_financier,delong_nickel_industrial_area,,,,,-3.82791,122.4683,,,4,-1,1360000,0,0,40000,0,0.12,135,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
185,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_phase_ii_unit_5,,coal_captive,135,0,operating,2021,,nickel,pt_obsidian_stainless_steel,the_power_plants_were_constructed_by_the_industrial_park_developer_as_part_of_the_infrastructure_for_both_the_park_and_local_communities_preferential_policies_regarding_the_park_also_provides_the_power_plants_highly_discounted_coal_prices,pt_obsidian_stainless_steel,xiamen_xiangyu_group_51_jiangsu_delong_nickel_industry_co_49,china,xiamen_xiangyu_group__jiangsu_delong_nickel_industry_co_,bank_of_china_china_development_bank_china_construction_bank_industrial_and_commercial_bank_of_china_agricultural_bank_of_china_citic_bank_china_merchants_bank_tai_fung_bank,,owner_financier,delong_nickel_industrial_area,,,,,-3.82828,122.4662,,,4,-1,1360000,0,0,40000,0,0.12,135,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
186,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_phase_ii_unit_6,,coal_captive,135,0,operating,2021,,nickel,pt_obsidian_stainless_steel,the_power_plants_were_constructed_by_the_industrial_park_developer_as_part_of_the_infrastructure_for_both_the_park_and_local_communities_preferential_policies_regarding_the_park_also_provides_the_power_plants_highly_discounted_coal_prices,pt_obsidian_stainless_steel,xiamen_xiangyu_group_51_jiangsu_delong_nickel_industry_co_49,china,xiamen_xiangyu_group__jiangsu_delong_nickel_industry_co_,bank_of_china_china_development_bank_china_construction_bank_industrial_and_commercial_bank_of_china_agricultural_bank_of_china_citic_bank_china_merchants_bank_tai_fung_bank,,owner_financier,delong_nickel_industrial_area,,,,,-3.82828,122.4662,,,4,-1,1360000,0,0,40000,0,0.12,135,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
187,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_phase_ii_unit_7,,coal_captive,135,0,operating,2021,,nickel,pt_obsidian_stainless_steel,the_power_plants_were_constructed_by_the_industrial_park_developer_as_part_of_the_infrastructure_for_both_the_park_and_local_communities_preferential_policies_regarding_the_park_also_provides_the_power_plants_highly_discounted_coal_prices,pt_obsidian_stainless_steel,xiamen_xiangyu_group_51_jiangsu_delong_nickel_industry_co_49,china,xiamen_xiangyu_group__jiangsu_delong_nickel_industry_co_,bank_of_china_china_development_bank_china_construction_bank_industrial_and_commercial_bank_of_china_agricultural_bank_of_china_citic_bank_china_merchants_bank_tai_fung_bank,,owner_financier,delong_nickel_industrial_area,,,,,-3.82828,122.4662,,,4,-1,1360000,0,0,40000,0,0.12,135,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
188,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_phase_ii_unit_8,,coal_captive,135,0,operating,2021,,nickel,pt_obsidian_stainless_steel,the_power_plants_were_constructed_by_the_industrial_park_developer_as_part_of_the_infrastructure_for_both_the_park_and_local_communities_preferential_policies_regarding_the_park_also_provides_the_power_plants_highly_discounted_coal_prices,pt_obsidian_stainless_steel,xiamen_xiangyu_group_51_jiangsu_delong_nickel_industry_co_49,china,xiamen_xiangyu_group__jiangsu_delong_nickel_industry_co_,bank_of_china_china_development_bank_china_construction_bank_industrial_and_commercial_bank_of_china_agricultural_bank_of_china_citic_bank_china_merchants_bank_tai_fung_bank,,owner_financier,delong_nickel_industrial_area,,,,,-3.82749,122.4628,,,4,-1,1360000,0,0,40000,0,0.12,135,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
189,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_phase_ii_unit_9,,coal_captive,380,0,operating,2022,,nickel,pt_obsidian_stainless_steel,the_power_plants_were_constructed_by_the_industrial_park_developer_as_part_of_the_infrastructure_for_both_the_park_and_local_communities_preferential_policies_regarding_the_park_also_provides_the_power_plants_highly_discounted_coal_prices,pt_obsidian_stainless_steel,xiamen_xiangyu_group_51_jiangsu_delong_nickel_industry_co_49,china,xiamen_xiangyu_group__jiangsu_delong_nickel_industry_co_,bank_of_china_china_development_bank_china_construction_bank_industrial_and_commercial_bank_of_china_agricultural_bank_of_china_citic_bank_china_merchants_bank_tai_fung_bank,power_construction_corporation_of_china_jiangxi_electric_power_construction_co_ltd,owner_financier_epc,delong_nickel_industrial_area,,,,,-3.82749,122.4628,,,4,-1,1360000,0,0,40000,0,0.12,380,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
190,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_geothermal,,geothermal,6420.768342,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,1,1,3440000,0,0,43000,0,0.22,6420.768342,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
191,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_geothermal,,geothermal,1669.634383,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,1.5,1,3440000,0,0,43000,0,0.22,1669.634383,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
192,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_geothermal,,geothermal,610.256833,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,2,1,3440000,0,0,43000,0,0.22,610.256833,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
193,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_geothermal,,geothermal,696.620866,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,2.5,1,3440000,0,0,43000,0,0.22,696.620866,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
194,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_geothermal,,geothermal,715.793034,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,3,1,3440000,0,0,43000,0,0.22,715.793034,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
195,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_solar,,solar,15409.84402,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,1,1,560000,0,0,10000,0,0,15409.84402,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
196,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_solar,,solar,4007.122519,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,1.5,1,560000,0,0,10000,0,0,4007.122519,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
197,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_solar,,solar,1464.616399,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,2,1,560000,0,0,10000,0,0,1464.616399,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
198,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_solar,,solar,108.354312,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,2.5,1,560000,0,0,10000,0,0,108.354312,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
199,5,sulawesi,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_solar,,solar,1717.903282,0,,,,,,,,,,,,,,,,,,,,,Gardu Induk Puuwatu,14.83381933,3,1,560000,0,0,10000,0,0,1717.903282,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
200,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_unit_1,pltu_antam_pomalaa_2x30mw,coal_captive,30,0,operating,2016,,nickel,antam_pomalaa_ferronickel_smelter,the_power_plants_were_constructed_to_support_the_nickel_plant_of_pt_aneka_tambang_tbk,pt_aneka_tambang_tbk,pt_aneka_tambang_tbk,indonesia,,,,,no,subcritical,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,4,-1,1600000,0,0,43900,0,0.12,30,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
201,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_unit_2,pltu_antam_pomalaa_2x30mw,coal_captive,30,0,operating,2016,,nickel,antam_pomalaa_ferronickel_smelter,the_power_plants_were_constructed_to_support_the_nickel_plant_of_pt_aneka_tambang_tbk,pt_aneka_tambang_tbk,pt_aneka_tambang_tbk,indonesia,,,,,no,subcritical,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,4,-1,1600000,0,0,43900,0,0.12,30,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
202,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_geothermal,,geothermal,18524.47489,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,1,1,3440000,0,0,43000,0,0.22,18524.47489,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
203,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_geothermal,,geothermal,30819.77159,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,1.5,1,3440000,0,0,43000,0,0.22,30819.77159,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
204,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_geothermal,,geothermal,285.833081,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,2,1,3440000,0,0,43000,0,0.22,285.833081,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
205,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_geothermal,,geothermal,329.962562,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,2.5,1,3440000,0,0,43000,0,0.22,329.962562,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
206,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_geothermal,,geothermal,594.715242,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,3,1,3440000,0,0,43000,0,0.22,594.715242,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
207,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_solar,,solar,43887.98358,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,1,1,560000,0,0,10000,0,0,43887.98358,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
208,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_solar,,solar,73953.64125,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,1.5,1,560000,0,0,10000,0,0,73953.64125,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
209,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_solar,,solar,685.999394,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,2,1,560000,0,0,10000,0,0,685.999394,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
210,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_solar,,solar,54.806193,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,2.5,1,560000,0,0,10000,0,0,54.806193,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
211,5,sulawesi,southeast_sulawesi,14,pomalaa_nickel_power_station_solar,,solar,1427.31658,0,,,,,,,,,,,,,,,,,,,-4.180341799,121.5934314,Gardu Induk Kolaka,12.85637121,3,1,560000,0,0,10000,0,0,1427.31658,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
212,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang,,coal_captive,27,0,operating,,,sugar,,,pt_prima_alam_gemilang,samsudin_arsyad,indonesia,,,,,no,,,,,-4.231054,121.87327,,,4,-1,1600000,0,0,43900,0,0.12,27,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
213,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_geothermal,,geothermal,36520.03316,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,36520.03316,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
214,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_geothermal,,geothermal,35923.68885,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,35923.68885,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
215,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_geothermal,,geothermal,383.632027,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,383.632027,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
216,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_geothermal,,geothermal,228.292439,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,228.292439,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
217,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_geothermal,,geothermal,508.38494,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,508.38494,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
218,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_solar,,solar,87081.92398,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,87081.92398,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
219,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_solar,,solar,86184.62956,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,86184.62956,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
220,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_solar,,solar,920.716865,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,920.716865,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
221,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_solar,,solar,42.188396,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,42.188396,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
222,5,sulawesi,southeast_sulawesi,15,pt_prima_alam_gemilang_solar,,solar,1220.123855,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,1220.123855,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
223,3,jawa_bali,central_sulawesi,1,delong_nickel_phase_iii_power_station_phase_iii_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
224,3,jawa_bali,central_sulawesi,2,pt_ihip_power_station_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
225,3,jawa_bali,central_sulawesi,3,qingdao_zhongsheng_captive_power_station_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
226,3,jawa_bali,central_sulawesi,4,sulawesi_labota_power_station_unit_4,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
227,3,jawa_bali,central_sulawesi,5,sulawesi_mining_power_station_phase_i_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
228,3,jawa_bali,central_sulawesi,6,wanxiang_nickel_indonesia_power_station_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
229,3,jawa_bali,central_sulawesi,7,pt_yongyu_nickel_sulawesi_power_plant,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
230,3,jawa_bali,central_sulawesi,8,pt_beishi_3x250mw_power_plant,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
231,3,jawa_bali,central_sulawesi,9,pt_shuoshi_nickel_power_plant,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
232,4,jawa_bali,south_sulawesi,10,delong_nickel_phase_i_power_station_phase_i_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
233,4,jawa_bali,south_sulawesi,11,punagaya_power_station_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
234,4,jawa_bali,south_sulawesi,12,tonasa_cement_plant_power_station_phase_v_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
235,5,jawa_bali,southeast_sulawesi,13,delong_nickel_phase_ii_power_station_phase_ii_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
236,5,jawa_bali,southeast_sulawesi,14,pomalaa_nickel_power_station_unit_1,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
237,5,jawa_bali,southeast_sulawesi,15,pt_prima_alam_gemilang,,battery,100,208,,,,,,,,,,,,,,,,,,,,,,,4,1,0,578000,0,0,621,2.3,100,0,1,1,2,0,0,0,None,0,0,0.92,0.92,0,0,1,0
