ID,Resource,Zone,Village,technology,Total_MW,Start_MW,Change_in_MW,Electricity_GWh
1,pltd_bel1,1,1,diesel,0.013712130443509395,0.2773,-0.2635878695564906,0.034562282560732585
2,plts_bel1,1,1,solar,0.7567202939325826,0.0,0.7567202939325826,1.1853428553587846
3,batt_bel1,1,1,battery,0.3047602469186062,0.0,0.3047602469186062,0.567600977329341
4,pltd_bel2,1,2,diesel,0.04183669759403229,0.846,-0.8041633024059677,0.10545186936482617
5,plts_bel2,1,2,solar,2.2960655250938897,0.0,2.2960655250938897,3.6166136650571032
6,batt_bel2,1,2,battery,0.9298326102168172,0.0,0.9298326102168172,1.7318114358884997
7,pltd_bel3,1,3,diesel,0.04163870100992743,0.842,-0.8003612989900726,0.10495262734350819
8,plts_bel3,1,3,solar,2.2519009523528886,0.0,2.2519009523528886,3.599491058949359
9,batt_bel3,1,3,battery,0.9253242582682473,0.0,0.9253242582682473,1.7236075137625895
10,pltd_bel4,1,4,diesel,0.019242578019495856,0.3891,-0.36985742198050414,0.048502136856193784
11,plts_bel4,1,4,solar,1.0490261847963818,0.0,1.0490261847963818,1.6634346006724643
12,batt_bel4,1,4,battery,0.42765837372295207,0.0,0.42765837372295207,0.796550318854121
13,pltd_bel5,1,5,diesel,0.021665159247008757,0.4381,-0.41643484075299125,0.05460833698035229
14,plts_bel5,1,5,solar,1.1859788530176363,0.0,1.1859788530176363,1.8728376494305006
15,batt_bel5,1,5,battery,0.48147671392502434,0.0,0.48147671392502434,0.8967864208797119
16,pltd_bel6,1,6,diesel,0.019044494286541615,0.3851,-0.3660555057134584,0.048002800138175525
17,plts_bel6,1,6,solar,1.0510013857357718,0.0,1.0510013857357718,1.6463094420708646
18,batt_bel6,1,6,battery,0.423277924651919,0.0,0.423277924651919,0.7883350779677515
19,pltd_bel7,1,7,diesel,0.017734300258011707,0.3586,-0.34086569974198827,0.044700579215078626
20,plts_bel7,1,7,solar,0.964854445707487,0.0,0.964854445707487,1.5330348441923167
21,batt_bel7,1,7,battery,0.39412314342921073,0.0,0.39412314342921073,0.7340549731652157
22,pltd_bel8,1,8,diesel,0.035057145275308156,0.7089,-0.6738428547246919,0.08836298021298446
23,plts_bel8,1,8,solar,1.8997263967223714,0.0,1.8997263967223714,3.0305218271699244
24,batt_bel8,1,8,battery,0.7790751964124967,0.0,0.7790751964124967,1.4511351109186734
