ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
1,1,1,2172.0538121522404,1054.622774545487
2,1,1,6842.63521734223,3434.3351416603223
3,1,1,6727.7517695393435,3335.5846179613454
4,1,1,3107.7838309442504,1539.8732443332915
5,1,1,3491.617005381777,1726.3888316951477
6,1,1,3128.2019555083243,1576.4245683457564
7,1,1,2828.324206475019,1383.2727660536154
8,1,1,5731.092404887691,2875.03352584019
9,1,1,5453.473652146085,2700.417342573026
10,1,1,3207.884436157043,1608.9493366345785
11,1,1,5433.413769784286,2773.4308922203686
12,1,1,2251.705394193054,1106.9735201165977
13,1,1,2436.4747843175387,717.5212471365091
14,1,1,1630.935986563663,802.655473671162
15,1,1,1615.1933988975247,489.77663868845355
16,1,1,3931.1577820182556,1953.7204912059817
17,1,1,2055.5978348700796,618.2540873965254
18,1,1,1050.4712765415063,527.4737185532797
19,1,1,1637.679810465885,819.3275905553596
20,1,0,0.0,0.0
21,1,1,1329.2307560283627,658.556105667527
22,1,1,943.3333332491699,466.25241942668754
23,1,1,917.6568867361323,456.70814189937136
24,1,1,522.8759583426942,251.79836094617815
25,1,0,0.0,0.0
26,1,1,1090.8227682616803,538.0411382063081
27,1,1,992.2642753705353,486.64112807103817
28,1,1,746.2027057671014,370.8825626003911
29,1,1,519.7595341158888,252.40540771315068
30,1,0,0.0,0.0
31,1,1,828.4959574658982,410.9824280287707
32,1,1,1256.8572103777224,630.857798403202
33,1,1,738.1425761366759,367.785998789577
34,1,1,589.3457139723976,290.9669126756614
35,1,1,593.8760576381354,288.0514069044029
36,1,1,354.03197316425377,174.78750295223722
37,1,1,620.3114704344845,307.040777816064
38,1,1,1291.4492119795073,651.7992660546903
39,1,1,561.5164707788769,274.3063819753807
40,1,1,508.989331010834,251.56288228411657
41,1,1,542.9167126916326,264.3932124909858
42,1,1,626.0530947198814,312.78220741324867
43,1,1,1097.8740981103017,547.5750116352756
44,1,1,854.8389572028298,423.6743265032547
45,1,1,650.6210516242018,323.6993563148383
46,1,1,869.8057890389892,428.71326996730227
47,1,1,896.4043939536506,440.4196830660556
48,1,1,878.4275224958978,436.093798534515
49,1,1,1626.3907259994394,820.448207732387
50,1,1,1858.6291551549077,912.4549472514333
51,1,1,1167.7226022386415,573.9894766045371
52,1,1,1285.5011250388366,639.6458615860253
53,1,1,1111.7388522758213,557.7167694001646
54,1,1,986.7530477037305,477.40581490379054
55,1,1,1636.997486072144,804.9946989101238
56,1,1,1268.4484560787243,625.0756571889273
57,1,1,1367.5440609773427,669.5676353229128
58,1,1,1946.4219470826827,948.125977083026
59,1,1,622.0833787725019,306.3302963688729
60,1,1,3414.6395217566546,1711.4607915668678
61,1,1,453.49597764116965,228.3352020066831
62,1,1,2280.7197685062547,1126.059635442026
63,1,1,896.5407057682296,440.5559948806786
64,1,1,855.8908093768106,429.6902510716131
65,1,1,414.58439737929456,205.55606551790058
66,1,1,3638.836673707859,1836.3789274668643
67,1,1,2928.2997237725012,1473.3199288584804
68,1,1,1469.4413902342123,735.4765281519778
69,1,1,2717.170125255751,1329.2036717751769
70,1,1,501.6469954195189,246.70224884601174
71,1,1,1196.6143913583874,597.9172763006467
72,1,1,1026.6787484487083,507.40353882698486
73,1,1,790.2066796446792,392.54881145403715
74,1,1,5620.803482210484,2754.8166911664184
75,1,1,1253.0507309231098,636.9788104887243
76,1,1,538.0507918751678,260.76829304464474
77,1,1,2503.1614153703795,1234.3284597399547
78,1,1,792.5903874776868,389.9685610465627
79,1,1,537.9304945259978,270.57652360399345
80,1,1,848.7686660955935,413.8806696870087
81,1,1,1342.7452356609326,668.347128618507
82,1,1,5350.000046018551,2660.2327891090818
83,1,1,2895.20975882688,1417.8916300015926
84,1,1,3864.1738091297307,1917.7608371778392
85,1,1,593.8937025735593,295.51458043845554
86,1,1,3729.963237557376,1844.3587587986076
87,1,1,3405.0561924201515,1680.7805254656728
88,1,1,1591.9492883724552,794.6936535489464
89,1,1,7469.418638011783,3671.4471384293297
90,1,1,2436.998252602164,1219.046895207722
91,1,1,2300.4844685691974,1147.0645292739468
92,1,1,1953.6395127849808,981.4045950816272
93,1,1,8530.971543672795,4186.963472841855
94,1,1,1255.267240742907,616.8582527604647
95,1,1,421.63371600839764,207.64183349086997
96,1,1,439.6290844409539,220.6738826110128
97,1,1,794.4169117129526,386.8314146872059
98,1,1,416.2783075395555,204.76863100399092
99,1,1,442.83392069437934,217.6734978987061
100,1,1,1765.8880171959834,859.4256708486182
101,1,1,955.396124613217,470.8697410534483
102,1,1,1152.350617082098,561.0990748888387
103,1,1,1446.0299124694275,726.9567579518426
104,1,1,1706.6645027391132,862.251495634773
105,1,1,954.8472016626265,470.32081839504036
106,1,1,633.5687247053427,316.57527474006866
107,1,1,640.8861924234504,317.68793390192616
108,1,1,907.1377037105294,447.43039960655153
109,1,1,1053.133365638732,518.9670744574832
110,1,1,732.6509690329566,362.29453899064043
111,1,1,1249.4672752231727,607.3356214304123
112,1,1,1408.5126303230818,696.8855246224261
113,1,1,2019.2438167294883,997.3694340962767
114,1,1,1026.0181572475021,514.1898427076675
115,1,1,1017.3714687347443,501.82033075012936
116,1,1,1052.0984044891597,524.1376447762876
117,1,1,1514.7322196151572,739.8144850951372
118,1,1,1088.3734780613645,536.8335337401555
119,1,1,917.346255394147,452.67525140699945
120,1,1,1108.5205636399182,549.5347460962478
121,1,1,1496.445278639833,725.2506910950925
122,1,1,1136.088660662501,558.4878299058578
123,1,1,1082.604324713178,542.2336122324572
124,1,1,1124.6426199673797,559.4520529674685
125,1,1,1558.0561260872505,770.728642223418
126,1,1,1174.1188155343523,570.4574086375239
127,1,1,2117.445474210319,1075.7152439441977
128,1,1,1794.5863297686378,894.3291117391313
129,1,1,1550.7114972063498,767.106903757151
130,1,1,1253.0297162746413,624.548499070906
131,1,1,1402.7124236030113,674.9525342340255
132,1,1,1174.4709623966826,580.7379466901327
133,1,1,692.0141256798748,774.3198260482341
134,1,1,1550.6810274313257,778.2456782983253
135,1,1,2284.434942141436,1138.4619333914704
136,1,1,1101.9706558568832,542.984832701609
137,1,1,477.78485671601777,230.2859809624912
138,1,0,0.0,0.0
139,1,1,1659.8375195897975,829.0754953194407
140,1,0,0.0,0.0
141,1,0,0.0,0.0
142,1,1,992.9253206735515,502.1936725495667
143,1,1,1244.3611021288077,608.4334449593077
144,1,1,933.9514144452411,456.867883221261
145,1,1,977.1372627746799,491.3696259252539
146,1,1,859.2996347638984,431.85786849587214
147,1,0,0.0,0.0
148,1,0,0.0,0.0
149,1,1,694.4108741516436,342.6698158798264
150,1,1,1338.084022660185,662.4453597818843
151,1,1,790.8750846359861,387.0100750087536
152,1,1,1201.6242535964627,597.9622393566641
153,1,1,508.0263583009468,255.56379445158842
154,1,1,826.0919640606711,414.78369178395855
155,1,1,980.0966840212417,476.95536049157926
156,1,1,631.9964960037237,310.0391119134103
157,1,1,1274.9204394315148,632.7887898227584
158,1,0,0.0,0.0
159,1,0,0.0,0.0
160,1,1,1399.8383681339537,691.9249926389903
161,1,1,1317.7872483029873,652.0718527249124
162,1,1,918.6126074761947,448.97816727316155
163,1,0,0.0,0.0
164,1,0,0.0,0.0
165,1,0,0.0,0.0
166,1,0,0.0,0.0
167,1,0,0.0,0.0
168,1,1,850.3084716762226,419.14404703531113
169,1,1,2724.999558272904,1328.3464911694912
170,1,1,2021.2868353815295,990.7255037282725
