r_id,andalas_cement_power_station_unit_1,andalas_cement_power_station_geothermal,andalas_cement_power_station_geothermal,andalas_cement_power_station_geothermal,andalas_cement_power_station_geothermal,andalas_cement_power_station_geothermal,andalas_cement_power_station_solar,andalas_cement_power_station_solar,andalas_cement_power_station_solar,andalas_cement_power_station_solar,andalas_cement_power_station_solar,andalas_cement_power_station_wind,andalas_cement_power_station_wind,medan_steel_mill_power_plant_unit_1,medan_steel_mill_power_plant_unit_2,medan_steel_mill_power_plant_geothermal,medan_steel_mill_power_plant_geothermal,medan_steel_mill_power_plant_geothermal,medan_steel_mill_power_plant_geothermal,medan_steel_mill_power_plant_solar,medan_steel_mill_power_plant_solar,medan_steel_mill_power_plant_solar,medan_steel_mill_power_plant_solar,pt_musim_mas,pt_musim_mas,pt_musim_mas_geothermal,pt_musim_mas_geothermal,pt_musim_mas_geothermal,pt_musim_mas_geothermal,pt_musim_mas_geothermal,pt_musim_mas_solar,pt_musim_mas_solar,pt_musim_mas_solar,pt_musim_mas_solar,pt_musim_mas_solar,pt_sintong_abadi,pt_sintong_abadi_geothermal,pt_sintong_abadi_geothermal,pt_sintong_abadi_geothermal,pt_sintong_abadi_geothermal,pt_sintong_abadi_solar,pt_sintong_abadi_solar,pt_sintong_abadi_solar,pt_sintong_abadi_solar,pt_toba_pulp_lestari,pt_toba_pulp_lestari_geothermal,pt_toba_pulp_lestari_geothermal,pt_toba_pulp_lestari_solar,pt_toba_pulp_lestari_solar,nanshan_industrial_park_power_station_phase_i_unit_1,nanshan_industrial_park_power_station_phase_i_unit_2,nanshan_industrial_park_power_station_phase_i_unit_3,nanshan_industrial_park_power_station_phase_i_unit_4,nanshan_industrial_park_power_station_phase_i_unit_5,nanshan_industrial_park_power_station_phase_i_unit_6,nanshan_industrial_park_power_station_geothermal,nanshan_industrial_park_power_station_geothermal,nanshan_industrial_park_power_station_geothermal,nanshan_industrial_park_power_station_geothermal,nanshan_industrial_park_power_station_geothermal,nanshan_industrial_park_power_station_solar,nanshan_industrial_park_power_station_solar,nanshan_industrial_park_power_station_solar,nanshan_industrial_park_power_station_solar,nanshan_industrial_park_power_station_solar,perawang_mill_power_station_unit_10,perawang_mill_power_station_unit_11,perawang_mill_power_station_unit_04,perawang_mill_power_station_unit_06,perawang_mill_power_station_unit_07,perawang_mill_power_station_unit_08,perawang_mill_power_station_unit_09,perawang_mill_power_station_geothermal,perawang_mill_power_station_geothermal,perawang_mill_power_station_geothermal,perawang_mill_power_station_geothermal,perawang_mill_power_station_geothermal,perawang_mill_power_station_solar,perawang_mill_power_station_solar,perawang_mill_power_station_solar,perawang_mill_power_station_solar,perawang_mill_power_station_solar,xinyi_group_captive_power_station,xinyi_group_captive_power_station_geothermal,xinyi_group_captive_power_station_geothermal,xinyi_group_captive_power_station_geothermal,xinyi_group_captive_power_station_geothermal,xinyi_group_captive_power_station_geothermal,xinyi_group_captive_power_station_solar,xinyi_group_captive_power_station_solar,xinyi_group_captive_power_station_solar,xinyi_group_captive_power_station_solar,xinyi_group_captive_power_station_solar,pt_kilang_pertamina_indonesia,pt_kilang_pertamina_indonesia_geothermal,pt_kilang_pertamina_indonesia_geothermal,pt_kilang_pertamina_indonesia_geothermal,pt_kilang_pertamina_indonesia_geothermal,pt_kilang_pertamina_indonesia_geothermal,pt_kilang_pertamina_indonesia_solar,pt_kilang_pertamina_indonesia_solar,pt_kilang_pertamina_indonesia_solar,pt_kilang_pertamina_indonesia_solar,pt_kilang_pertamina_indonesia_solar,pt_pulau_sambu,pt_pulau_sambu_geothermal,pt_pulau_sambu_geothermal,pt_pulau_sambu_geothermal,pt_pulau_sambu_geothermal,pt_pulau_sambu_geothermal,pt_pulau_sambu_solar,pt_pulau_sambu_solar,pt_pulau_sambu_solar,pt_pulau_sambu_solar,pt_sari_dumai_oleo_unit_1,pt_sari_dumai_oleo,pt_sari_dumai_oleo_geothermal,pt_sari_dumai_oleo_geothermal,pt_sari_dumai_oleo_geothermal,pt_sari_dumai_oleo_geothermal,pt_sari_dumai_oleo_geothermal,pt_sari_dumai_oleo_solar,pt_sari_dumai_oleo_solar,pt_sari_dumai_oleo_solar,pt_sari_dumai_oleo_solar,pt_sari_dumai_sejati_unit_2,smelter_tianshan_di_lingga_power_plant,smelter_tianshan_di_lingga_power_plan_geothermal,smelter_tianshan_di_lingga_power_plan_geothermal,smelter_tianshan_di_lingga_power_plan_geothermal,smelter_tianshan_di_lingga_power_plan_geothermal,smelter_tianshan_di_lingga_power_plan_geothermal,smelter_tianshan_di_lingga_power_plan_solar,smelter_tianshan_di_lingga_power_plan_solar,smelter_tianshan_di_lingga_power_plan_solar,smelter_tianshan_di_lingga_power_plan_solar,smelter_tianshan_di_lingga_power_plan_solar,smelter_tianshan_di_lingga_power_plan_wind,sinar_mas_jambi_lontar_power_station_unit_1,sinar_mas_jambi_lontar_power_station_unit_2,sinar_mas_jambi_lontar_power_station_unit_3,sinar_mas_jambi_lontar_power_station_unit_4,sinar_mas_jambi_lontar_power_station_geothermal,sinar_mas_jambi_lontar_power_station_geothermal,sinar_mas_jambi_lontar_power_station_geothermal,sinar_mas_jambi_lontar_power_station_geothermal,sinar_mas_jambi_lontar_power_station_geothermal,pt_indonesia_fibreboard_industry,pt_indonesia_fibreboard_industry_geothermal,pt_indonesia_fibreboard_industry_geothermal,pt_indonesia_fibreboard_industry_geothermal,pt_indonesia_fibreboard_industry_geothermal,pt_indonesia_fibreboard_industry_geothermal,pt_indonesia_fibreboard_industry_solar,pt_indonesia_fibreboard_industry_solar,pt_indonesia_fibreboard_industry_solar,pt_indonesia_fibreboard_industry_solar,pt_indonesia_fibreboard_industry_solar,pt_laju_perdana_indah,pt_laju_perdana_indah_geothermal,pt_laju_perdana_indah_geothermal,pt_laju_perdana_indah_geothermal,pt_laju_perdana_indah_solar,pt_laju_perdana_indah_solar,pt_laju_perdana_indah_solar,pt_pupuk_sriwidjaja_palembang,pt_pupuk_sriwidjaja_palembang_geothermal,pt_pupuk_sriwidjaja_palembang_geothermal,pt_pupuk_sriwidjaja_palembang_geothermal,pt_pupuk_sriwidjaja_palembang_geothermal,pt_pupuk_sriwidjaja_palembang_geothermal,pt_pupuk_sriwidjaja_palembang_solar,pt_pupuk_sriwidjaja_palembang_solar,pt_pupuk_sriwidjaja_palembang_solar,pt_pupuk_sriwidjaja_palembang_solar,pt_pupuk_sriwidjaja_palembang_solar,pt_tanjungenim_lestari_pulppaper,pt_tanjungenim_lestari_pulppaper_geothermal,pt_tanjungenim_lestari_pulppaper_geothermal,pt_tanjungenim_lestari_pulppaper_geothermal,pt_tanjungenim_lestari_pulppaper_geothermal,pt_tanjungenim_lestari_pulppaper_solar,pt_tanjungenim_lestari_pulppaper_solar,pt_tanjungenim_lestari_pulppaper_solar,pt_tanjungenim_lestari_pulppaper_solar,pt_bukit_asam_tbk,pt_bukit_asam_tbk_geothermal,pt_bukit_asam_tbk_geothermal,pt_bukit_asam_tbk_geothermal,pt_bukit_asam_tbk_solar,pt_bukit_asam_tbk_solar,pt_bukit_asam_tbk_solar,pt_bukit_asam,pt_bukit_asam_geothermal,pt_bukit_asam_geothermal,pt_bukit_asam_geothermal,pt_bukit_asam_geothermal,pt_bukit_asam_geothermal,pt_bukit_asam_solar,pt_bukit_asam_solar,pt_bukit_asam_solar,pt_bukit_asam_solar,pt_bukit_asam_solar
1,1,1,1,1,1,1,0,0,0,0,0,0.027,0.027,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
2,1,1,1,1,1,1,0,0,0,0,0,0.026,0.026,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
3,1,1,1,1,1,1,0,0,0,0,0,0.018,0.018,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
4,1,1,1,1,1,1,0,0,0,0,0,0.017,0.017,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
5,1,1,1,1,1,1,0,0,0,0,0,0.018,0.018,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
6,1,1,1,1,1,1,0,0,0,0,0,0.022,0.022,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
7,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,0.027,0.027,1,1,1,1,1,1,0.002,0.002,0.002,0.002,1,1,1,1,1,1,1,0.002,0.002,0.002,0.002,0.002,1,1,1,1,1,0.002,0.002,0.002,0.002,1,1,1,0.002,0.002,1,1,1,1,1,1,1,1,1,1,1,0.009,0.009,0.009,0.009,0.009,1,1,1,1,1,1,1,1,1,1,1,1,0.009,0.009,0.009,0.009,0.009,1,1,1,1,1,1,0.009,0.009,0.009,0.009,0.009,1,1,1,1,1,1,0.009,0.009,0.009,0.009,0.009,1,1,1,1,1,1,0.009,0.009,0.009,0.009,1,1,1,1,1,1,1,0.009,0.009,0.009,0.009,1,1,1,1,1,1,1,0.009,0.009,0.009,0.009,0.009,0.064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.014,0.014,0.014,0.014,0.014,1,1,1,1,0.014,0.014,0.014,1,1,1,1,1,1,0.014,0.014,0.014,0.014,0.014,1,1,1,1,1,0.014,0.014,0.014,0.014,1,1,1,1,0.014,0.014,0.014,1,1,1,1,1,1,0.014,0.014,0.014,0.014,0.014
8,1,1,1,1,1,1,0.063,0.063,0.063,0.063,0.063,0.023,0.023,1,1,1,1,1,1,0.049,0.049,0.049,0.049,1,1,1,1,1,1,1,0.049,0.049,0.049,0.049,0.049,1,1,1,1,1,0.049,0.049,0.049,0.049,1,1,1,0.049,0.049,1,1,1,1,1,1,1,1,1,1,1,0.09,0.09,0.09,0.09,0.09,1,1,1,1,1,1,1,1,1,1,1,1,0.09,0.09,0.09,0.09,0.09,1,1,1,1,1,1,0.09,0.09,0.09,0.09,0.09,1,1,1,1,1,1,0.09,0.09,0.09,0.09,0.09,1,1,1,1,1,1,0.09,0.09,0.09,0.09,1,1,1,1,1,1,1,0.09,0.09,0.09,0.09,1,1,1,1,1,1,1,0.09,0.09,0.09,0.09,0.09,0.008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,0.1,0.1,0.1,0.1,1,1,1,1,0.1,0.1,0.1,1,1,1,1,1,1,0.1,0.1,0.1,0.1,0.1,1,1,1,1,1,0.1,0.1,0.1,0.1,1,1,1,1,0.1,0.1,0.1,1,1,1,1,1,1,0.1,0.1,0.1,0.1,0.1
9,1,1,1,1,1,1,0.172,0.172,0.172,0.172,0.172,0.005,0.005,1,1,1,1,1,1,0.13,0.13,0.13,0.13,1,1,1,1,1,1,1,0.13,0.13,0.13,0.13,0.13,1,1,1,1,1,0.13,0.13,0.13,0.13,1,1,1,0.13,0.13,1,1,1,1,1,1,1,1,1,1,1,0.201,0.201,0.201,0.201,0.201,1,1,1,1,1,1,1,1,1,1,1,1,0.201,0.201,0.201,0.201,0.201,1,1,1,1,1,1,0.201,0.201,0.201,0.201,0.201,1,1,1,1,1,1,0.201,0.201,0.201,0.201,0.201,1,1,1,1,1,1,0.201,0.201,0.201,0.201,1,1,1,1,1,1,1,0.201,0.201,0.201,0.201,1,1,1,1,1,1,1,0.201,0.201,0.201,0.201,0.201,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.216,0.216,0.216,0.216,0.216,1,1,1,1,0.216,0.216,0.216,1,1,1,1,1,1,0.216,0.216,0.216,0.216,0.216,1,1,1,1,1,0.216,0.216,0.216,0.216,1,1,1,1,0.216,0.216,0.216,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2
10,1,1,1,1,1,1,0.275,0.275,0.275,0.275,0.275,0.001,0.001,1,1,1,1,1,1,0.229,0.229,0.229,0.229,1,1,1,1,1,1,1,0.229,0.229,0.229,0.229,0.229,1,1,1,1,1,0.229,0.229,0.229,0.229,1,1,1,0.229,0.229,1,1,1,1,1,1,1,1,1,1,1,0.294,0.294,0.294,0.294,0.294,1,1,1,1,1,1,1,1,1,1,1,1,0.294,0.294,0.294,0.294,0.294,1,1,1,1,1,1,0.294,0.294,0.294,0.294,0.294,1,1,1,1,1,1,0.294,0.294,0.294,0.294,0.294,1,1,1,1,1,1,0.294,0.294,0.294,0.294,1,1,1,1,1,1,1,0.294,0.294,0.294,0.294,1,1,1,1,1,1,1,0.294,0.294,0.294,0.294,0.294,0.004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315,0.315,0.315,0.315,0.315,1,1,1,1,0.315,0.315,0.315,1,1,1,1,1,1,0.315,0.315,0.315,0.315,0.315,1,1,1,1,1,0.315,0.315,0.315,0.315,1,1,1,1,0.315,0.315,0.315,1,1,1,1,1,1,0.29,0.29,0.29,0.29,0.29
