ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
3,1,1,batt_bel1,1.6262220140148966,0.0,1.6262220140148966
6,1,2,batt_bel2,4.909971921991771,0.0,4.909971921991771
9,1,3,batt_bel3,4.886724694488482,0.0,4.886724694488482
12,1,4,batt_bel4,2.258300336130818,0.0,2.258300336130818
15,1,5,batt_bel5,2.5425997492023242,0.0,2.5425997492023242
18,1,6,batt_bel6,2.258645410358952,0.0,2.258645410358952
21,1,7,batt_bel7,2.0812832675224677,0.0,2.0812832675224677
24,1,8,batt_bel8,4.186081249669189,0.0,4.186081249669189
27,1,9,batt_bel9,3.9906573915494157,0.0,3.9906573915494157
30,1,10,batt_bel10,2.303003694688015,0.0,2.303003694688015
33,1,11,batt_bel11,3.831780789019014,0.0,3.831780789019014
36,1,12,batt_bel12,1.6485752569307404,0.0,1.6485752569307404
39,1,13,batt_bel13,2.335890892292099,0.0,2.335890892292099
42,1,14,batt_bel14,1.205208229534371,0.0,1.205208229534371
45,1,15,batt_bel15,1.5292843288224245,0.0,1.5292843288224245
48,1,16,batt_bel16,2.8483542225053924,0.0,2.8483542225053924
51,1,17,batt_bel17,1.9504651586794235,0.0,1.9504651586794235
54,1,18,batt_bel18,0.7659024065779184,0.0,0.7659024065779184
57,1,19,batt_bel19,1.1783216747973093,0.0,1.1783216747973093
60,1,20,batt_bel20,0.25726696425353374,0.0,0.25726696425353374
63,1,21,batt_bel21,0.9647470548700093,0.0,0.9647470548700093
66,1,22,batt_bel22,0.686041165058265,0.0,0.686041165058265
69,1,23,batt_bel23,0.6703662300320553,0.0,0.6703662300320553
72,1,24,batt_bel24,0.38947233314858165,0.0,0.38947233314858165
75,1,25,batt_bel25,0.2840657504842817,0.0,0.2840657504842817
78,1,26,batt_bel26,0.79501935804658,0.0,0.79501935804658
81,1,27,batt_bel27,0.732277377229135,0.0,0.732277377229135
84,1,28,batt_bel28,0.5433619237409187,0.0,0.5433619237409187
87,1,29,batt_bel29,0.3844300438006545,0.0,0.3844300438006545
90,1,30,batt_bel30,0.29769048811471926,0.0,0.29769048811471926
93,1,31,batt_bel31,0.6062099048832148,0.0,0.6062099048832148
96,1,32,batt_bel32,0.9068043390248002,0.0,0.9068043390248002
99,1,33,batt_bel33,0.5361649959286002,0.0,0.5361649959286002
102,1,34,batt_bel34,0.43300893573591515,0.0,0.43300893573591515
105,1,35,batt_bel35,0.4426052467007289,0.0,0.4426052467007289
108,1,36,batt_bel36,0.25748034527609437,0.0,0.25748034527609437
111,1,37,batt_bel37,0.45058783629190097,0.0,0.45058783629190097
114,1,38,batt_bel38,0.9208442752744235,0.0,0.9208442752744235
117,1,39,batt_bel39,0.4174001077638961,0.0,0.4174001077638961
120,1,40,batt_bel40,0.3701266123641623,0.0,0.3701266123641623
123,1,41,batt_bel41,0.4005238604471322,0.0,0.4005238604471322
126,1,42,batt_bel42,0.45534019686835137,0.0,0.45534019686835137
129,1,43,batt_bel43,0.7970514826979616,0.0,0.7970514826979616
132,1,44,batt_bel44,0.6243279073561394,0.0,0.6243279073561394
135,1,45,batt_bel45,0.47319404266458526,0.0,0.47319404266458526
138,1,46,batt_bel46,0.6387208463603478,0.0,0.6387208463603478
141,1,47,batt_bel47,0.6631459683447674,0.0,0.6631459683447674
144,1,48,batt_bel48,0.6405199416681422,0.0,0.6405199416681422
147,1,49,batt_bel49,1.1712330239771165,0.0,1.1712330239771165
150,1,50,batt_bel50,1.3751631727470557,0.0,1.3751631727470557
153,1,51,batt_bel51,0.8600234306656689,0.0,0.8600234306656689
156,1,52,batt_bel52,0.9384331496434154,0.0,0.9384331496434154
159,1,53,batt_bel53,0.802450153739924,0.0,0.802450153739924
162,1,54,batt_bel54,0.7399167826401138,0.0,0.7399167826401138
165,1,55,batt_bel55,1.2054755548673337,0.0,1.2054755548673337
168,1,56,batt_bel56,0.9254413670207724,0.0,0.9254413670207724
171,1,57,batt_bel57,1.0048830531902873,0.0,1.0048830531902873
174,1,58,batt_bel58,1.4363968386394093,0.0,1.4363968386394093
177,1,59,batt_bel59,0.4541662832933787,0.0,0.4541662832933787
180,1,60,batt_bel60,2.4531977638660134,0.0,2.4531977638660134
