Village,solar_MW,solar_built_MW,solar_GWh,battery_MW,battery_built_MW,battery_MWh,battery_built_MWh,Connected,Total_Import_MWh,Total_Export_MWh
216,0.2414570361145704,0.2414570361145704,0.3792622243716059,0.051671183145906,0.051671183145906,0.3193290797198513,0.3193290797198513,1,309.634136717893,236.35588732036692
217,0.3551010219217732,0.3551010219217732,0.5784898719773177,0.1247867318048078,0.1247867318048078,0.6965099707581466,0.6965099707581466,1,142.61697574563894,35.193236018853234
218,0.1800815039601221,0.1800815039601221,0.3011925089090668,0.0813630901300351,0.0813630901300351,0.4175045970887067,0.4175045970887067,1,2.056048670454542,2.5155129496753377
219,0.2390245883484194,0.2390245883484194,0.3920570093735051,0.1058969267519476,0.1058969267519476,0.5433516754202726,0.5433516754202726,1,2.675940750000014,3.3128827500000164
220,0.3545157470992184,0.3545157470992184,0.5853920033163147,0.1270642055410845,0.1270642055410845,0.7061430849422929,0.7061430849422929,1,149.18887702892053,39.26522729194139
221,0.8665087774381542,0.8665087774381542,1.4631200935393092,0.6081369017610301,0.6081369017610301,2.416048913043478,2.416048913043478,1,422.2905003600165,956.4807060179766
222,0.8095627260437481,0.8095627260437481,1.360208246617902,0.5634072493130883,0.5634072493130883,2.238303260869565,2.238303260869565,1,370.7716265298218,875.9175336360703
223,1.3563720530733634,1.3563720530733634,2.2476801088625296,0.3302511535994833,0.3302511535994833,1.9855907000301083,1.9855907000301083,1,1767.5059421891724,2229.646264481657
224,2.4072522588121945,2.4072522588121945,4.035077610553492,0.5858580397276717,0.5858580397276717,3.270071911859442,3.270071911859442,1,3131.121221857927,3993.968728679798
225,0.834374727320934,0.834374727320934,1.3622240443161138,0.1861668498375963,0.1861668498375963,1.1488334259052433,1.1488334259052433,1,1111.384877576075,891.1822856112024
226,0.4566688396855863,0.4566688396855863,0.75742822011977,0.1629491792895987,0.1629491792895987,0.9095606865201896,0.9095606865201896,1,183.48325720711367,46.55700243435555
227,0.3533432740943672,0.3533432740943672,0.5908623648647993,0.1596230085666692,0.1596230085666692,0.8190114041695048,0.8190114041695048,1,4.0804369613095215,4.945070622023873
228,1.165951221470765,1.165951221470765,1.915910336728856,0.2383671760764833,0.2383671760764833,1.416958383577256,1.416958383577256,1,1835.291082111948,2132.268655675045
229,1.0915015560165973,1.0915015560165973,1.826918422216959,0.4060061657157676,0.4060061657157676,2.336381830687353,2.336381830687353,1,596.6575053038766,802.4294790111996
230,1.5073213481998036,1.5073213481998036,2.533449762220627,0.3666920806367823,0.3666920806367823,2.154047934664149,2.154047934664149,1,1956.2765718490127,2507.966588890205
231,1.0450060207103102,1.0450060207103102,1.7030066413757337,0.2534929671299132,0.2534929671299132,1.524065707946788,1.524065707946788,1,1443.4295660184837,1774.228724306178
232,1.3621391705001038,1.3621391705001038,2.246023005826276,0.2962078473687687,0.2962078473687687,1.7611075604979012,1.7611075604979012,1,2123.828105535623,2931.0031034881144
233,0.5172892819979195,0.5172892819979195,0.8658875185934658,0.1881108928199797,0.1881108928199797,1.0528818682251304,1.0528818682251304,1,243.6556140276702,143.81581984002037
234,2.848104389086593,2.848104389086593,4.570593022655222,0.6117484325029638,0.6117484325029638,3.424075168096952,3.424075168096952,1,4543.982757883381,6103.271387411764
235,0.7358195344372449,0.7358195344372449,1.1921274638224413,0.1460643935685144,0.1460643935685144,0.8812259513414924,0.8812259513414924,1,1250.317855277746,1402.2851161890285
236,0.4830769230769229,0.4830769230769229,0.8064419002393268,0.1741630769230768,0.1741630769230768,0.974938578461538,0.974938578461538,1,209.71404763765457,123.32025741785364
237,0.2830063012500019,0.2830063012500019,0.4582599612071015,0.1237873455610693,0.1237873455610693,0.6352437456942683,0.6352437456942683,1,3.239308681006483,3.947003109307359
238,1.283596822440282,1.283596822440282,2.0898461339541554,0.2643092373856677,0.2643092373856677,1.542741375664327,1.542741375664327,1,2079.40589799708,2377.715462692537
239,0.2689307743590165,0.2689307743590165,0.4424472146662926,0.1195113172205854,0.1195113172205854,0.6132404108894192,0.6132404108894192,1,3.0368968831168823,3.747525333603887
240,0.6722794736378493,0.6722794736378493,1.1020838812341964,0.1630706349982738,0.1630706349982738,0.980350097575361,0.980350097575361,1,916.8496930988308,1136.613233742987
241,0.287523966196007,0.287523966196007,0.4856622502687522,0.1311905486181536,0.1311905486181536,0.6731522412922816,0.6731522412922816,1,3.35404108928573,4.034690108766233
242,0.5276715176715177,0.5276715176715177,0.8881493034612484,0.1921334823284823,0.1921334823284823,1.0822777059459463,1.0822777059459463,1,239.47975867020665,140.6515955598607
243,0.5218946540880502,0.5218946540880502,0.8606872976524749,0.1920657570754717,0.1920657570754717,1.1111099373407165,1.1111099373407165,1,296.43500307259194,389.8743076205562
244,2.076545764123067,2.076545764123067,3.345302849639796,0.350736945317852,0.350736945317852,2.054501701075283,2.054501701075283,1,3896.049599939037,4291.995321145523
245,1.4307452815292374,1.4307452815292374,2.316598025751687,0.2669454683133346,0.2669454683133346,1.5845820164853002,1.5845820164853002,1,2467.6723388209816,2785.739479650496
246,2.229458604113405,2.229458604113405,3.5043490572934326,0.3959144748156145,0.3959144748156145,2.229360012253969,2.229360012253969,1,4138.069009462168,4524.640802578272
247,2.5400247497931394,2.5400247497931394,4.152919157929902,0.3475429784664507,0.3475429784664507,1.9909129498541331,1.9909129498541331,1,5242.409484279739,5663.866823600156
248,1.39886553777218,1.39886553777218,2.2548950916949453,0.2712206397125825,0.2712206397125825,1.6079249461525995,1.6079249461525995,1,2353.4454276870324,2685.2625277088277
249,1.891738242898008,1.891738242898008,3.027807394416653,0.3264604929771719,0.3264604929771719,1.9259866828783456,1.9259866828783456,1,3539.845208422722,3864.062222832373
250,1.9859969974794989,1.9859969974794989,3.149853064731212,0.3113056615727643,0.3113056615727643,1.8105494720258928,1.8105494720258928,1,3847.4460090737534,4122.485155988289
251,1.9682543370508057,1.9682543370508057,3.1352442959561624,0.3532189999999999,0.3532189999999999,2.0807740529246805,2.0807740529246805,1,3539.0925804802646,3897.568748674165
252,5.543509965969856,5.543509965969856,8.752623737662413,1.146248034030139,1.146248034030139,6.37715575309673,6.37715575309673,1,9473.467493850389,12466.13802889398
253,0.230387282247552,0.230387282247552,0.3790488932863625,0.102382264602237,0.102382264602237,0.5253485028327767,0.5253485028327767,1,2.615753674242435,3.149190776515152
254,0.2753652962914252,0.2753652962914252,0.46395461134472,0.1253701221336208,0.1253701221336208,0.6432096870799667,0.6432096870799667,1,3.2682570422078125,3.94999806493505
255,0.3064287110606164,0.3064287110606164,0.4990621985686636,0.1285165157995669,0.1285165157995669,0.6690249344488259,0.6690249344488259,1,38.67807850189932,11.533782884764785
256,0.2425188179502993,0.2425188179502993,0.359534977210429,0.0064620242634315,0.0064620242634315,0.0405365591620826,0.0405365591620826,1,920.0762296355358,732.4594555587872
257,0.2198073440598458,0.2198073440598458,0.3569316592330722,0.0953206487396301,0.0953206487396301,0.4869513749911849,0.4869513749911849,1,15.342192482819796,5.7360719536390725
258,0.1450666307488012,0.1450666307488012,0.2383072752610064,0.0639070978458606,0.0639070978458606,0.3282360521688227,0.3282360521688227,0,0.0,0.0
259,0.1248182151685776,0.1248182151685776,0.2095972950631158,0.0562088846637881,0.0562088846637881,0.2886841024213388,0.2886841024213388,0,0.0,0.0
260,0.1857822562150853,0.1857822562150853,0.3070264280340646,0.0829227969475644,0.0829227969475644,0.4254658835622236,0.4254658835622236,1,2.209951308982715,2.588476091720779
261,0.1244092246679621,0.1244092246679621,0.2110315468647462,0.0565932351910251,0.0565932351910251,0.2906476938330093,0.2906476938330093,0,0.0,0.0
262,0.3174372446001168,0.3174372446001168,0.4928131923691877,0.0644553782837127,0.0644553782837127,0.413345483378766,0.413345483378766,1,465.3284796859347,353.7280352868041
263,0.1944714243557125,0.1944714243557125,0.3199457919676218,0.0864219523335466,0.0864219523335466,0.4434513273902193,0.4434513273902193,1,2.201843250000016,2.6401101060606225
