ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
1,1,1,1511.5471852637652,1812.7080400878413
2,1,1,6945.400525087004,3494.6308428569373
3,1,1,6852.155926034883,3417.5180014149223
4,1,1,3185.2564823851044,1574.5898018885612
5,1,1,3461.5627042430297,1653.5842439796515
6,1,1,2139.7537558583613,2432.827778944105
7,1,1,2909.0916700374305,1421.290058129941
8,1,1,5589.917746013937,2691.3417120124795
9,1,1,5556.147090841327,2760.555648365988
10,1,1,3167.2479008261575,1525.5623144772946
11,1,1,5250.368936588809,2547.799133787129
12,1,1,2280.586774953888,1093.2372799738594
13,1,1,1142.651081473661,2063.545300559678
14,1,1,1042.7310648226874,1331.7765472566625
15,1,1,732.0998374228241,1340.706641899505
16,1,1,3925.232561177232,1905.074825568283
17,1,1,958.5353943102778,1694.9795935311233
18,1,1,1036.993025003809,475.4216750385021
19,1,1,1617.5338381315569,757.2170384539188
20,1,0,0.0,0.0
21,1,0,0.0,0.0
22,1,0,0.0,0.0
23,1,1,593.6548237535676,827.3941733935383
24,1,0,0.0,0.0
25,1,0,0.0,0.0
26,1,0,0.0,0.0
27,1,1,1030.0283556571758,486.2537712928789
28,1,0,0.0,0.0
29,1,0,0.0,0.0
30,1,0,0.0,0.0
31,1,0,0.0,0.0
32,1,0,0.0,0.0
33,1,0,0.0,0.0
34,1,0,0.0,0.0
35,1,0,0.0,0.0
36,1,0,0.0,0.0
37,1,0,0.0,0.0
38,1,1,1230.4398590465605,550.0918433325947
39,1,1,359.91750760786937,486.75656410094234
40,1,0,0.0,0.0
41,1,0,0.0,0.0
42,1,1,389.43945132024095,532.6130104286653
43,1,0,0.0,0.0
44,1,0,0.0,0.0
45,1,0,0.0,0.0
46,1,0,0.0,0.0
47,1,1,567.7904997298766,798.5173335867462
48,1,0,0.0,0.0
49,1,1,1622.9655763756234,775.0829389710748
50,1,1,1918.3844834136908,929.836865089876
51,1,0,0.0,0.0
52,1,1,1273.077313630485,586.3924755497814
53,1,0,0.0,0.0
54,1,0,0.0,0.0
55,1,1,1647.3679526870876,773.3359356681585
56,1,0,0.0,0.0
57,1,1,1387.952466042477,648.7108010673113
58,1,1,1995.5261150084925,954.8615473571053
59,1,0,0.0,0.0
60,1,1,3479.8249188124496,1733.9470142420498
61,1,0,0.0,0.0
62,1,1,2295.5696128129407,1098.2874497892808
63,1,1,558.0808230300776,788.8076540097316
64,1,0,0.0,0.0
65,1,0,0.0,0.0
66,1,1,3540.397947016493,1695.203420641299
67,1,1,2944.566342864238,1446.8405433307712
68,1,1,1486.634322129958,711.0876116504433
69,1,1,2820.4078923337947,1389.6884073887124
70,1,0,0.0,0.0
71,1,1,1203.1674259873446,564.3257275350284
72,1,1,629.1685379854677,891.5380920031599
73,1,1,821.8651797114586,390.0874335992375
74,1,1,5686.261221262132,2777.744736478792
75,1,1,760.9310027099178,1037.858342933494
76,1,0,0.0,0.0
77,1,1,2573.2974892542406,1261.9149681302185
78,1,0,0.0,0.0
79,1,1,542.6271852863835,250.09838984309664
80,1,1,874.2087536981131,403.5915519618666
81,1,1,1339.716032983142,624.2462181976887
82,1,1,3916.968580206543,4061.095242357325
