ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
44,pltb_timor_kuota_tersebar,1,wind,IPP,3.053020009852464e-11,4.62,-4.61999999996947,2.4601091126199334e-11,8.835913346134047e-12,1.2953463314790394e-12,0,1,0,1
45,pltp_sokoria,1,geothermal,IPP,1.9877231377440956e-12,9.24,-9.239999999998012,1.6016979216477671e-12,1.1985415943517273e-11,1.7570639237287466e-12,0,0,0,1
46,pltp_atadei,1,geothermal,PLN,1.9874647693869846e-12,4.2,-4.199999999998012,1.601489729645196e-12,1.1982031449021673e-11,1.756567756286056e-12,0,0,0,1
47,plts_dedieselisasi,1,solar,IPP,0.6204271023779634,2.1,-1.4795728976220368,0.49993723046386684,0.8760197736784661,0.1284246410852346,0,1,0,1
48,pltm_flores,1,hydropower,PLN,2.848587202755856e-12,2.1,-2.0999999999971517,2.2953781216556324e-12,8.224255157571445e-12,1.2056771417036167e-12,0,0,0,1
49,pltm_sumba,1,hydropower,PLN,2.848587202755856e-12,2.1,-2.0999999999971517,2.2953781216556324e-12,8.224255157571451e-12,1.2056771417036177e-12,0,0,0,1
50,pltp_ulumbu_5,1,geothermal,PLN,1.9878005522752624e-12,8.4,-8.399999999998013,1.601760301911558e-12,1.1986539261515793e-11,1.7572286023297542e-12,0,0,0,1
51,pltp_mataloko_ftp2,1,geothermal,PLN,1.9878005522752616e-12,8.4,-8.399999999998013,1.6017603019115572e-12,1.1986539261515783e-11,1.757228602329753e-12,0,0,0,1
52,plts_sumba,1,solar,PLN,0.620427264619014,2.1,-1.479572735380986,0.4999373611969396,0.8760200073453998,0.128424675340845,0,1,0,1
53,plts_sumba,1,solar,PLN,0.6204273104429018,2.1,-1.4795726895570982,0.4999373981216121,0.8760200733245347,0.1284246850133969,0,1,0,1
54,plt_ebt_base_timor_2,1,gas,PLN,2.5647040047260816e-11,21.0,-20.999999999974353,2.066626380710938e-11,1.433534589697164e-10,2.1015640365293824e-11,0,0,0,1
55,pltu_atambua,1,coal,PLN,23.999999999992294,24.0,-7.705835969318287e-12,19.339086711623835,109.63304421842535,16.07222208662232,0,0,1,-1
56,pltp_ulumbu_6,1,geothermal,PLN,1.9878005522752624e-12,8.4,-8.399999999998013,1.601760301911558e-12,1.1986539261515782e-11,1.7572286023297528e-12,0,0,0,1
57,pltp_oka_ile_ange_ftp2,1,geothermal,PLN,1.9874647693869846e-12,4.2,-4.199999999998012,1.601489729645196e-12,1.1982031449021676e-11,1.7565677562860564e-12,0,0,0,1
58,plts_rote,1,solar,PLN,0.36168662600672247,0.42,-0.05831337399327752,0.29144537594920467,0.5088445906309143,0.07459669962190106,0,1,0,1
59,plts_sumba,1,solar,PLN,0.620427322189717,2.1,-1.4795726778102831,0.4999374075871403,0.8760200902616457,0.12842468749638014,0,1,0,1
