Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
69.54546888536983,0.0025243551817624,0.0,0.0,29.836282716718898,35.38035710805966,0.032210282582573024,3.539612422817138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
