Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1
,,,,,,,,,1266,2,1,18,2023-02-01T16:30:00+08:00,322
,,,,,,,,,1267,2,1,19,2023-02-01T17:30:00+08:00,303
,,,,,,,,,1268,2,1,20,2023-02-01T18:30:00+08:00,298
,,,,,,,,,1269,2,1,21,2023-02-01T19:30:00+08:00,319
,,,,,,,,,1270,2,1,22,2023-02-01T20:30:00+08:00,315
,,,,,,,,,1271,2,1,23,2023-02-01T21:30:00+08:00,307
,,,,,,,,,1272,2,1,24,2023-02-01T22:30:00+08:00,302
,,,,,,,,,1273,2,2,1,2023-02-01T23:30:00+08:00,289
,,,,,,,,,1274,2,2,2,2023-02-02T00:30:00+08:00,274
,,,,,,,,,1275,2,2,3,2023-02-02T01:30:00+08:00,262
,,,,,,,,,1276,2,2,4,2023-02-02T02:30:00+08:00,254
,,,,,,,,,1277,2,2,5,2023-02-02T03:30:00+08:00,246
,,,,,,,,,1278,2,2,6,2023-02-02T04:30:00+08:00,242
,,,,,,,,,1279,2,2,7,2023-02-02T05:30:00+08:00,244
,,,,,,,,,1280,2,2,8,2023-02-02T06:30:00+08:00,249
,,,,,,,,,1281,2,2,9,2023-02-02T07:30:00+08:00,254
,,,,,,,,,1282,2,2,10,2023-02-02T08:30:00+08:00,281
,,,,,,,,,1283,2,2,11,2023-02-02T09:30:00+08:00,297
,,,,,,,,,1284,2,2,12,2023-02-02T10:30:00+08:00,306
,,,,,,,,,1285,2,2,13,2023-02-02T11:30:00+08:00,306
,,,,,,,,,1286,2,2,14,2023-02-02T12:30:00+08:00,302
,,,,,,,,,1287,2,2,15,2023-02-02T13:30:00+08:00,314
,,,,,,,,,1288,2,2,16,2023-02-02T14:30:00+08:00,319
,,,,,,,,,1289,2,2,17,2023-02-02T15:30:00+08:00,322
,,,,,,,,,1290,2,2,18,2023-02-02T16:30:00+08:00,320
,,,,,,,,,1291,2,2,19,2023-02-02T17:30:00+08:00,304
,,,,,,,,,1292,2,2,20,2023-02-02T18:30:00+08:00,297
,,,,,,,,,1293,2,2,21,2023-02-02T19:30:00+08:00,320
,,,,,,,,,1294,2,2,22,2023-02-02T20:30:00+08:00,316
,,,,,,,,,1295,2,2,23,2023-02-02T21:30:00+08:00,306
,,,,,,,,,1296,2,2,24,2023-02-02T22:30:00+08:00,300
,,,,,,,,,1297,2,3,1,2023-02-02T23:30:00+08:00,289
,,,,,,,,,1298,2,3,2,2023-02-03T00:30:00+08:00,275
,,,,,,,,,1299,2,3,3,2023-02-03T01:30:00+08:00,264
,,,,,,,,,1300,2,3,4,2023-02-03T02:30:00+08:00,255
,,,,,,,,,1301,2,3,5,2023-02-03T03:30:00+08:00,247
,,,,,,,,,1302,2,3,6,2023-02-03T04:30:00+08:00,242
,,,,,,,,,1303,2,3,7,2023-02-03T05:30:00+08:00,246
,,,,,,,,,1304,2,3,8,2023-02-03T06:30:00+08:00,248
,,,,,,,,,1305,2,3,9,2023-02-03T07:30:00+08:00,250
,,,,,,,,,1306,2,3,10,2023-02-03T08:30:00+08:00,275
,,,,,,,,,1307,2,3,11,2023-02-03T09:30:00+08:00,289
,,,,,,,,,1308,2,3,12,2023-02-03T10:30:00+08:00,296
,,,,,,,,,1309,2,3,13,2023-02-03T11:30:00+08:00,299
,,,,,,,,,1310,2,3,14,2023-02-03T12:30:00+08:00,294
,,,,,,,,,1311,2,3,15,2023-02-03T13:30:00+08:00,297
,,,,,,,,,1312,2,3,16,2023-02-03T14:30:00+08:00,310
,,,,,,,,,1313,2,3,17,2023-02-03T15:30:00+08:00,318
,,,,,,,,,1314,2,3,18,2023-02-03T16:30:00+08:00,320
,,,,,,,,,1315,2,3,19,2023-02-03T17:30:00+08:00,303
,,,,,,,,,1316,2,3,20,2023-02-03T18:30:00+08:00,296
,,,,,,,,,1317,2,3,21,2023-02-03T19:30:00+08:00,315
,,,,,,,,,1318,2,3,22,2023-02-03T20:30:00+08:00,313
,,,,,,,,,1319,2,3,23,2023-02-03T21:30:00+08:00,305
,,,,,,,,,1320,2,3,24,2023-02-03T22:30:00+08:00,300
,,,,,,,,,1321,2,4,1,2023-02-03T23:30:00+08:00,290
,,,,,,,,,1322,2,4,2,2023-02-04T00:30:00+08:00,274
,,,,,,,,,1323,2,4,3,2023-02-04T01:30:00+08:00,265
,,,,,,,,,1324,2,4,4,2023-02-04T02:30:00+08:00,255
,,,,,,,,,1325,2,4,5,2023-02-04T03:30:00+08:00,247
,,,,,,,,,1326,2,4,6,2023-02-04T04:30:00+08:00,241
,,,,,,,,,1327,2,4,7,2023-02-04T05:30:00+08:00,241
,,,,,,,,,1328,2,4,8,2023-02-04T06:30:00+08:00,240
,,,,,,,,,1329,2,4,9,2023-02-04T07:30:00+08:00,232
,,,,,,,,,1330,2,4,10,2023-02-04T08:30:00+08:00,249
,,,,,,,,,1331,2,4,11,2023-02-04T09:30:00+08:00,262
,,,,,,,,,1332,2,4,12,2023-02-04T10:30:00+08:00,272
,,,,,,,,,1333,2,4,13,2023-02-04T11:30:00+08:00,272
,,,,,,,,,1334,2,4,14,2023-02-04T12:30:00+08:00,265
,,,,,,,,,1335,2,4,15,2023-02-04T13:30:00+08:00,270
,,,,,,,,,1336,2,4,16,2023-02-04T14:30:00+08:00,274
,,,,,,,,,1337,2,4,17,2023-02-04T15:30:00+08:00,279
,,,,,,,,,1338,2,4,18,2023-02-04T16:30:00+08:00,280
,,,,,,,,,1339,2,4,19,2023-02-04T17:30:00+08:00,273
,,,,,,,,,1340,2,4,20,2023-02-04T18:30:00+08:00,273
,,,,,,,,,1341,2,4,21,2023-02-04T19:30:00+08:00,296
,,,,,,,,,1342,2,4,22,2023-02-04T20:30:00+08:00,295
,,,,,,,,,1343,2,4,23,2023-02-04T21:30:00+08:00,288
,,,,,,,,,1344,2,4,24,2023-02-04T22:30:00+08:00,282
