Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
106.27031479938435,7.124983282228298,0.0,5.939458525306808,33.19121876926668,33.42772689940183,18.706566039413506,7.06747732367573,0.003801061769034938,1.0478133631034764e-9,0.0,0.0,0.0,0.8090828984739218,0.0
