ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
68,east_nusa_tenggara_hydropower_potential_ruen,1,hydropower,,1.9808557983006468e-12,87.36,-87.35999999999802,1.6590749027604517e-12,4.645628605274139e-12,6.841324656014691e-13,0,0,0,1
69,east_nusa_tenggara_hydropower_mini_potential_ruen,1,hydropower_mini,,1.969955418483959e-12,39.9,-39.89999999999803,1.649945239409925e-12,4.622615864896846e-12,6.807435242649426e-13,0,0,0,1
70,east_nusa_tenggara_biomass_potential_ruen,1,biomass,,6.906475391588174e-12,80.85,-80.84999999999309,5.784550293134208e-12,3.986112485862853e-11,5.870096804600746e-12,0,0,0,1
71,east_nusa_tenggara_biogas_potential_ruen,1,biogas,,5.7696070143720135e-12,20.16,-20.15999999999423,4.8323609444701405e-12,3.2667329622459594e-11,4.810711888130021e-12,0,0,0,1
72,gas_candidate_1,1,gas,,3.680611371237319e-12,105.0,-104.99999999999632,3.082713016299917e-12,1.3886665529301617e-11,2.045001771505889e-12,0,0,1,1
73,gas_candidate_2,1,gas,,3.680611371237319e-12,105.0,-104.99999999999632,3.082713016299917e-12,1.3886665529301617e-11,2.045001771505889e-12,0,0,1,1
74,gas_candidate_3,1,gas,,3.680611371237319e-12,105.0,-104.99999999999632,3.082713016299917e-12,1.3886665529301617e-11,2.045001771505889e-12,0,0,1,1
75,gas_candidate_4,1,gas,,3.680611371237319e-12,105.0,-104.99999999999632,3.082713016299917e-12,1.3886665529301617e-11,2.045001771505889e-12,0,0,1,1
76,ccgt_candidate_1,1,ccgt,,4.817479748453479e-12,105.0,-104.99999999999518,4.034902364963985e-12,2.0395260945193888e-11,3.0034816259698553e-12,0,0,1,1
77,ccgt_candidate_2,1,ccgt,,4.817479748453479e-12,105.0,-104.99999999999518,4.034902364963985e-12,2.0395260945193888e-11,3.0034816259698553e-12,0,0,1,1
78,ccgt_candidate_3,1,ccgt,,4.817479748453479e-12,105.0,-104.99999999999518,4.034902364963985e-12,2.0395260945193888e-11,3.0034816259698553e-12,0,0,1,1
79,ccgt_candidate_4,1,ccgt,,4.817479748453479e-12,105.0,-104.99999999999518,4.034902364963985e-12,2.0395260945193888e-11,3.0034816259698553e-12,0,0,1,1
80,diesel_candidate_1,1,diesel,,2.7355895326763857e-12,21.0,-20.999999999997264,2.2912056202229114e-12,3.8151598454208885e-12,5.618345617960762e-13,0,0,1,1
81,diesel_candidate_2,1,diesel,,2.7355895326763857e-12,21.0,-20.999999999997264,2.2912056202229114e-12,3.8151598454208885e-12,5.618345617960762e-13,0,0,1,1
