Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1,1,2000.0,1.60184200382295e-13,9.487392836641598e-10,1.390853330586496e-13
2,1,1800.0,1.8465628613256545e-13,1.0420320749886387e-9,1.5276207141739288e-13
3,1,1100.0,4.765593458298963e-13,1.7336034995931925e-9,2.541465545743253e-13
4,1,400.0,0.305669699999075,9.50265442477549,0.0013930906818853778
