Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
23.705928893606014,6.832742319113587,0.192,0.3138368868191616,0.10351578093883358,0.05896979525978557,15.69170566858285,0.0009394434069680753,0.015407722960074269,0.00041127652499999896,0.0,0.0,0.0,0.49640000000000056,0.0
