Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2
,,,,,,,,,381,1,23,21,2023-01-23T19:50:00+08:00,725,409
,,,,,,,,,382,1,23,22,2023-01-23T20:50:00+08:00,725,409
,,,,,,,,,383,1,23,23,2023-01-23T21:50:00+08:00,707,399
,,,,,,,,,384,1,23,24,2023-01-23T22:50:00+08:00,685,386
,,,,,,,,,385,1,24,1,2023-01-23T23:50:00+08:00,652,367
,,,,,,,,,386,1,24,2,2023-01-24T00:50:00+08:00,615,347
,,,,,,,,,387,1,24,3,2023-01-24T01:50:00+08:00,584,329
,,,,,,,,,388,1,24,4,2023-01-24T02:50:00+08:00,566,319
,,,,,,,,,389,1,24,5,2023-01-24T03:50:00+08:00,548,309
,,,,,,,,,390,1,24,6,2023-01-24T04:50:00+08:00,539,304
,,,,,,,,,391,1,24,7,2023-01-24T05:50:00+08:00,543,306
,,,,,,,,,392,1,24,8,2023-01-24T06:50:00+08:00,563,318
,,,,,,,,,393,1,24,9,2023-01-24T07:50:00+08:00,558,314
,,,,,,,,,394,1,24,10,2023-01-24T08:50:00+08:00,623,351
,,,,,,,,,395,1,24,11,2023-01-24T09:50:00+08:00,659,372
,,,,,,,,,396,1,24,12,2023-01-24T10:50:00+08:00,680,383
,,,,,,,,,397,1,24,13,2023-01-24T11:50:00+08:00,687,387
,,,,,,,,,398,1,24,14,2023-01-24T12:50:00+08:00,664,375
,,,,,,,,,399,1,24,15,2023-01-24T13:50:00+08:00,689,388
,,,,,,,,,400,1,24,16,2023-01-24T14:50:00+08:00,716,404
,,,,,,,,,401,1,24,17,2023-01-24T15:50:00+08:00,726,409
,,,,,,,,,402,1,24,18,2023-01-24T16:50:00+08:00,731,412
,,,,,,,,,403,1,24,19,2023-01-24T17:50:00+08:00,693,391
,,,,,,,,,404,1,24,20,2023-01-24T18:50:00+08:00,674,380
,,,,,,,,,405,1,24,21,2023-01-24T19:50:00+08:00,723,408
,,,,,,,,,406,1,24,22,2023-01-24T20:50:00+08:00,722,407
,,,,,,,,,407,1,24,23,2023-01-24T21:50:00+08:00,707,398
,,,,,,,,,408,1,24,24,2023-01-24T22:50:00+08:00,692,390
,,,,,,,,,409,1,25,1,2023-01-24T23:50:00+08:00,662,373
,,,,,,,,,410,1,25,2,2023-01-25T00:50:00+08:00,622,351
,,,,,,,,,411,1,25,3,2023-01-25T01:50:00+08:00,595,336
,,,,,,,,,412,1,25,4,2023-01-25T02:50:00+08:00,573,323
,,,,,,,,,413,1,25,5,2023-01-25T03:50:00+08:00,563,317
,,,,,,,,,414,1,25,6,2023-01-25T04:50:00+08:00,547,309
,,,,,,,,,415,1,25,7,2023-01-25T05:50:00+08:00,554,313
,,,,,,,,,416,1,25,8,2023-01-25T06:50:00+08:00,577,325
,,,,,,,,,417,1,25,9,2023-01-25T07:50:00+08:00,568,320
,,,,,,,,,418,1,25,10,2023-01-25T08:50:00+08:00,624,352
,,,,,,,,,419,1,25,11,2023-01-25T09:50:00+08:00,666,375
,,,,,,,,,420,1,25,12,2023-01-25T10:50:00+08:00,689,389
,,,,,,,,,421,1,25,13,2023-01-25T11:50:00+08:00,699,394
,,,,,,,,,422,1,25,14,2023-01-25T12:50:00+08:00,677,382
,,,,,,,,,423,1,25,15,2023-01-25T13:50:00+08:00,705,397
,,,,,,,,,424,1,25,16,2023-01-25T14:50:00+08:00,728,410
,,,,,,,,,425,1,25,17,2023-01-25T15:50:00+08:00,730,411
,,,,,,,,,426,1,25,18,2023-01-25T16:50:00+08:00,728,410
,,,,,,,,,427,1,25,19,2023-01-25T17:50:00+08:00,693,391
,,,,,,,,,428,1,25,20,2023-01-25T18:50:00+08:00,670,378
,,,,,,,,,429,1,25,21,2023-01-25T19:50:00+08:00,718,405
,,,,,,,,,430,1,25,22,2023-01-25T20:50:00+08:00,715,403
,,,,,,,,,431,1,25,23,2023-01-25T21:50:00+08:00,701,395
,,,,,,,,,432,1,25,24,2023-01-25T22:50:00+08:00,680,383
,,,,,,,,,433,1,26,1,2023-01-25T23:50:00+08:00,654,368
,,,,,,,,,434,1,26,2,2023-01-26T00:50:00+08:00,610,344
,,,,,,,,,435,1,26,3,2023-01-26T01:50:00+08:00,588,332
,,,,,,,,,436,1,26,4,2023-01-26T02:50:00+08:00,566,319
,,,,,,,,,437,1,26,5,2023-01-26T03:50:00+08:00,551,311
,,,,,,,,,438,1,26,6,2023-01-26T04:50:00+08:00,544,306
,,,,,,,,,439,1,26,7,2023-01-26T05:50:00+08:00,549,310
,,,,,,,,,440,1,26,8,2023-01-26T06:50:00+08:00,568,320
,,,,,,,,,441,1,26,9,2023-01-26T07:50:00+08:00,560,316
,,,,,,,,,442,1,26,10,2023-01-26T08:50:00+08:00,613,346
,,,,,,,,,443,1,26,11,2023-01-26T09:50:00+08:00,651,367
,,,,,,,,,444,1,26,12,2023-01-26T10:50:00+08:00,682,384
,,,,,,,,,445,1,26,13,2023-01-26T11:50:00+08:00,690,389
,,,,,,,,,446,1,26,14,2023-01-26T12:50:00+08:00,672,379
,,,,,,,,,447,1,26,15,2023-01-26T13:50:00+08:00,683,385
,,,,,,,,,448,1,26,16,2023-01-26T14:50:00+08:00,714,403
,,,,,,,,,449,1,26,17,2023-01-26T15:50:00+08:00,718,405
,,,,,,,,,450,1,26,18,2023-01-26T16:50:00+08:00,718,405
,,,,,,,,,451,1,26,19,2023-01-26T17:50:00+08:00,678,382
,,,,,,,,,452,1,26,20,2023-01-26T18:50:00+08:00,658,371
,,,,,,,,,453,1,26,21,2023-01-26T19:50:00+08:00,711,401
,,,,,,,,,454,1,26,22,2023-01-26T20:50:00+08:00,703,396
,,,,,,,,,455,1,26,23,2023-01-26T21:50:00+08:00,687,387
,,,,,,,,,456,1,26,24,2023-01-26T22:50:00+08:00,673,380
,,,,,,,,,457,1,27,1,2023-01-26T23:50:00+08:00,648,365
,,,,,,,,,458,1,27,2,2023-01-27T00:50:00+08:00,613,346
,,,,,,,,,459,1,27,3,2023-01-27T01:50:00+08:00,584,329
,,,,,,,,,460,1,27,4,2023-01-27T02:50:00+08:00,567,320
,,,,,,,,,461,1,27,5,2023-01-27T03:50:00+08:00,553,312
,,,,,,,,,462,1,27,6,2023-01-27T04:50:00+08:00,543,306
,,,,,,,,,463,1,27,7,2023-01-27T05:50:00+08:00,542,305
,,,,,,,,,464,1,27,8,2023-01-27T06:50:00+08:00,551,311
,,,,,,,,,465,1,27,9,2023-01-27T07:50:00+08:00,555,313
,,,,,,,,,466,1,27,10,2023-01-27T08:50:00+08:00,603,340
,,,,,,,,,467,1,27,11,2023-01-27T09:50:00+08:00,635,358
,,,,,,,,,468,1,27,12,2023-01-27T10:50:00+08:00,658,371
,,,,,,,,,469,1,27,13,2023-01-27T11:50:00+08:00,668,377
,,,,,,,,,470,1,27,14,2023-01-27T12:50:00+08:00,657,370
,,,,,,,,,471,1,27,15,2023-01-27T13:50:00+08:00,650,366
,,,,,,,,,472,1,27,16,2023-01-27T14:50:00+08:00,670,378
,,,,,,,,,473,1,27,17,2023-01-27T15:50:00+08:00,678,382
,,,,,,,,,474,1,27,18,2023-01-27T16:50:00+08:00,674,380
,,,,,,,,,475,1,27,19,2023-01-27T17:50:00+08:00,646,364
,,,,,,,,,476,1,27,20,2023-01-27T18:50:00+08:00,629,355
,,,,,,,,,477,1,27,21,2023-01-27T19:50:00+08:00,674,380
,,,,,,,,,478,1,27,22,2023-01-27T20:50:00+08:00,671,378
,,,,,,,,,479,1,27,23,2023-01-27T21:50:00+08:00,656,370
,,,,,,,,,480,1,27,24,2023-01-27T22:50:00+08:00,643,363
,,,,,,,,,481,1,28,1,2023-01-27T23:50:00+08:00,625,353
,,,,,,,,,482,1,28,2,2023-01-28T00:00:00+08:00,599,338
,,,,,,,,,483,1,28,3,2023-01-28T01:00:00+08:00,574,324
,,,,,,,,,484,1,28,4,2023-01-28T02:00:00+08:00,556,314
,,,,,,,,,485,1,28,5,2023-01-28T03:00:00+08:00,534,301
,,,,,,,,,486,1,28,6,2023-01-28T04:00:00+08:00,525,296
,,,,,,,,,487,1,28,7,2023-01-28T05:00:00+08:00,516,291
,,,,,,,,,488,1,28,8,2023-01-28T06:00:00+08:00,520,293
,,,,,,,,,489,1,28,9,2023-01-28T07:00:00+08:00,503,283
,,,,,,,,,490,1,28,10,2023-01-28T08:00:00+08:00,512,289
,,,,,,,,,491,1,28,11,2023-01-28T09:00:00+08:00,534,301
,,,,,,,,,492,1,28,12,2023-01-28T10:00:00+08:00,555,313
,,,,,,,,,493,1,28,13,2023-01-28T11:00:00+08:00,551,311
,,,,,,,,,494,1,28,14,2023-01-28T12:00:00+08:00,534,301
,,,,,,,,,495,1,28,15,2023-01-28T13:00:00+08:00,536,302
,,,,,,,,,496,1,28,16,2023-01-28T14:00:00+08:00,544,307
,,,,,,,,,497,1,28,17,2023-01-28T15:00:00+08:00,542,306
,,,,,,,,,498,1,28,18,2023-01-28T16:00:00+08:00,547,308
,,,,,,,,,499,1,28,19,2023-01-28T17:00:00+08:00,545,308
,,,,,,,,,500,1,28,20,2023-01-28T18:00:00+08:00,558,315
,,,,,,,,,501,1,28,21,2023-01-28T19:00:00+08:00,607,342
,,,,,,,,,502,1,28,22,2023-01-28T20:00:00+08:00,600,338
,,,,,,,,,503,1,28,23,2023-01-28T21:00:00+08:00,588,331
,,,,,,,,,504,1,28,24,2023-01-28T22:00:00+08:00,580,327
,,,,,,,,,505,11,5,1,2023-11-04T23:00:00+08:00,565,319
,,,,,,,,,506,11,5,2,2023-11-05T00:00:00+08:00,543,306
,,,,,,,,,507,11,5,3,2023-11-05T01:00:00+08:00,527,297
,,,,,,,,,508,11,5,4,2023-11-05T02:00:00+08:00,502,283
,,,,,,,,,509,11,5,5,2023-11-05T03:00:00+08:00,492,277
,,,,,,,,,510,11,5,6,2023-11-05T04:00:00+08:00,477,269
,,,,,,,,,511,11,5,7,2023-11-05T05:00:00+08:00,473,266
,,,,,,,,,512,11,5,8,2023-11-05T06:00:00+08:00,469,265
,,,,,,,,,513,11,5,9,2023-11-05T07:00:00+08:00,448,253
,,,,,,,,,514,11,5,10,2023-11-05T08:00:00+08:00,449,253
,,,,,,,,,515,11,5,11,2023-11-05T09:00:00+08:00,467,263
,,,,,,,,,516,11,5,12,2023-11-05T10:00:00+08:00,475,268
,,,,,,,,,517,11,5,13,2023-11-05T11:00:00+08:00,472,266
,,,,,,,,,518,11,5,14,2023-11-05T12:00:00+08:00,469,264
,,,,,,,,,519,11,5,15,2023-11-05T13:00:00+08:00,470,265
,,,,,,,,,520,11,5,16,2023-11-05T14:00:00+08:00,471,265
,,,,,,,,,521,11,5,17,2023-11-05T15:00:00+08:00,470,265
,,,,,,,,,522,11,5,18,2023-11-05T16:00:00+08:00,476,268
,,,,,,,,,523,11,5,19,2023-11-05T17:00:00+08:00,485,274
,,,,,,,,,524,11,5,20,2023-11-05T18:00:00+08:00,502,283
,,,,,,,,,525,11,5,21,2023-11-05T19:00:00+08:00,554,312
,,,,,,,,,526,11,5,22,2023-11-05T20:00:00+08:00,552,311
,,,,,,,,,527,11,5,23,2023-11-05T21:00:00+08:00,541,305
,,,,,,,,,528,11,5,24,2023-11-05T22:00:00+08:00,529,298
,,,,,,,,,529,11,6,1,2023-11-05T23:00:00+08:00,514,290
,,,,,,,,,530,11,6,2,2023-11-06T00:00:00+08:00,496,280
,,,,,,,,,531,11,6,3,2023-11-06T01:00:00+08:00,481,271
,,,,,,,,,532,11,6,4,2023-11-06T02:00:00+08:00,464,261
,,,,,,,,,533,11,6,5,2023-11-06T03:00:00+08:00,451,254
,,,,,,,,,534,11,6,6,2023-11-06T04:00:00+08:00,446,251
,,,,,,,,,535,11,6,7,2023-11-06T05:00:00+08:00,445,251
,,,,,,,,,536,11,6,8,2023-11-06T06:00:00+08:00,449,253
,,,,,,,,,537,11,6,9,2023-11-06T07:00:00+08:00,433,244
,,,,,,,,,538,11,6,10,2023-11-06T08:00:00+08:00,442,249
,,,,,,,,,539,11,6,11,2023-11-06T09:00:00+08:00,456,257
,,,,,,,,,540,11,6,12,2023-11-06T10:00:00+08:00,473,267
,,,,,,,,,541,11,6,13,2023-11-06T11:00:00+08:00,471,265
,,,,,,,,,542,11,6,14,2023-11-06T12:00:00+08:00,466,263
,,,,,,,,,543,11,6,15,2023-11-06T13:00:00+08:00,479,270
,,,,,,,,,544,11,6,16,2023-11-06T14:00:00+08:00,483,272
,,,,,,,,,545,11,6,17,2023-11-06T15:00:00+08:00,489,276
,,,,,,,,,546,11,6,18,2023-11-06T16:00:00+08:00,497,280
,,,,,,,,,547,11,6,19,2023-11-06T17:00:00+08:00,502,283
,,,,,,,,,548,11,6,20,2023-11-06T18:00:00+08:00,520,293
,,,,,,,,,549,11,6,21,2023-11-06T19:00:00+08:00,564,318
,,,,,,,,,550,11,6,22,2023-11-06T20:00:00+08:00,558,315
,,,,,,,,,551,11,6,23,2023-11-06T21:00:00+08:00,547,308
,,,,,,,,,552,11,6,24,2023-11-06T22:00:00+08:00,539,304
,,,,,,,,,553,11,7,1,2023-11-06T23:00:00+08:00,524,295
,,,,,,,,,554,11,7,2,2023-11-07T00:00:00+08:00,506,285
,,,,,,,,,555,11,7,3,2023-11-07T01:00:00+08:00,486,274
,,,,,,,,,556,11,7,4,2023-11-07T02:00:00+08:00,472,266
,,,,,,,,,557,11,7,5,2023-11-07T03:00:00+08:00,461,260
,,,,,,,,,558,11,7,6,2023-11-07T04:00:00+08:00,452,255
,,,,,,,,,559,11,7,7,2023-11-07T05:00:00+08:00,452,255
,,,,,,,,,560,11,7,8,2023-11-07T06:00:00+08:00,459,259
,,,,,,,,,561,11,7,9,2023-11-07T07:00:00+08:00,449,253
,,,,,,,,,562,11,7,10,2023-11-07T08:00:00+08:00,467,264
,,,,,,,,,563,11,7,11,2023-11-07T09:00:00+08:00,492,278
,,,,,,,,,564,11,7,12,2023-11-07T10:00:00+08:00,504,284
,,,,,,,,,565,11,7,13,2023-11-07T11:00:00+08:00,502,283
,,,,,,,,,566,11,7,14,2023-11-07T12:00:00+08:00,500,282
,,,,,,,,,567,11,7,15,2023-11-07T13:00:00+08:00,504,284
,,,,,,,,,568,11,7,16,2023-11-07T14:00:00+08:00,506,285
,,,,,,,,,569,11,7,17,2023-11-07T15:00:00+08:00,506,285
,,,,,,,,,570,11,7,18,2023-11-07T16:00:00+08:00,508,286
,,,,,,,,,571,11,7,19,2023-11-07T17:00:00+08:00,505,284
,,,,,,,,,572,11,7,20,2023-11-07T18:00:00+08:00,522,294
,,,,,,,,,573,11,7,21,2023-11-07T19:00:00+08:00,569,321
,,,,,,,,,574,11,7,22,2023-11-07T20:00:00+08:00,561,316
,,,,,,,,,575,11,7,23,2023-11-07T21:00:00+08:00,549,310
,,,,,,,,,576,11,7,24,2023-11-07T22:00:00+08:00,538,303
,,,,,,,,,577,11,8,1,2023-11-07T23:00:00+08:00,516,291
,,,,,,,,,578,11,8,2,2023-11-08T00:00:00+08:00,493,278
,,,,,,,,,579,11,8,3,2023-11-08T01:00:00+08:00,480,270
,,,,,,,,,580,11,8,4,2023-11-08T02:00:00+08:00,464,261
,,,,,,,,,581,11,8,5,2023-11-08T03:00:00+08:00,452,255
,,,,,,,,,582,11,8,6,2023-11-08T04:00:00+08:00,451,254
,,,,,,,,,583,11,8,7,2023-11-08T05:00:00+08:00,465,262
,,,,,,,,,584,11,8,8,2023-11-08T06:00:00+08:00,484,273
,,,,,,,,,585,11,8,9,2023-11-08T07:00:00+08:00,502,283
,,,,,,,,,586,11,8,10,2023-11-08T08:00:00+08:00,553,312
,,,,,,,,,587,11,8,11,2023-11-08T09:00:00+08:00,580,327
,,,,,,,,,588,11,8,12,2023-11-08T10:00:00+08:00,600,338
,,,,,,,,,589,11,8,13,2023-11-08T11:00:00+08:00,602,340
,,,,,,,,,590,11,8,14,2023-11-08T12:00:00+08:00,589,332
,,,,,,,,,591,11,8,15,2023-11-08T13:00:00+08:00,593,335
,,,,,,,,,592,11,8,16,2023-11-08T14:00:00+08:00,607,342
,,,,,,,,,593,11,8,17,2023-11-08T15:00:00+08:00,603,340
,,,,,,,,,594,11,8,18,2023-11-08T16:00:00+08:00,597,336
,,,,,,,,,595,11,8,19,2023-11-08T17:00:00+08:00,573,323
,,,,,,,,,596,11,8,20,2023-11-08T18:00:00+08:00,580,327
,,,,,,,,,597,11,8,21,2023-11-08T19:00:00+08:00,624,352
,,,,,,,,,598,11,8,22,2023-11-08T20:00:00+08:00,617,348
,,,,,,,,,599,11,8,23,2023-11-08T21:00:00+08:00,598,337
,,,,,,,,,600,11,8,24,2023-11-08T22:00:00+08:00,585,330
,,,,,,,,,601,11,9,1,2023-11-08T23:00:00+08:00,560,316
,,,,,,,,,602,11,9,2,2023-11-09T00:00:00+08:00,530,299
,,,,,,,,,603,11,9,3,2023-11-09T01:00:00+08:00,512,289
,,,,,,,,,604,11,9,4,2023-11-09T02:00:00+08:00,497,280
,,,,,,,,,605,11,9,5,2023-11-09T03:00:00+08:00,487,275
,,,,,,,,,606,11,9,6,2023-11-09T04:00:00+08:00,483,272
,,,,,,,,,607,11,9,7,2023-11-09T05:00:00+08:00,502,283
,,,,,,,,,608,11,9,8,2023-11-09T06:00:00+08:00,518,292
,,,,,,,,,609,11,9,9,2023-11-09T07:00:00+08:00,526,296
,,,,,,,,,610,11,9,10,2023-11-09T08:00:00+08:00,573,323
,,,,,,,,,611,11,9,11,2023-11-09T09:00:00+08:00,600,338
,,,,,,,,,612,11,9,12,2023-11-09T10:00:00+08:00,616,347
,,,,,,,,,613,11,9,13,2023-11-09T11:00:00+08:00,615,347
,,,,,,,,,614,11,9,14,2023-11-09T12:00:00+08:00,604,341
,,,,,,,,,615,11,9,15,2023-11-09T13:00:00+08:00,620,349
,,,,,,,,,616,11,9,16,2023-11-09T14:00:00+08:00,631,356
,,,,,,,,,617,11,9,17,2023-11-09T15:00:00+08:00,635,358
,,,,,,,,,618,11,9,18,2023-11-09T16:00:00+08:00,636,358
,,,,,,,,,619,11,9,19,2023-11-09T17:00:00+08:00,612,345
,,,,,,,,,620,11,9,20,2023-11-09T18:00:00+08:00,610,344
,,,,,,,,,621,11,9,21,2023-11-09T19:00:00+08:00,657,371
,,,,,,,,,622,11,9,22,2023-11-09T20:00:00+08:00,648,365
,,,,,,,,,623,11,9,23,2023-11-09T21:00:00+08:00,630,355
,,,,,,,,,624,11,9,24,2023-11-09T22:00:00+08:00,613,345
,,,,,,,,,625,11,10,1,2023-11-09T23:00:00+08:00,588,331
,,,,,,,,,626,11,10,2,2023-11-10T00:00:00+08:00,556,314
,,,,,,,,,627,11,10,3,2023-11-10T01:00:00+08:00,537,303
,,,,,,,,,628,11,10,4,2023-11-10T02:00:00+08:00,517,292
,,,,,,,,,629,11,10,5,2023-11-10T03:00:00+08:00,505,285
,,,,,,,,,630,11,10,6,2023-11-10T04:00:00+08:00,504,284
,,,,,,,,,631,11,10,7,2023-11-10T05:00:00+08:00,508,286
,,,,,,,,,632,11,10,8,2023-11-10T06:00:00+08:00,530,299
,,,,,,,,,633,11,10,9,2023-11-10T07:00:00+08:00,533,301
,,,,,,,,,634,11,10,10,2023-11-10T08:00:00+08:00,586,330
,,,,,,,,,635,11,10,11,2023-11-10T09:00:00+08:00,620,350
,,,,,,,,,636,11,10,12,2023-11-10T10:00:00+08:00,638,360
,,,,,,,,,637,11,10,13,2023-11-10T11:00:00+08:00,642,362
,,,,,,,,,638,11,10,14,2023-11-10T12:00:00+08:00,628,354
,,,,,,,,,639,11,10,15,2023-11-10T13:00:00+08:00,635,358
,,,,,,,,,640,11,10,16,2023-11-10T14:00:00+08:00,663,374
,,,,,,,,,641,11,10,17,2023-11-10T15:00:00+08:00,675,380
,,,,,,,,,642,11,10,18,2023-11-10T16:00:00+08:00,672,379
,,,,,,,,,643,11,10,19,2023-11-10T17:00:00+08:00,639,360
,,,,,,,,,644,11,10,20,2023-11-10T18:00:00+08:00,628,354
,,,,,,,,,645,11,10,21,2023-11-10T19:00:00+08:00,666,375
,,,,,,,,,646,11,10,22,2023-11-10T20:00:00+08:00,657,370
,,,,,,,,,647,11,10,23,2023-11-10T21:00:00+08:00,636,359
,,,,,,,,,648,11,10,24,2023-11-10T22:00:00+08:00,625,352
,,,,,,,,,649,11,11,1,2023-11-10T23:00:00+08:00,604,340
,,,,,,,,,650,11,11,2,2023-11-11T00:00:00+08:00,595,335
,,,,,,,,,651,11,11,3,2023-11-11T01:00:00+08:00,567,320
,,,,,,,,,652,11,11,4,2023-11-11T02:00:00+08:00,547,309
,,,,,,,,,653,11,11,5,2023-11-11T03:00:00+08:00,533,300
,,,,,,,,,654,11,11,6,2023-11-11T04:00:00+08:00,519,293
,,,,,,,,,655,11,11,7,2023-11-11T05:00:00+08:00,511,288
,,,,,,,,,656,11,11,8,2023-11-11T06:00:00+08:00,517,292
,,,,,,,,,657,11,11,9,2023-11-11T07:00:00+08:00,519,292
,,,,,,,,,658,11,11,10,2023-11-11T08:00:00+08:00,511,288
,,,,,,,,,659,11,11,11,2023-11-11T09:00:00+08:00,551,310
,,,,,,,,,660,11,11,12,2023-11-11T10:00:00+08:00,577,325
,,,,,,,,,661,11,11,13,2023-11-11T11:00:00+08:00,589,332
,,,,,,,,,662,11,11,14,2023-11-11T12:00:00+08:00,586,330
,,,,,,,,,663,11,11,15,2023-11-11T13:00:00+08:00,570,321
,,,,,,,,,664,11,11,16,2023-11-11T14:00:00+08:00,581,328
,,,,,,,,,665,11,11,17,2023-11-11T15:00:00+08:00,583,329
,,,,,,,,,666,11,11,18,2023-11-11T16:00:00+08:00,588,331
,,,,,,,,,667,11,11,19,2023-11-11T17:00:00+08:00,588,331
,,,,,,,,,668,11,11,20,2023-11-11T18:00:00+08:00,579,327
,,,,,,,,,669,11,11,21,2023-11-11T19:00:00+08:00,595,336
,,,,,,,,,670,11,11,22,2023-11-11T20:00:00+08:00,632,356
,,,,,,,,,671,11,11,23,2023-11-11T21:00:00+08:00,623,351
,,,,,,,,,672,11,11,24,2023-11-11T22:00:00+08:00,606,341
,,,,,,,,,673,2,19,1,2023-02-18T23:50:00+08:00,589,332
,,,,,,,,,674,2,19,2,2023-02-19T00:50:00+08:00,566,319
,,,,,,,,,675,2,19,3,2023-02-19T01:50:00+08:00,544,307
,,,,,,,,,676,2,19,4,2023-02-19T02:50:00+08:00,522,294
,,,,,,,,,677,2,19,5,2023-02-19T03:50:00+08:00,510,287
,,,,,,,,,678,2,19,6,2023-02-19T04:50:00+08:00,496,280
,,,,,,,,,679,2,19,7,2023-02-19T05:50:00+08:00,489,276
,,,,,,,,,680,2,19,8,2023-02-19T06:50:00+08:00,492,277
,,,,,,,,,681,2,19,9,2023-02-19T07:50:00+08:00,491,277
,,,,,,,,,682,2,19,10,2023-02-19T08:50:00+08:00,475,268
,,,,,,,,,683,2,19,11,2023-02-19T09:50:00+08:00,492,278
,,,,,,,,,684,2,19,12,2023-02-19T10:50:00+08:00,512,288
,,,,,,,,,685,2,19,13,2023-02-19T11:50:00+08:00,524,296
,,,,,,,,,686,2,19,14,2023-02-19T12:50:00+08:00,521,294
,,,,,,,,,687,2,19,15,2023-02-19T13:50:00+08:00,522,294
,,,,,,,,,688,2,19,16,2023-02-19T14:50:00+08:00,535,302
,,,,,,,,,689,2,19,17,2023-02-19T15:50:00+08:00,543,306
,,,,,,,,,690,2,19,18,2023-02-19T16:50:00+08:00,543,306
,,,,,,,,,691,2,19,19,2023-02-19T17:50:00+08:00,542,305
,,,,,,,,,692,2,19,20,2023-02-19T18:50:00+08:00,544,307
,,,,,,,,,693,2,19,21,2023-02-19T19:50:00+08:00,564,318
,,,,,,,,,694,2,19,22,2023-02-19T20:50:00+08:00,618,348
,,,,,,,,,695,2,19,23,2023-02-19T21:50:00+08:00,615,347
,,,,,,,,,696,2,19,24,2023-02-19T22:50:00+08:00,596,336
,,,,,,,,,697,2,20,1,2023-02-19T23:50:00+08:00,584,329
,,,,,,,,,698,2,20,2,2023-02-20T00:50:00+08:00,553,312
,,,,,,,,,699,2,20,3,2023-02-20T01:50:00+08:00,535,301
,,,,,,,,,700,2,20,4,2023-02-20T02:50:00+08:00,523,295
,,,,,,,,,701,2,20,5,2023-02-20T03:50:00+08:00,508,286
,,,,,,,,,702,2,20,6,2023-02-20T04:50:00+08:00,494,279
,,,,,,,,,703,2,20,7,2023-02-20T05:50:00+08:00,492,278
,,,,,,,,,704,2,20,8,2023-02-20T06:50:00+08:00,507,286
,,,,,,,,,705,2,20,9,2023-02-20T07:50:00+08:00,526,297
,,,,,,,,,706,2,20,10,2023-02-20T08:50:00+08:00,552,311
,,,,,,,,,707,2,20,11,2023-02-20T09:50:00+08:00,620,349
,,,,,,,,,708,2,20,12,2023-02-20T10:50:00+08:00,651,367
,,,,,,,,,709,2,20,13,2023-02-20T11:50:00+08:00,668,377
,,,,,,,,,710,2,20,14,2023-02-20T12:50:00+08:00,665,375
,,,,,,,,,711,2,20,15,2023-02-20T13:50:00+08:00,652,368
,,,,,,,,,712,2,20,16,2023-02-20T14:50:00+08:00,673,380
,,,,,,,,,713,2,20,17,2023-02-20T15:50:00+08:00,682,385
,,,,,,,,,714,2,20,18,2023-02-20T16:50:00+08:00,682,384
,,,,,,,,,715,2,20,19,2023-02-20T17:50:00+08:00,670,378
,,,,,,,,,716,2,20,20,2023-02-20T18:50:00+08:00,635,358
,,,,,,,,,717,2,20,21,2023-02-20T19:50:00+08:00,637,359
,,,,,,,,,718,2,20,22,2023-02-20T20:50:00+08:00,674,380
,,,,,,,,,719,2,20,23,2023-02-20T21:50:00+08:00,664,374
,,,,,,,,,720,2,20,24,2023-02-20T22:50:00+08:00,644,363
,,,,,,,,,721,2,21,1,2023-02-20T23:50:00+08:00,625,352
,,,,,,,,,722,2,21,2,2023-02-21T00:50:00+08:00,591,333
,,,,,,,,,723,2,21,3,2023-02-21T01:50:00+08:00,565,319
,,,,,,,,,724,2,21,4,2023-02-21T02:50:00+08:00,546,308
,,,,,,,,,725,2,21,5,2023-02-21T03:50:00+08:00,529,298
,,,,,,,,,726,2,21,6,2023-02-21T04:50:00+08:00,522,294
,,,,,,,,,727,2,21,7,2023-02-21T05:50:00+08:00,516,291
,,,,,,,,,728,2,21,8,2023-02-21T06:50:00+08:00,537,302
,,,,,,,,,729,2,21,9,2023-02-21T07:50:00+08:00,549,310
,,,,,,,,,730,2,21,10,2023-02-21T08:50:00+08:00,564,318
,,,,,,,,,731,2,21,11,2023-02-21T09:50:00+08:00,624,352
,,,,,,,,,732,2,21,12,2023-02-21T10:50:00+08:00,653,368
,,,,,,,,,733,2,21,13,2023-02-21T11:50:00+08:00,669,377
,,,,,,,,,734,2,21,14,2023-02-21T12:50:00+08:00,665,375
,,,,,,,,,735,2,21,15,2023-02-21T13:50:00+08:00,652,367
,,,,,,,,,736,2,21,16,2023-02-21T14:50:00+08:00,680,383
,,,,,,,,,737,2,21,17,2023-02-21T15:50:00+08:00,693,391
,,,,,,,,,738,2,21,18,2023-02-21T16:50:00+08:00,697,393
,,,,,,,,,739,2,21,19,2023-02-21T17:50:00+08:00,683,385
,,,,,,,,,740,2,21,20,2023-02-21T18:50:00+08:00,646,364
,,,,,,,,,741,2,21,21,2023-02-21T19:50:00+08:00,653,368
,,,,,,,,,742,2,21,22,2023-02-21T20:50:00+08:00,684,385
,,,,,,,,,743,2,21,23,2023-02-21T21:50:00+08:00,673,379
,,,,,,,,,744,2,21,24,2023-02-21T22:50:00+08:00,646,364
,,,,,,,,,745,2,22,1,2023-02-21T23:50:00+08:00,630,355
