ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
1,1,1,2213.8630720754777,1096.0555941906289
2,1,1,10072.846088801456,6605.569118092933
3,1,1,10021.523790811025,6570.340067907648
4,1,1,3206.8623931697484,1638.2133717256304
5,1,1,5207.116138377833,3410.4754339836327
6,1,1,3098.3920113870795,1546.1433246895483
7,1,1,4268.809678303607,2798.986132591434
8,1,1,8432.511705075143,5526.482976853019
9,1,1,8132.833835153135,5332.591314236026
10,1,1,3249.368533406477,1649.7775467063393
11,1,1,7856.294864487264,5152.834380662978
12,1,1,2303.4280565539902,1158.6218962053883
13,1,1,3175.7490469888894,1466.104952618658
14,1,1,1593.720201155623,766.3109683185897
15,1,1,1351.2195281642776,244.0993328389797
16,1,1,3996.072190447479,2018.2621622680174
17,1,1,1726.4571822732446,312.3799420183002
18,1,1,1034.538157791386,511.6600311645114
19,1,1,1198.063725277961,385.911486851133
20,1,0,0.0,0.0
21,1,1,630.1425362285311,7.4876957412066
22,1,1,248.32960646571652,10.727661114332031
23,1,1,853.3527828352209,394.8812396762947
24,1,1,47.736768474434086,5.742468036646676
25,1,0,0.0,0.0
26,1,1,299.1786801959204,12.915342995181403
27,1,1,502.9098431574598,13.0693736401003
28,1,1,200.74775554078616,6.801283844866546
29,1,1,100.67851174532935,3.17824714923009
30,1,0,0.0,0.0
31,1,1,214.8543050264744,6.269194892930887
32,1,1,588.0004099699078,6.681876035828029
33,1,1,191.15786043166082,6.983363945042097
34,1,1,115.56896618217262,3.87337758085914
35,1,1,154.74058554031149,6.51182627552914
36,1,1,3.9341204219212584,1.2844620260153077
37,1,1,161.72310145352455,5.810681688478134
38,1,1,959.9194645811101,325.14018697479537
39,1,1,320.9599831836824,34.085713101351864
40,1,1,135.722596378414,3.449594240944996
41,1,1,149.41121878550462,5.693425319663129
42,1,1,454.4088801437438,144.64723524905588
43,1,1,468.59981789529513,5.162351938697857
44,1,1,250.09863845655218,6.23777060255381
45,1,1,165.41513709590532,7.0180577377760684
46,1,1,339.8456163060776,5.013578807286941
47,1,1,844.1199366003643,390.64264442183105
48,1,1,230.3379368877899,10.134207297603412
49,1,1,1149.3277535194661,350.05077795334586
50,1,1,1516.8395801456707,577.2138875972432
51,1,1,449.7611911663158,8.699504929472921
52,1,1,612.3448386035559,7.563811669665632
53,1,1,300.2775603770971,13.014399400908276
54,1,1,272.0558994048582,15.836614142693417
55,1,1,906.2121786081269,72.83817720823282
56,1,1,567.7017347470841,7.085309457204558
57,1,1,788.7295769277918,90.42508638555661
58,1,1,1491.4471891006401,499.8814322922945
59,1,1,154.53842744582155,7.720361368855046
60,1,1,3247.0604293761685,1546.0893101529148
61,1,1,11.08856646735722,2.224879443452398
62,1,1,2204.9624159818636,1052.3338202207087
63,1,1,844.1943372143764,390.5680122796145
64,1,1,239.14145981537433,8.923246756753475
65,1,1,103.77588511788323,4.4353289812256715
66,1,1,3601.2410617479027,1798.1472525477284
67,1,1,2783.942135615808,1330.9537259336448
68,1,1,1103.892391441217,375.5178681662596
69,1,1,2782.711508481001,1394.4141374744243
70,1,1,147.90026348461546,4.245451236706694
71,1,1,1085.080431639818,491.24198629178443
72,1,1,964.4848229068067,447.3843408668414
73,1,1,381.07038887881697,3.946428862756823
74,1,1,5786.045144699354,2919.2296539011345
75,1,1,1172.8010502745672,558.4764476387047
76,1,1,209.4106156859558,4.047462578799572
77,1,1,2502.5815422338874,1233.1444062029832
78,1,1,377.45732715541845,3.915942721314705
79,1,1,256.28977640180636,3.0622068502478252
80,1,1,806.8505181128329,373.99005838999
81,1,1,1298.247677161613,624.7015652915302
82,1,1,5431.421936247833,2740.9149859681743
83,1,1,2961.733974410209,1483.9739379262098
84,1,1,3900.8152417746733,1953.7591792171531
85,1,1,347.73651502562666,50.0703399055661
86,1,1,3779.1181625060203,1892.9074892435115
87,1,1,3447.048635587542,1722.2584235015102
88,1,1,1533.8675836201905,737.4898600967409
89,1,1,7838.3105209032055,4037.1660028312594
90,1,1,2415.250448634506,1196.8541394666795
91,1,1,2286.737328152157,1132.9373762848647
92,1,1,1911.8739166741884,939.3026270818236
93,1,1,12839.679037054268,8420.577342415581
94,1,1,1215.6572939350904,578.8441828329305
95,1,1,396.41522300550906,184.1156205330529
96,1,1,196.62246873071655,2.4318847073173657
97,1,1,760.1524990046338,354.8975986996433
98,1,1,105.99786895470167,5.640023506960814
99,1,1,424.77233319347965,201.05018843241695
100,1,1,1771.4083798136087,864.5627785443762
