Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
84.15449808227432,6.338014845389165,0.0,0.0,3.8480332578808634,4.814743249931884,30.90657999759493,0.8132130133258854,0.0,0.00448920728071825,0.0,0.0,0.0,0.1034585108709705,0.0
