R_ID,Zone,System,Province,Industrial_Park,Resource,Resource_Other_Name,technology,Existing_Cap_MW,Existing_Cap_MWh,status,Start_Year,Retire_Year,commodity,supported_project,nature_of_support,plant_owner,owner_parent_company,owner_home_country_flag,major_mainland_china_shareholder,financier,epc,mainland_china_involvement_type,industrial_park,combustion_tech,coal_type,coal_source,alternate_fuel,latitude,longitude,hubname,hubdist,class,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,RE
61,3,sumatera,riau,6,nanshan_industrial_park_power_station_solar,,solar,359.997961,0,,,,,,,,,,,,,,,,,,,0.911643,104.6505,Gardu Induk Kijang,7.005247306,1,1,560000,0,0,10000,0,0,359.997961,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
62,3,sumatera,riau,6,nanshan_industrial_park_power_station_solar,,solar,2487.664656,0,,,,,,,,,,,,,,,,,,,0.911643,104.6505,Gardu Induk Kijang,7.005247306,1.5,1,560000,0,0,10000,0,0,2487.664656,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
63,3,sumatera,riau,6,nanshan_industrial_park_power_station_solar,,solar,1144.604558,0,,,,,,,,,,,,,,,,,,,0.911643,104.6505,Gardu Induk Kijang,7.005247306,2,1,560000,0,0,10000,0,0,1144.604558,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
64,3,sumatera,riau,6,nanshan_industrial_park_power_station_solar,,solar,98.186853,0,,,,,,,,,,,,,,,,,,,0.911643,104.6505,Gardu Induk Kijang,7.005247306,2.5,1,560000,0,0,10000,0,0,98.186853,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
65,3,sumatera,riau,6,nanshan_industrial_park_power_station_solar,,solar,1296.906421,0,,,,,,,,,,,,,,,,,,,0.911643,104.6505,Gardu Induk Kijang,7.005247306,3,1,560000,0,0,10000,0,0,1296.906421,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
66,3,sumatera,riau,7,perawang_mill_power_station_unit_10,,coal_captive,150,0,operating,2014,,pulp_paper,,,pt_indah_kiat_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,4,-1,1360000,0,0,40000,0,0.12,150,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
67,3,sumatera,riau,7,perawang_mill_power_station_unit_11,,coal_captive,150,0,operating,2014,,pulp_paper,,,pt_indah_kiat_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,4,-1,1360000,0,0,40000,0,0.12,150,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
68,3,sumatera,riau,7,perawang_mill_power_station_unit_04,,coal_captive,35,0,operating,2009,,pulp_paper,,,pt_indah_kiat_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,4,-1,1600000,0,0,43900,0,0.12,35,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
69,3,sumatera,riau,7,perawang_mill_power_station_unit_06,,coal_captive,90,0,operating,2000,,pulp_paper,,,pt_indah_kiat_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,4,-1,1600000,0,0,43900,0,0.12,90,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
70,3,sumatera,riau,7,perawang_mill_power_station_unit_07,,coal_captive,90,0,operating,2000,,pulp_paper,,,pt_indah_kiat_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,4,-1,1600000,0,0,43900,0,0.12,90,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
71,3,sumatera,riau,7,perawang_mill_power_station_unit_08,,coal_captive,90,0,operating,2000,,pulp_paper,,,pt_indah_kiat_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,4,-1,1600000,0,0,43900,0,0.12,90,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
72,3,sumatera,riau,7,perawang_mill_power_station_unit_09,,coal_captive,150,0,operating,2014,,pulp_paper,,,pt_indah_kiat_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,4,-1,1360000,0,0,40000,0,0.12,150,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
73,3,sumatera,riau,7,perawang_mill_power_station_geothermal,,geothermal,1280.808955,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,1,1,3440000,0,0,43000,0,0.22,1280.808955,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
74,3,sumatera,riau,7,perawang_mill_power_station_geothermal,,geothermal,3434.759062,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,1.5,1,3440000,0,0,43000,0,0.22,3434.759062,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
75,3,sumatera,riau,7,perawang_mill_power_station_geothermal,,geothermal,1173.127519,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,2,1,3440000,0,0,43000,0,0.22,1173.127519,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
76,3,sumatera,riau,7,perawang_mill_power_station_geothermal,,geothermal,1061.586791,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,2.5,1,3440000,0,0,43000,0,0.22,1061.586791,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
77,3,sumatera,riau,7,perawang_mill_power_station_geothermal,,geothermal,632.723447,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,3,1,3440000,0,0,43000,0,0.22,632.723447,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
78,3,sumatera,riau,7,perawang_mill_power_station_solar,,solar,3027.785808,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,1,1,560000,0,0,10000,0,0,3027.785808,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
79,3,sumatera,riau,7,perawang_mill_power_station_solar,,solar,6489.493723,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,1.5,1,560000,0,0,10000,0,0,6489.493723,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
80,3,sumatera,riau,7,perawang_mill_power_station_solar,,solar,1730.841107,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,2,1,560000,0,0,10000,0,0,1730.841107,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
81,3,sumatera,riau,7,perawang_mill_power_station_solar,,solar,89.405853,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,2.5,1,560000,0,0,10000,0,0,89.405853,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
82,3,sumatera,riau,7,perawang_mill_power_station_solar,,solar,909.27814,0,,,,,,,,,,,,,,,,,,,0.68932,101.61907,Gardu Induk Perawang,8.516683663,3,1,560000,0,0,10000,0,0,909.27814,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
83,3,sumatera,riau,8,xinyi_group_captive_power_station,,coal_captive,2500,0,announced,,,,,,xinyi_glass_holdings_ltd,xinyi_glass_holdings_ltd,china,xinyi_solar_holdings_limited_,,,owner,xinyi_group_industrial_area,,,,natural_gas,0.86008,104.1801,,,4,-1,2590000,0,0,50900,0,0.12,2500,0.25,0.05,0.05,1,60,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
84,3,sumatera,riau,8,xinyi_group_captive_power_station_geothermal,,geothermal,1361.561042,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,1361.561042,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
85,3,sumatera,riau,8,xinyi_group_captive_power_station_geothermal,,geothermal,2490.391169,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,2490.391169,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
86,3,sumatera,riau,8,xinyi_group_captive_power_station_geothermal,,geothermal,696.15431,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,696.15431,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
87,3,sumatera,riau,8,xinyi_group_captive_power_station_geothermal,,geothermal,649.997228,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,649.997228,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
88,3,sumatera,riau,8,xinyi_group_captive_power_station_geothermal,,geothermal,332.68801,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,332.68801,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
89,3,sumatera,riau,8,xinyi_group_captive_power_station_solar,,solar,3170.826455,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,3170.826455,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
90,3,sumatera,riau,8,xinyi_group_captive_power_station_solar,,solar,5810.788873,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,5810.788873,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
91,3,sumatera,riau,8,xinyi_group_captive_power_station_solar,,solar,1620.002504,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,1620.002504,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
92,3,sumatera,riau,8,xinyi_group_captive_power_station_solar,,solar,104.751775,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,104.751775,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
93,3,sumatera,riau,8,xinyi_group_captive_power_station_solar,,solar,756.913991,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,756.913991,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
94,3,sumatera,riau,9,pt_kilang_pertamina_indonesia,,coal_captive,70,0,operating,,,petrochemicals,,,pt_kilang_pertamina_indonesia,pt_pertamina,indonesia,,,,,no,,,,,1.6795973,101.464525,,,4,-1,1600000,0,0,43900,0,0.12,70,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
95,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_geothermal,,geothermal,321.061737,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,321.061737,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
96,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_geothermal,,geothermal,509.46892,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,509.46892,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
97,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_geothermal,,geothermal,536.379318,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,536.379318,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
98,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_geothermal,,geothermal,1874.412807,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,1874.412807,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
99,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_geothermal,,geothermal,3889.100239,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,3889.100239,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
100,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_solar,,solar,770.548169,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,770.548169,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
101,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_solar,,solar,1144.284841,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,1144.284841,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
102,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_solar,,solar,1241.169533,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,1241.169533,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
103,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_solar,,solar,264.497779,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,264.497779,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
104,3,sumatera,riau,9,pt_kilang_pertamina_indonesia_solar,,solar,4881.593011,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,4881.593011,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
105,3,sumatera,riau,10,pt_pulau_sambu,pltu_pt_pulau_sambu_kuala_enok,coal_captive,7,0,operating,,,crude_palm_oil,,,pt_pulau_sambu,pt_pulau_sambu,indonesia,,,,,no,,,,,-0.5048069,103.38614,,,4,-1,1600000,0,0,43900,0,0.12,7,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
106,3,sumatera,riau,10,pt_pulau_sambu_geothermal,,geothermal,117.318387,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,117.318387,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
107,3,sumatera,riau,10,pt_pulau_sambu_geothermal,,geothermal,926.996647,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,926.996647,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
108,3,sumatera,riau,10,pt_pulau_sambu_geothermal,,geothermal,7608.249138,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,7608.249138,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
109,3,sumatera,riau,10,pt_pulau_sambu_geothermal,,geothermal,24286.36534,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,24286.36534,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
110,3,sumatera,riau,10,pt_pulau_sambu_geothermal,,geothermal,19389.88313,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,19389.88313,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
111,3,sumatera,riau,10,pt_pulau_sambu_solar,,solar,23.079056,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,23.079056,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
112,3,sumatera,riau,10,pt_pulau_sambu_solar,,solar,120.011213,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,120.011213,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
113,3,sumatera,riau,10,pt_pulau_sambu_solar,,solar,39.867025,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,39.867025,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
114,3,sumatera,riau,10,pt_pulau_sambu_solar,,solar,4.615816,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,4.615816,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
115,3,sumatera,riau,11,pt_sari_dumai_oleo_unit_1,power_plant_pt_sds_dumai,coal_captive,32,0,operating,2014,,crude_palm_oil,,,pt_sari_dumai_sejati,apical_group_global_resources_oils_and_fats_industries_ltd,singapore_malaysia,,,,,no,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,4,-1,1600000,0,0,43900,0,0.12,32,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
116,3,sumatera,riau,11,pt_sari_dumai_oleo,,coal_captive,2,0,operating,,,crude_palm_oil,,,pt_sari_dumai_oleo,apical_group,singapore,,,,,no,,,,,1.78466451,101.3529,Gardu Induk Dumai,9.159862995,4,-1,1600000,0,0,43900,0,0.12,2,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
117,3,sumatera,riau,11,pt_sari_dumai_oleo_geothermal,,geothermal,49.983437,0,,,,,,,,,,,,,,,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,1,1,3440000,0,0,43000,0,0.22,49.983437,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
118,3,sumatera,riau,11,pt_sari_dumai_oleo_geothermal,,geothermal,765.127226,0,,,,,,,,,,,,,,,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,1.5,1,3440000,0,0,43000,0,0.22,765.127226,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
119,3,sumatera,riau,11,pt_sari_dumai_oleo_geothermal,,geothermal,565.191359,0,,,,,,,,,,,,,,,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,2,1,3440000,0,0,43000,0,0.22,565.191359,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
120,3,sumatera,riau,11,pt_sari_dumai_oleo_geothermal,,geothermal,2364.565655,0,,,,,,,,,,,,,,,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,2.5,1,3440000,0,0,43000,0,0.22,2364.565655,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
121,3,sumatera,riau,11,pt_sari_dumai_oleo_geothermal,,geothermal,3877.535889,0,,,,,,,,,,,,,,,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,3,1,3440000,0,0,43000,0,0.22,3877.535889,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
122,3,sumatera,riau,11,pt_sari_dumai_oleo_solar,,solar,50.749881,0,,,,,,,,,,,,,,,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,1.5,1,560000,0,0,10000,0,0,50.749881,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
123,3,sumatera,riau,11,pt_sari_dumai_oleo_solar,,solar,239.911348,0,,,,,,,,,,,,,,,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,2,1,560000,0,0,10000,0,0,239.911348,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
124,3,sumatera,riau,11,pt_sari_dumai_oleo_solar,,solar,142.342415,0,,,,,,,,,,,,,,,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,2.5,1,560000,0,0,10000,0,0,142.342415,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
125,3,sumatera,riau,11,pt_sari_dumai_oleo_solar,,solar,6371.69365,0,,,,,,,,,,,,,,,,,,,1.75663985,101.36432,Gardu Induk Dumai,9.159862995,3,1,560000,0,0,10000,0,0,6371.69365,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
126,3,sumatera,riau,11,pt_sari_dumai_sejati_unit_2,power_plant_pt_sds_2_dumai,coal_captive,60,0,planning,,,crude_palm_oil,,,pt_sari_dumai_sejati,apical_group_global_resources_oils_and_fats_industries_ltd,singapore_malaysia,,,,,no,,,,,1.75663985,101.36432,,,4,-1,1600000,0,0,43900,0,0.12,60,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
127,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plant,,coal_captive,204,0,announced,,,aluminium,,,pt_tianshan_alumina_indonesia,tianshan_cluminum_group,china,tianshan_cluminum_group_,,,owner,no,,,,,-0.565799291,104.4349,,,4,-1,1360000,0,0,40000,0,0.12,204,0.25,0.04,0.04,1,50,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
128,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_geothermal,,geothermal,32814.09879,0,,,,,,,,,,,,,,,,,,,,,,,1,1,3440000,0,0,43000,0,0.22,32814.09879,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
129,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_geothermal,,geothermal,15938.57545,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,3440000,0,0,43000,0,0.22,15938.57545,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
130,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_geothermal,,geothermal,16062.5957,0,,,,,,,,,,,,,,,,,,,,,,,2,1,3440000,0,0,43000,0,0.22,16062.5957,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
131,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_geothermal,,geothermal,30608.54458,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,3440000,0,0,43000,0,0.22,30608.54458,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
132,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_geothermal,,geothermal,32265.71959,0,,,,,,,,,,,,,,,,,,,,,,,3,1,3440000,0,0,43000,0,0.22,32265.71959,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
133,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_solar,,solar,31705.91503,0,,,,,,,,,,,,,,,,,,,,,,,1,1,560000,0,0,10000,0,0,31705.91503,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
134,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_solar,,solar,15277.98594,0,,,,,,,,,,,,,,,,,,,,,,,1.5,1,560000,0,0,10000,0,0,15277.98594,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
135,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_solar,,solar,11580.32476,0,,,,,,,,,,,,,,,,,,,,,,,2,1,560000,0,0,10000,0,0,11580.32476,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
136,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_solar,,solar,1223.218251,0,,,,,,,,,,,,,,,,,,,,,,,2.5,1,560000,0,0,10000,0,0,1223.218251,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
137,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_solar,,solar,19840.58941,0,,,,,,,,,,,,,,,,,,,,,,,3,1,560000,0,0,10000,0,0,19840.58941,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
138,3,sumatera,riau,12,smelter_tianshan_di_lingga_power_plan_wind,,wind,8.000852,0,,,,,,,,,,,,,,,,,,,,,,,1,1,1280000,0,0,51000,0,0,8.000852,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1
139,6,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_unit_1,jambi_lontar_power_station,coal_captive,37,0,operating,1994,,pulp_paper,,,pt_lontar_papyrus_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,biomass,-1.0069,103.0821,Gardu Induk Pelabuhan Dagang,16.72011138,4,-1,1600000,0,0,43900,0,0.12,37,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
140,6,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_unit_2,jambi_lontar_power_station,coal_captive,37,0,operating,1994,,pulp_paper,,,pt_lontar_papyrus_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,biomass,-1.0069,103.0821,Gardu Induk Pelabuhan Dagang,16.72011138,4,-1,1600000,0,0,43900,0,0.12,37,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
141,6,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_unit_3,jambi_lontar_power_station,coal_captive,37,0,operating,1994,,pulp_paper,,,pt_lontar_papyrus_pulppaper,sinar_mas_group,indonesia,,,,,no,subcritical,,,biomass,-1.0069,103.0821,Gardu Induk Pelabuhan Dagang,16.72011138,4,-1,1600000,0,0,43900,0,0.12,37,0.25,0.035,0.035,1,110,13.7,8.97,coal_captive,24,24,1,1,1,0,0,0
142,6,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_unit_4,,coal_captive,100,0,operating,2017,,pulp_paper,,,pt_lontar_papyrus_pulppaper,sinar_mas_group,indonesia,,,powerchina_nuclear_engineering_co_ltd,epc,no,subcritical,,,,-1.0069,103.0821,Gardu Induk Pelabuhan Dagang,16.72011138,4,-1,2200000,0,0,40200,0,0.48,100,0,0.5,0.5,1,0,13.7,8.97,coal_captive,0,0,1,1,1,0,0,1
143,6,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_geothermal,,geothermal,6409.429888,0,,,,,,,,,,,,,,,,,,,-1.0069,103.0821,Gardu Induk Pelabuhan Dagang,16.72011138,1,1,3440000,0,0,43000,0,0.22,6409.429888,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
144,6,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_geothermal,,geothermal,9057.242069,0,,,,,,,,,,,,,,,,,,,-1.0069,103.0821,Gardu Induk Pelabuhan Dagang,16.72011138,1.5,1,3440000,0,0,43000,0,0.22,9057.242069,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
145,6,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_geothermal,,geothermal,3286.424058,0,,,,,,,,,,,,,,,,,,,-1.0069,103.0821,Gardu Induk Pelabuhan Dagang,16.72011138,2,1,3440000,0,0,43000,0,0.22,3286.424058,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
146,6,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_geothermal,,geothermal,1338.415088,0,,,,,,,,,,,,,,,,,,,-1.0069,103.0821,Gardu Induk Pelabuhan Dagang,16.72011138,2.5,1,3440000,0,0,43000,0,0.22,1338.415088,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
147,6,sumatera,jambi,13,sinar_mas_jambi_lontar_power_station_geothermal,,geothermal,636.529439,0,,,,,,,,,,,,,,,,,,,-1.0069,103.0821,Gardu Induk Pelabuhan Dagang,16.72011138,3,1,3440000,0,0,43000,0,0.22,636.529439,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,0,0,0,1
