R_ID,Zone,System,Province,Resource,technology,Existing_Cap_MW,Existing_Cap_MWh,cod,status,owner,quota_allocation,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,JETP,post_JETP,JETP_r,RE,priority
113,5,sumatera,west_sumatera,pltp_gunung_talang_bukit_kili,geothermal,40,0,,planning,jetp,,1,3440000,0,0,43000,0,0.22,40,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,1,1,0,1,0
114,5,sumatera,west_sumatera,pltp_cubadak,geothermal,66,0,,planning,jetp,,1,3440000,0,0,43000,0,0.22,66,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,1,0,0,1,0
115,5,sumatera,west_sumatera,plta_masang2_ftp2,hydropower,44,0,,planning,jetp,,1,2200000,0,0,40200,0,0.48,44,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
116,5,sumatera,west_sumatera,pltm_sumpur,hydropower,7.6,0,,planning,jetp,,1,2590000,0,0,50900,0,0.48,7.6,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
117,5,sumatera,west_sumatera,pltm_bayang_nyalo,hydropower,6,0,,planning,jetp,,1,2590000,0,0,50900,0,0.48,6,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
118,5,sumatera,west_sumatera,pltm_tongar,hydropower,6,0,,planning,jetp,,1,2590000,0,0,50900,0,0.48,6,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
119,5,sumatera,west_sumatera,pltm_bendungan_pu_batanghari,hydropower,5,0,,planning,jetp,,1,2590000,0,0,50900,0,0.48,5,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
120,5,sumatera,west_sumatera,pltm_rabi_jonggor,hydropower,4.5,0,,planning,jetp,,1,2590000,0,0,50900,0,0.48,4.5,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,1,0,0,1,0
121,5,sumatera,west_sumatera,pltm_tarusan,hydropower,3.2,0,,planning,jetp,,1,2590000,0,0,50900,0,0.48,3.2,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,1,0,0,1,0
122,5,sumatera,west_sumatera,pltm_tras,hydropower,1.6,0,,planning,jetp,,1,2590000,0,0,50900,0,0.48,1.6,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,1,0,0,1,0
123,5,sumatera,west_sumatera,plts_singkarak,solar,50,0,,planning,jetp,,1,560000,0,0,10000,0,0,50,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,0,0,1,0
124,6,sumatera,jambi,karang_anyer_ebtke,biogas,1,0,,construction,ipp,0,0,2150000,0,0,89200,0,0.1,1,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,0
125,7,sumatera,south_sumatera,endikat,hydropower_mini,8,0,,construction,,0,0,2590000,0,0,50900,0,0.48,8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,0
126,7,sumatera,south_sumatera,rantau_dedap_ftp2,geothermal,220,0,,construction,,0,0,3440000,0,0,43000,0,0.22,220,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,0
127,7,sumatera,south_sumatera,kenali,hydropower_mini,3.6,0,,construction,,0,0,2590000,0,0,50900,0,0.48,3.6,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,0,0,1,1,0
128,7,sumatera,south_sumatera,pembangkit_ebt_lisdes,trash,1.2,0,,construction,,0,0,2500000,0,0,125000,0,13.5,1.2,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,0,0,1,1,0
129,7,sumatera,south_sumatera,sukawinatan_ebtke,trash,0.5,0,,construction,,0,0,2500000,0,0,125000,0,13.5,0.5,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,0,0,1,1,0
130,7,sumatera,south_sumatera,sumsel8,coal,1200,0,2021_2025,construction,,0,0,1480000,0,0,54900,0,0.11,1200,0.25,0.05,0.05,1,60,13.7,8.97,coal,24,24,1,1,1,0,0,0,0,1,0,0
131,7,sumatera,south_sumatera,pltm_muara_saka,hydropower,3,0,,planning,jetp,,1,2590000,0,0,50900,0,0.48,3,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,1,0,0,1,0
132,7,sumatera,south_sumatera,pltsa_palembang,trash,17.7,0,,planning,jetp,,1,2500000,0,0,125000,0,13.5,17.7,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,1,0,0,1,0
133,8,sumatera,bengkulu,padang_guci2,hydropower_mini,7,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,0
134,8,sumatera,bengkulu,sengak_1,hydropower_mini,0.7,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,0.7,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,1,0,0,1,0
135,8,sumatera,bengkulu,tunggang,hydropower_mini,10,0,,construction,ipp,0,0,0,0,0,8040,0,0.096,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,0
136,8,sumatera,bengkulu,pltm_ketaun_3,hydropower,10,0,,planning,jetp,,1,2590000,0,0,50900,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
137,9,sumatera,lampung,batu_brak,hydropower_mini,7.7,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7.7,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,0
138,9,sumatera,lampung,besai_kemu,hydropower_mini,7,0,,construction,ipp,0,0,2590000,0,0,50900,0,0.48,7,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,0
139,1,sumatera,aceh,aceh_tamiang,biogas,3,0,,ppa,ipp,0,1,2150000,0,0,89200,0,0.1,3,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,2
140,1,sumatera,aceh,langsa,biomass,10,0,,ppa,ipp,0,1,1820000,0,0,43800,0,2.8,10,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,1,0,0,1,1
141,1,sumatera,aceh,dedieselsasi,solar,7.4,0,,planning,ipp,0,1,560000,0,0,10000,0,0,7.4,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,0,0,1,1
142,1,sumatera,aceh,kumbh3,hydropower,45,0,,commited,pln,0,1,2200000,0,0,40200,0,0.48,45,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
143,1,sumatera,aceh,hydro_sumatra_quota_spread,hydropower,10,0,,procuement_planning,ipp,1,1,2590000,0,0,50900,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
144,1,sumatera,aceh,hydro_sumatra_quota_spread,hydropower,90,0,,procuement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
145,1,sumatera,aceh,hydro_sumatra_quota_spread,hydropower,160,0,,procuement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,160,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
146,1,sumatera,aceh,hydro_sumatra_quota_spread,hydropower,400,0,,procuement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,400,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
147,1,sumatera,aceh,minihydro_quota_spread,hydropower_mini,19.1,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,19.1,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
148,1,sumatera,aceh,minihydro_quota_spread,hydropower_mini,8.8,0,,planning,ipp,1,1,2590000,0,0,50900,0,0.48,8.8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
149,1,sumatera,aceh,minihydro_quota_spread,hydropower_mini,12.4,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,12.4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
150,1,sumatera,aceh,geothermal_sumatra_quota_spread,geothermal,10,0,,planning,ipp,1,1,4300000,0,0,55900,0,0.32,10,0,0,0,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
151,1,sumatera,aceh,geothermal_sumatra_quota_spread,geothermal,30,0,,planning,ipp,1,1,3440000,0,0,43000,0,0.22,30,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
152,1,sumatera,aceh,bayu_generator,wind,55,0,,planning,pln,0,1,1280000,0,0,51000,0,0,55,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,0,0,1,1
153,1,sumatera,aceh,bayu_generator,wind,55,0,,planning,pln,0,1,1280000,0,0,51000,0,0,55,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
154,1,sumatera,aceh,surya_sumatra_quota_spread,solar,50.1,0,,planning,ipp,1,1,560000,0,0,10000,0,0,50.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
155,1,sumatera,aceh,pltbio_sumatra_quota_spread,biomass,3,0,,planning,ipp,1,1,1820000,0,0,43800,0,2.8,3,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
156,1,sumatera,aceh,aceh_solar_potential_ruen,solar,7881,0,,potential,,,1,560000,0,0,10000,0,0,7881,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
157,1,sumatera,aceh,aceh_wind_potential_ruen,wind,894,0,,potential,,,1,1280000,0,0,51000,0,0,894,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
158,1,sumatera,aceh,aceh_geothermal_potential_ruen,geothermal,332,0,,potential,,,1,3440000,0,0,43000,0,0.22,332,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,3
159,1,sumatera,aceh,aceh_hydropower_potential_ruen,hydropower,5062,0,,potential,,,1,2000000,0,0,36200,0,0.62,5062,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
160,1,sumatera,aceh,aceh_hydropower_mini_potential_ruen,hydropower_mini,1538,0,,potential,,,1,2000000,0,0,36200,0,0.62,1538,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
161,1,sumatera,aceh,aceh_biomass_potential_ruen,biomass,1136,0,,potential,,,1,1820000,0,0,43800,0,2.8,1136,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,3
162,1,sumatera,aceh,aceh_biogas_potential_ruen,biogas,37,0,,potential,,,1,2150000,0,0,89200,0,0.1,37,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,3
163,2,sumatera,north_sumatera,pembangkit_ebt_lisdes,solar,2.6,0,,planning,pln,0,1,560000,0,0,10000,0,0,2.6,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
164,2,sumatera,north_sumatera,pltbio_kuota_sumatera,biomass,2,0,,planning,ipp,1,1,1820000,0,0,43800,0,2.8,2,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
165,2,sumatera,north_sumatera,dediesalisasi,solar,3.6,0,,planning,ipp,0,1,560000,0,0,10000,0,0,3.6,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
166,2,sumatera,north_sumatera,asahan_iii_ftp2,hydropower_mini,87,0,,,pln,0,1,2000000,0,0,36200,0,0.62,87,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
167,2,sumatera,north_sumatera,aek_pungga,hydropower_mini,2,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,2,0,0.5,0.5,0,0,0,10.34,None,0,0,,,0,0,0,1,0,0,1,1
168,2,sumatera,north_sumatera,aek_sibundong_ipp,hydropower_mini,8,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
169,2,sumatera,north_sumatera,aek_situmandi,hydropower_mini,7.5,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,7.5,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
170,2,sumatera,north_sumatera,aek_tomuan1,hydropower_mini,8,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
171,2,sumatera,north_sumatera,batang_toru_1,hydropower_mini,7.5,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,7.5,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
172,2,sumatera,north_sumatera,batang_toru_4,hydropower_mini,10,0,,ppa,ipp,0,1,0,0,0,8040,0,0.096,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
173,2,sumatera,north_sumatera,batang_toru_5,hydropower_mini,7.5,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,7.5,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
174,2,sumatera,north_sumatera,huta_padan,hydropower_mini,10,0,,ppa,ipp,0,1,0,0,0,8040,0,0.096,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
175,2,sumatera,north_sumatera,ordi_hulu,hydropower_mini,10,0,,ppa,ipp,0,1,0,0,0,8040,0,0.096,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
176,2,sumatera,north_sumatera,rasian_hutadolok,hydropower_mini,7,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,7,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
177,2,sumatera,north_sumatera,rasian_nagatimbul,hydropower_mini,7,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,7,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
178,2,sumatera,north_sumatera,simonggo,hydropower_mini,8,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,1
179,2,sumatera,north_sumatera,sisira,hydropower_mini,9.8,0,,ppa,ipp,0,1,2590000,0,0,50900,0,0.48,9.8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
180,2,sumatera,north_sumatera,simonggo,hydropower,90,0,,planning,pln,0,1,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
181,2,sumatera,north_sumatera,sumatera_pump_storage1,pumped_storage,250,0,,planning,pln,0,1,860000,0,0,8000,0,1.3,250,0,0.5,0.5,0,0.1,0,0.1,None,0.1,0.1,1,1,0,0,1,1,0,0,1,1
182,2,sumatera,north_sumatera,sumatera_pump_storage2,pumped_storage,250,0,,planning,pln,0,1,860000,0,0,8000,0,1.3,250,0,0.5,0.5,0,0.1,0,0.1,None,0.1,0.1,1,1,0,0,1,1,0,0,1,1
183,2,sumatera,north_sumatera,hidro_sumatera_kuota_tersebar,hydropower,10,0,,procurement_planning,ipp,1,1,2590000,0,0,50900,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
184,2,sumatera,north_sumatera,hidro_sumatera_kuota_tersebar,hydropower,90,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
185,2,sumatera,north_sumatera,hidro_sumatera_kuota_tersebar,hydropower,160,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,160,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
186,2,sumatera,north_sumatera,hidro_sumatera_kuota_tersebar,hydropower,400,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,400,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
187,2,sumatera,north_sumatera,minihidro_kuota_tersebar,hydropower_mini,19.1,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,19.1,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
188,2,sumatera,north_sumatera,minihidro_kuota_tersebar,hydropower_mini,8.8,0,,planning,ipp,1,1,2590000,0,0,50900,0,0.48,8.8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
189,2,sumatera,north_sumatera,minihidro_kuota_tersebar,hydropower_mini,12.4,0,,planning,ipp,1,1,2200000,0,0,40200,0,0.48,12.4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
190,2,sumatera,north_sumatera,panas_bumi_sumatera_kuota_tersebar,geothermal,10,0,,planning,ipp,1,1,4300000,0,0,55900,0,0.32,10,0,0,0,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
191,2,sumatera,north_sumatera,panas_bumi_sumatera_kuota_tersebar,geothermal,30,0,,planning,ipp,1,1,3440000,0,0,43000,0,0.22,30,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,2
192,2,sumatera,north_sumatera,pembangkit_bayu,wind,55,0,,planning,pln,0,1,1280000,0,0,51000,0,0,55,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
193,2,sumatera,north_sumatera,pembangkit_bayu,wind,55,0,,planning,pln,0,1,1280000,0,0,51000,0,0,55,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
194,2,sumatera,north_sumatera,surya_sumatera_kuota_tersebar,solar,50.1,0,,planning,ipp,1,1,560000,0,0,10000,0,0,50.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
195,2,sumatera,north_sumatera,pltbio_sumatera_kuota_tersebar,biomass,3,0,,planning,ipp,1,1,1820000,0,0,43800,0,2.8,3,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
196,2,sumatera,north_sumatera,north_sumatera_solar_potential_ruen,solar,11851,0,,potential,,,1,560000,0,0,10000,0,0,11851,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
197,2,sumatera,north_sumatera,north_sumatera_wind_potential_ruen,wind,356,0,,potential,,,1,1280000,0,0,51000,0,0,356,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
198,2,sumatera,north_sumatera,north_sumatera_geothermal_potential_ruen,geothermal,2316,0,,potential,,,1,3440000,0,0,43000,0,0.22,2316,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,0,1,1,3
199,2,sumatera,north_sumatera,north_sumatera_hydropower_potential_ruen,hydropower,3808,0,,potential,,,1,2000000,0,0,36200,0,0.62,3808,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
200,2,sumatera,north_sumatera,north_sumatera_hydropower_mini_potential_ruen,hydropower_mini,1204,0,,potential,,,1,2000000,0,0,36200,0,0.62,1204,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
201,2,sumatera,north_sumatera,north_sumatera_biomass_potential_ruen,biomass,2796,0,,potential,,,1,1820000,0,0,43800,0,2.8,2796,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,3
202,2,sumatera,north_sumatera,north_sumatera_biogas_potential_ruen,biogas,115,0,,potential,,,1,2150000,0,0,89200,0,0.1,115,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,3
203,3,sumatera,riau,dedieseisasi,solar,3.1,0,,planning,ipp,0,1,560000,0,0,10000,0,0,3.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,0,0,1,1
204,3,sumatera,riau,pembangkit_ebt_lisdes,solar,4.1,0,,planning,pln,0,1,560000,0,0,10000,0,0,4.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
205,3,sumatera,riau,riau2sumbagselteng_relokasi,ccgt,250,0,,procurement,ipp,0,1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,0,1,0,2
206,3,sumatera,riau,dedieselisasi,solar,3.1,0,,planning,ipp,0,1,560000,0,0,10000,0,0,3.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,0,0,1,1
207,3,sumatera,riau,hidro_sumatera_kuota_tersebar,hydropower,10,0,,procurement_planning,ipp,1,1,2590000,0,0,50900,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,0,0,1,0
208,3,sumatera,riau,hidro_sumatera_kuota_tersebar,hydropower,90,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
209,3,sumatera,riau,hidro_sumatera_kuota_tersebar,hydropower,160,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,160,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
210,3,sumatera,riau,hidro_sumatera_kuota_tersebar,hydropower,400,0,,procurement_planning,ipp,1,1,2000000,0,0,36200,0,0.62,400,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
211,3,sumatera,riau,miniidro_kuota_tersebar,hydropower,19.1,0,,planning,ipp,1,1,2000000,0,0,36200,0,0.62,19.1,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
212,3,sumatera,riau,miniidro_kuota_tersebar,hydropower,8.8,0,,planning,ipp,1,1,2000000,0,0,36200,0,0.62,8.8,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
213,3,sumatera,riau,miniidro_kuota_tersebar,hydropower,12.4,0,,planning,ipp,1,1,2000000,0,0,36200,0,0.62,12.4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,2
214,3,sumatera,riau,surya_sumatera_kuota_tersebar,solar,50.1,0,,planning,ipp,1,1,560000,0,0,10000,0,0,50.1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
215,3,sumatera,riau,pltbio_sumatera_kuota_tersebar,biomass,3,0,,planning,ipp,1,1,1820000,0,0,43800,0,2.8,3,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
216,3,sumatera,riau,riau_solar_potential_ruen,solar,753,0,,potential,,,1,560000,0,0,10000,0,0,753,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
217,3,sumatera,riau,riau_wind_potential_ruen,wind,22,0,,potential,,,1,1280000,0,0,51000,0,0,22,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
218,3,sumatera,riau,riau_geothermal_potential_ruen,geothermal,0,0,,potential,,,1,4300000,0,0,55900,0,0.32,0,0,0,0,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
219,3,sumatera,riau,riau_hydropower_potential_ruen,hydropower,1804,0,,potential,,,1,2000000,0,0,36200,0,0.62,1804,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
220,3,sumatera,riau,riau_hydropower_mini_potential_ruen,hydropower_mini,284,0,,potential,,,1,2000000,0,0,36200,0,0.62,284,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,0,1,1,3
221,3,sumatera,riau,riau_biomass_potential_ruen,biomass,4157,0,,potential,,,1,1820000,0,0,43800,0,2.8,4157,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,3
222,3,sumatera,riau,riau_biogas_potential_ruen,biogas,37,0,,potential,,,1,2150000,0,0,89200,0,0.1,37,0.3,0.2,0.2,1,0,0,0,biogas,0,0,1,1,0,0,0,0,0,1,1,3
223,4,sumatera,bangka_belitung,pembangkit_ebt_lisdes,solar,0.2,0,,planning,pln,0,1,560000,0,0,10000,0,0,0.2,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
224,4,sumatera,bangka_belitung,plts_belinyu_pemda,solar,1,0,,planning,ipp,0,1,560000,0,0,10000,0,0,1,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
225,4,sumatera,bangka_belitung,dedieselisasi,solar,23,0,,planning,ipp,0,1,560000,0,0,10000,0,0,23,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,0,0,1,1
226,4,sumatera,bangka_belitung,sadai_bangka_selatan,biomass,10,0,,ppa,ipp,0,1,1820000,0,0,43800,0,2.8,10,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
227,4,sumatera,bangka_belitung,pltbio_bangka_kuota_tersebar,biomass,2,0,,procurement_planning,ipp,1,1,1820000,0,0,43800,0,2.8,2,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
228,4,sumatera,bangka_belitung,pltbio_bangka_kuota_tersebar,biomass,2,0,,procurement_planning,ipp,1,1,1820000,0,0,43800,0,2.8,2,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
229,4,sumatera,bangka_belitung,pltbio_bangka_kuota_tersebar,biomass,5,0,,procurement_planning,ipp,1,1,1820000,0,0,43800,0,2.8,5,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
230,4,sumatera,bangka_belitung,pltbio_bangka_kuota_tersebar,biomass,5,0,,procurement_planning,ipp,1,1,1820000,0,0,43800,0,2.8,5,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,0,1,1,2
231,4,sumatera,bangka_belitung,surya_bangka_kuota_tersebar,solar,10,0,,planning,ipp,1,1,560000,0,0,10000,0,0,10,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,2
232,4,sumatera,bangka_belitung,bangka_belitung_solar_potential_ruen,solar,2810,0,,potential,,,1,560000,0,0,10000,0,0,2810,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
233,4,sumatera,bangka_belitung,bangka_belitung_wind_potential_ruen,wind,1787,0,,potential,,,1,1280000,0,0,51000,0,0,1787,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,0,1,1,3
