Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1,1,2000.0,1.1032205921302806e-14,4.448122431751456e-11,6.520954708615201e-15
2,1,1800.0,1.4184247227433037e-14,4.959640213868887e-11,7.270840607894658e-15
3,1,1100.0,0.0028521062242101796,0.03391296509938124,4.971646190971343e-6
4,1,400.0,0.3367508999999536,3.7248874324289454,0.00054606910250883
