ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
1,1,1,2223.860455818563,1106.2837853392482
2,1,1,6886.159583686701,3477.7147226127418
3,1,1,6640.008628075581,3247.697767080321
4,1,1,3130.997471396076,1562.9413914510635
5,1,1,3487.6944641804957,1722.3208348057112
6,1,1,3051.9831154719222,1500.060267548936
7,1,1,2862.1448105628824,1416.9478493169734
8,1,1,5663.138657066727,2806.9346415416708
9,1,1,5481.525751770207,2728.3239848431863
10,1,1,3226.6804837820896,1627.5997367579714
11,1,1,5280.988808770031,2620.8606650563474
12,1,1,2275.3485164936537,1130.470980928217
13,1,1,1864.100004924205,1291.7470264848919
14,1,1,1703.2257170234152,874.7995561995206
15,1,1,1573.1999543920667,468.2919356416299
16,1,1,3945.3074394250843,1967.7259359101586
17,1,1,1750.9602574695393,851.3251687227933
18,1,1,1040.0730401786127,516.9316851489547
19,1,1,1621.8275126398348,803.3292330862741
20,1,0,0.0,0.0
21,1,1,1309.243481734511,638.4231420163542
22,1,1,943.9360714234992,466.71027241282184
23,1,1,928.8858244247341,467.79260917158314
24,1,1,515.6645142163231,244.44412941689097
25,1,0,0.0,0.0
26,1,1,1122.0567690648882,569.1305933029231
27,1,1,1017.4981566249481,511.72905575720443
28,1,1,744.369210545992,368.90469591514153
29,1,1,534.154269865827,266.657282775324
30,1,0,0.0,0.0
31,1,1,807.3336640501645,389.67475702850743
32,1,1,1230.0010700614548,603.8552243413013
33,1,1,713.9764987155193,343.4749977938486
34,1,1,577.5948402061156,279.07266464533797
35,1,1,595.6085279574351,289.64026164471545
36,1,0,0.0,0.0
37,1,1,614.3823340831113,300.9674999253796
38,1,1,1279.4079698115477,639.6116975141542
39,1,1,571.9474606267112,284.59441760684354
40,1,1,502.6104533659952,245.04057335486883
41,1,1,561.8647330522442,283.19817519952545
42,1,1,614.2964127465497,300.8822640956076
43,1,1,1083.9034101105467,533.4589287556015
44,1,1,858.4285884103252,427.119338371573
45,1,1,655.2316368711657,328.1660711146395
46,1,1,881.1929783037206,439.9556955852172
47,1,1,924.2126135864792,468.083463803763
48,1,1,881.5628679857462,439.0843949077008
49,1,1,1597.606458765514,791.5192522063121
50,1,1,1914.1707390546599,967.8517831430883
51,1,1,1203.5651157974273,609.6866588906519
52,1,1,1307.4834055921983,661.4836954880158
53,1,1,1068.1598923809115,513.9926524602022
54,1,1,1006.2857799512551,496.79506368029547
55,1,1,1651.3598944536177,819.2112985953005
56,1,1,1296.785064140506,653.2666107683674
57,1,1,1365.6394005008074,667.5173481945088
58,1,1,1993.7203306113279,995.2793031072209
59,1,1,619.1341685109004,303.23757096664843
60,1,1,3409.921524826378,1706.5978239115161
61,1,1,441.2817658941018,215.97879437073365
62,1,1,2266.9569567315184,1112.1510730604948
63,1,1,920.0530482554143,463.9238984726702
64,1,1,852.9853475970488,426.6404156267577
65,1,1,416.17585230679026,207.00542086684584
66,1,1,3555.3367280596667,1752.7331895332659
67,1,1,2852.7019751248204,1397.5776043829987
68,1,1,1480.2407129891772,746.1312187019447
69,1,1,2810.1459765147324,1422.0335478595898
70,1,1,503.474195850672,248.3867020698266
71,1,1,1192.5942870395588,593.7515341879142
72,1,1,1029.667707319918,510.24771696218767
73,1,1,802.5861533830255,404.78387722626957
74,1,1,5676.465960232004,2810.3337481047606
75,1,1,1214.532971172266,598.3158637248636
76,1,1,539.9451591570318,262.51971094035645
77,1,1,2547.9994073378343,1279.0240121607173
78,1,1,776.2910676554035,373.5246689065556
79,1,1,530.2688083942821,262.7717979470449
80,1,1,855.5387856961555,420.50789841228243
81,1,1,1349.3413188841475,674.7977832426117
82,1,1,5356.367771262299,2666.4569639705155
83,1,1,2950.387734829823,1472.9255100128207
84,1,1,3857.052633522071,1910.4957962319002
85,1,1,597.7947862052071,299.27398781600385
86,1,1,3702.484620152052,1816.7362497819174
87,1,1,3475.7661027796194,1751.3464676457759
88,1,1,1566.7623264304866,769.362498360113
