ID,Resource,Zone,Village,technology,Total_MW,Start_MW,Change_in_MW,Electricity_GWh
1,pltd_bel1,1,1,diesel,9.033307181857339e-11,0.2773,-0.2772999999096669,4.505277470924013e-11
2,plts_bel1,1,1,solar,2.7180822201648978e-11,0.0,2.7180822201648978e-11,4.1607368139557924e-11
3,batt_bel1,1,1,battery,0.0043720987393069,0.0,0.0043720987393069,0.0038197219222452262
4,pltd_bel2,1,2,diesel,9.033317748245279e-11,0.846,-0.8459999999096668,4.494933656895866e-11
5,plts_bel2,1,2,solar,2.9549626100453015e-11,0.0,2.9549626100453015e-11,4.559743474502881e-11
6,batt_bel2,1,2,battery,0.004373669664788328,0.0,0.004373669664788328,0.0038239545404154703
7,pltd_bel3,1,3,diesel,9.033317453636632e-11,0.842,-0.8419999999096668,4.494946235077794e-11
8,plts_bel3,1,3,solar,3.8586318616655935e-11,0.0,3.8586318616655935e-11,6.08202058933586e-11
9,batt_bel3,1,3,battery,0.004364434184057446,0.0,0.004364434184057446,0.0038179665321460663
10,pltd_bel4,1,4,diesel,9.033301170685535e-11,0.3891,-0.389099999909667,4.500347428026265e-11
11,plts_bel4,1,4,solar,3.3046215649611196e-11,0.0,3.3046215649611196e-11,5.1488459537871095e-11
12,batt_bel4,1,4,battery,0.004372359222750193,0.0,0.004372359222750193,0.0038203725896351543
13,pltd_bel5,1,5,diesel,9.033299862301535e-11,0.4381,-0.43809999990966697,4.4991055114706764e-11
14,plts_bel5,1,5,solar,3.080693083061134e-11,0.0,3.080693083061134e-11,4.771403303802446e-11
15,batt_bel5,1,5,battery,0.004372906238941405,0.0,0.004372906238941405,0.003821689146212918
16,pltd_bel6,1,6,diesel,9.033298254251836e-11,0.3851,-0.38509999990966703,4.500182818027835e-11
17,plts_bel6,1,6,solar,2.7180290566260295e-11,0.0,2.7180290566260295e-11,4.160634692631683e-11
18,batt_bel6,1,6,battery,0.004373024977738781,0.0,0.004373024977738781,0.003821854108414116
19,pltd_bel7,1,7,diesel,9.033302768711128e-11,0.3586,-0.35859999990966696,4.5013846597291415e-11
20,plts_bel7,1,7,solar,3.428828229492336e-11,0.0,3.428828229492336e-11,5.3578871078459456e-11
21,batt_bel7,1,7,battery,0.004372030837049558,0.0,0.004372030837049558,0.003819560578306295
22,pltd_bel8,1,8,diesel,9.033309042534615e-11,0.7089,-0.7088999999096669,4.4955921472046175e-11
23,plts_bel8,1,8,solar,3.70452684360304e-11,0.0,3.70452684360304e-11,5.822261031150836e-11
24,batt_bel8,1,8,battery,0.0043737639013990024,0.0,0.0043737639013990024,0.0038241255790880677
25,pltd_bel9,1,9,diesel,9.033306961626126e-11,0.6833,-0.6832999999096669,4.495749017698989e-11
26,plts_bel9,1,9,solar,2.65124417904327e-11,0.0,2.65124417904327e-11,4.048056821883853e-11
27,batt_bel9,1,9,battery,0.00437453193785465,0.0,0.00437453193785465,0.0038255653493510632
28,pltd_bel10,1,10,diesel,9.033296499005017e-11,0.3968,-0.396799999909667,4.49970368314917e-11
29,plts_bel10,1,10,solar,2.7180824653306434e-11,0.0,2.7180824653306434e-11,4.160724856182002e-11
30,batt_bel10,1,10,battery,0.004372821979126849,0.0,0.004372821979126849,0.003821440397688747
31,pltd_bel11,1,11,diesel,9.033306289944881e-11,0.6602,-0.6601999999096669,4.4959944567390336e-11
32,plts_bel11,1,11,solar,2.786238754402098e-11,0.0,2.786238754402098e-11,4.2754873351637396e-11
33,batt_bel11,1,11,battery,0.004374339625136432,0.0,0.004374339625136432,0.0038251241671942455
34,pltd_bel12,1,12,diesel,9.03331074406631e-11,0.284,-0.28399999990966684,4.505359461044347e-11
35,plts_bel12,1,12,solar,2.9462840928134134e-11,0.0,2.9462840928134134e-11,4.544972679576602e-11
36,batt_bel12,1,12,battery,0.004371516751763012,0.0,0.004371516751763012,0.003818305397732296
37,pltd_bel13,1,13,diesel,1.0503254224666694e-10,0.2672,-0.26719999989496745,5.2924437157759995e-11
38,plts_bel13,1,13,solar,0.6802557421423885,0.0,0.6802557421423885,1.1566742223301698
39,batt_bel13,1,13,battery,0.230548976254885,0.0,0.230548976254885,0.22005441351188978
40,pltd_bel14,1,14,diesel,9.033321567523455e-11,0.2055,-0.20549999990966678,4.512968862080635e-11
41,plts_bel14,1,14,solar,2.7181179974965572e-11,0.0,2.7181179974965572e-11,4.160806168978169e-11
42,batt_bel14,1,14,battery,0.004371943325708362,0.0,0.004371943325708362,0.0038195277250896074
43,pltd_bel15,1,15,diesel,9.715299634955595e-11,0.1749,-0.174899999902847,4.8956836159738606e-11
44,plts_bel15,1,15,solar,0.011263549396594045,0.0,0.011263549396594045,0.018971567598609317
45,batt_bel15,1,15,battery,0.09506700010974223,0.0,0.09506700010974223,0.0994738628622369
46,pltd_bel16,1,16,diesel,9.033300237439192e-11,0.4908,-0.490799999909667,4.497865293270037e-11
47,plts_bel16,1,16,solar,5.1666449493675917e-11,0.0,5.1666449493675917e-11,8.28596595401108e-11
48,batt_bel16,1,16,battery,0.0043636146739710275,0.0,0.0043636146739710275,0.0038163237321453014
49,pltd_bel17,1,17,diesel,1.0503263348595906e-10,0.2234,-0.22339999989496737,5.298352945798946e-11
50,plts_bel17,1,17,solar,0.3220882438545718,0.0,0.3220882438545718,0.5461505081657375
51,batt_bel17,1,17,battery,0.1927789892490703,0.0,0.1927789892490703,0.18423376275073816
52,pltd_bel18,1,18,diesel,9.033359272865554e-11,0.1297,-0.1296999999096664,4.53539408301176e-11
53,plts_bel18,1,18,solar,7.1315335418197e-11,0.0,7.1315335418197e-11,1.1597132175128252e-10
54,batt_bel18,1,18,battery,0.004358851718545233,0.0,0.004358851718545233,0.0038088382745811162
55,pltd_bel19,1,19,diesel,9.033323080398414e-11,0.203,-0.20299999990966677,4.5135527688256483e-11
56,plts_bel19,1,19,solar,2.116382056328313e-11,0.0,2.116382056328313e-11,3.1474023949020606e-11
57,batt_bel19,1,19,battery,0.00437236837171701,0.0,0.00437236837171701,0.003819935682637437
58,pltd_bel20,1,20,diesel,0.0021939373868397885,0.0444,-0.04220606261316021,0.0055299876892179875
59,plts_bel20,1,20,solar,0.12218138242565493,0.0,0.12218138242565493,0.18965571881354254
60,batt_bel20,1,20,battery,0.04876036121965963,0.0,0.04876036121965963,0.09081880749822638
61,pltd_bel21,1,21,diesel,9.033336048888412e-11,0.1664,-0.16639999990966664,4.521675696093892e-11
62,plts_bel21,1,21,solar,2.4272736046291082e-11,0.0,2.4272736046291082e-11,3.670944810187325e-11
63,batt_bel21,1,21,battery,0.00437143856688411,0.0,0.00437143856688411,0.0038187237448836717
64,pltd_bel22,1,22,diesel,9.033359737132253e-11,0.1183,-0.1182999999096664,4.5388146959777613e-11
65,plts_bel22,1,22,solar,2.1489061667897256e-11,0.0,2.1489061667897256e-11,3.202306628141756e-11
66,batt_bel22,1,22,battery,0.004369018807632009,0.0,0.004369018807632009,0.003816462830458146
67,pltd_bel23,1,23,diesel,9.033360769519832e-11,0.1143,-0.1142999999096664,4.5402231050369575e-11
68,plts_bel23,1,23,solar,2.7181728899236386e-11,0.0,2.7181728899236386e-11,4.16091055980093e-11
