ID,Resource,Zone,technology,owner,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh,STOR,VRE,THERM,New_Build
36,pltb_sumba_kuota_tersebar,1,wind,IPP,1.7329622975008782e-12,1.26,-1.259999999998267,1.396412839139796e-12,3.9629873899355014e-13,5.809745949462785e-14,0,1,0,1
37,plts_timor_kuota_tersebar,1,solar,IPP,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.390237248149412e-12,9.368098183412712e-13,0,1,0,1
38,pltm_wae_lega_ruteng,1,hydropower,IPP,1.69815888199543e-13,0.735,-0.7349999999998301,1.3683684112097646e-13,3.671464063067637e-13,5.3823722788460704e-14,0,0,0,1
39,pltmg_kupang_2,1,hydropower,PLN,1.8357026333586797e-13,12.6,-12.599999999999817,1.4792005168037967e-13,8.823201059191755e-13,1.2934827081488475e-13,0,0,0,1
40,plts_sumba,1,solar,PLN,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.3902372481494294e-12,9.368098183412738e-13,0,1,0,1
41,plts_sumba,1,solar,PLN,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.390237248149461e-12,9.368098183412787e-13,0,1,0,1
42,plts_timor_kuota_tersebar,1,solar,IPP,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.390237248149418e-12,9.368098183412722e-13,0,1,0,1
43,pltb_timor_kuota_tersebar,1,wind,IPP,1.8344870480485377e-12,4.62,-4.619999999998166,1.4782210038988709e-12,3.9637379090409523e-13,5.810846211690205e-14,0,1,0,1
44,pltb_timor_kuota_tersebar,1,wind,IPP,1.8344870480485377e-12,4.62,-4.619999999998166,1.4782210038988709e-12,3.9637379090409174e-13,5.810846211690154e-14,0,1,0,1
45,pltp_sokoria,1,geothermal,IPP,1.1581084950635308e-13,9.24,-9.239999999999885,9.331983586462082e-14,6.371186733901912e-13,9.3401700985882e-14,0,0,0,1
46,pltp_atadei,1,geothermal,PLN,1.152432762953811e-13,4.2,-4.199999999999885,9.286248805036309e-14,6.296473873907932e-13,9.230640924504738e-14,0,0,0,1
47,plts_dedieselisasi,1,solar,IPP,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.390237248149426e-12,9.368098183412734e-13,0,1,0,1
48,pltm_flores,1,hydropower,PLN,1.691736030263427e-13,2.1,-2.099999999999831,1.3631929076022168e-13,3.704565445511634e-13,5.430898959264994e-14,0,0,0,1
49,pltm_sumba,1,hydropower,PLN,1.6917360302678213e-13,2.1,-2.099999999999831,1.3631929076057577e-13,3.704565445511636e-13,5.430898959264997e-14,0,0,0,1
50,pltp_ulumbu_5,1,geothermal,PLN,1.1571750278919649e-13,8.4,-8.399999999999885,9.32446175205651e-14,6.359238353772006e-13,9.322653753913812e-14,0,0,0,1
51,pltp_mataloko_ftp2,1,geothermal,PLN,1.157175027893128e-13,8.4,-8.399999999999885,9.324461752065882e-14,6.35923835377202e-13,9.322653753913832e-14,0,0,0,1
52,plts_sumba,1,solar,PLN,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.390237248149481e-12,9.368098183412815e-13,0,1,0,1
53,plts_sumba,1,solar,PLN,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.390237248149429e-12,9.368098183412736e-13,0,1,0,1
54,plt_ebt_base_timor_2,1,gas,PLN,1.3251622021925868e-12,21.0,-20.999999999998675,1.0678094472990442e-12,5.625311480896309e-12,8.246715766394536e-13,0,0,0,1
55,pltu_atambua,1,coal,PLN,24.000000000000902,24.0,9.023892744153272e-13,19.33908671163077,179.35546051828626,26.29353963897183,0,0,1,-1
56,pltp_ulumbu_6,1,geothermal,PLN,1.1571750278927403e-13,8.4,-8.399999999999885,9.324461752062758e-14,6.359238353772028e-13,9.322653753913844e-14,0,0,0,1
57,pltp_oka_ile_ange_ftp2,1,geothermal,PLN,1.152432762953811e-13,4.2,-4.199999999999885,9.286248805036309e-14,6.296473873907935e-13,9.230640924504744e-14,0,0,0,1
58,plts_rote,1,solar,PLN,5.234391146007769e-12,0.42,-0.4199999999947656,4.217847677301367e-12,6.388590414390811e-12,9.365683922448176e-13,0,1,0,1
59,plts_sumba,1,solar,PLN,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.390237248149442e-12,9.368098183412759e-13,0,1,0,1
60,plts_sumba,1,solar,PLN,5.235323256494382e-12,2.1,-2.0999999999947647,4.218598767531592e-12,6.3902372481494585e-12,9.36809818341278e-13,0,1,0,1
