ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
3,1,1,batt_bel1,0.009363051086956498,0.0,0.009363051086956498
6,1,2,batt_bel2,0.65802448,0.0,0.65802448
9,1,3,batt_bel3,0.6548375999999998,0.0,0.6548375999999998
12,1,4,batt_bel4,0.01567967478260865,0.0,0.01567967478260865
15,1,5,batt_bel5,0.34078180000000013,0.0,0.34078180000000013
18,1,6,batt_bel6,0.009988586956521757,0.0,0.009988586956521757
21,1,7,batt_bel7,0.27893112,0.0,0.27893112
24,1,8,batt_bel8,0.5526184782608696,0.0,0.5526184782608696
27,1,9,batt_bel9,0.5315254,0.0,0.5315254
30,1,10,batt_bel10,0.011763043478260848,0.0,0.011763043478260848
33,1,11,batt_bel11,0.5236076869565217,0.0,0.5236076869565217
36,1,12,batt_bel12,0.005614130434782609,0.0,0.005614130434782609
39,1,13,batt_bel13,0.23469016,0.0,0.23469016
42,1,14,batt_bel14,0.007106521739130422,0.0,0.007106521739130422
45,1,15,batt_bel15,0.012955046027957717,0.0,0.012955046027957717
48,1,16,batt_bel16,0.008488695275412515,0.0,0.008488695275412515
51,1,17,batt_bel17,0.018636822366178085,0.0,0.018636822366178085
54,1,18,batt_bel18,0.0043796690217391245,0.0,0.0043796690217391245
57,1,19,batt_bel19,0.0525608695652174,0.0,0.0525608695652174
60,1,20,batt_bel20,0.27116391502095466,0.0,0.27116391502095466
63,1,21,batt_bel21,0.2459299551966771,0.0,0.2459299551966771
66,1,22,batt_bel22,0.28851474679567257,0.0,0.28851474679567257
69,1,23,batt_bel23,0.0029664070152965157,0.0,0.0029664070152965157
72,1,24,batt_bel24,0.31322103899729525,0.0,0.31322103899729525
75,1,25,batt_bel25,0.2993880540752281,0.0,0.2993880540752281
78,1,26,batt_bel26,0.32634108883082824,0.0,0.32634108883082824
81,1,27,batt_bel27,0.16122497064426172,0.0,0.16122497064426172
84,1,28,batt_bel28,0.22147159890705304,0.0,0.22147159890705304
