Village,solar_MW,solar_built_MW,solar_GWh,battery_MW,battery_built_MW,battery_MWh,battery_built_MWh,Connected,Total_Import_MWh,Total_Export_MWh
46,0.0688932143771132,0.0688932143771132,0.1090557882227173,0.049165,0.049165,0.1972177341120506,0.1972177341120506,1,339.3926553194045,5.168955618077823
47,0.0,0.0,0.0,0.0026998483535528,0.0026998483535528,0.0029346177756009,0.0029346177756009,1,844.7564465417198,391.468648550105
48,0.1441384410382539,0.1441384410382539,0.2288295044929983,0.061567481316275,0.061567481316275,0.2674747047115486,0.2674747047115486,1,229.82305236731384,9.700495216240665
49,0.0,0.0,0.0,0.026719,0.026719,0.0580847826086956,0.0580847826086956,1,1108.8137921972898,309.5197188801811
50,0.0,0.0,0.0,0.0194199999999999,0.0194199999999999,0.0422173913043477,0.0422173913043477,1,1489.4281421140172,549.117720243468
51,0.0983687322847477,0.0983687322847477,0.1569640842291698,0.06727,0.06727,0.270630095144492,0.270630095144492,1,449.6356819977645,8.385291279893144
52,0.0283394522712781,0.0283394522712781,0.0461906858028484,0.0621520175345938,0.0621520175345938,0.2335562477425312,0.2335562477425312,1,614.7884999198861,10.05023414690628
53,0.1714978331329862,0.1714978331329862,0.2758762163170481,0.0759059401380312,0.0759059401380312,0.3270749740760257,0.3270749740760257,1,300.8321567033715,13.760245008006718
54,0.1610841628959277,0.1610841628959277,0.2637752361999996,0.072054,0.072054,0.3085328260869565,0.3085328260869565,1,272.3243458812483,15.56701102215268
55,0.0,0.0,0.0,0.0603492942379815,0.0603492942379815,0.2024230184260068,0.2024230184260068,1,872.7170378743713,38.97437876188339
56,0.0538096355166096,0.0538096355166096,0.0845367131145651,0.0632212342318559,0.0632212342318559,0.2469554009032256,0.2469554009032256,1,566.7425980102523,6.049445589606538
57,0.0,0.0,0.0,0.0506216825775656,0.0506216825775656,0.1697942720763723,0.1697942720763723,1,792.8709946363552,94.04590150978096
58,0.0,0.0,0.0,0.0294979999999999,0.0294979999999999,0.0641260869565217,0.0641260869565217,1,1482.9863096069105,491.4774866882215
59,0.1109783751011524,0.1109783751011524,0.1746909492683493,0.0462413174326953,0.0462413174326953,0.2024969790821895,0.2024969790821895,1,154.8206857587865,8.043267950431295
60,0.0,0.0,0.0,0.009606,0.009606,0.010441304347826,0.010441304347826,1,3252.596694100994,1551.6704532928482
61,0.1459714724037128,0.1459714724037128,0.2279686859010058,0.0560369628592583,0.0560369628592583,0.3146529805922756,0.3146529805922756,1,11.024478946079302,2.158599354166682
62,0.0,0.0,0.0,0.0070531845753899,0.0070531845753899,0.0076665049732499,0.0076665049732499,1,2213.465262392998,1060.5468521373407
63,0.0,0.0,0.0,0.0026998483535528,0.0026998483535528,0.0029346177756009,0.0029346177756009,1,844.7457201231069,391.3630718504969
64,0.1249597032896834,0.1249597032896834,0.2018437848924315,0.0573009999999999,0.0573009999999999,0.2452949916754613,0.2452949916754613,1,237.88011590632075,7.410255394114896
65,0.0718951930416366,0.0718951930416366,0.1135191666862685,0.0302831111142476,0.0302831111142476,0.1317899458929292,0.1317899458929292,1,103.43837532943463,4.211077330460699
66,0.0,0.0,0.0,0.0106744999999999,0.0106744999999999,0.0116027173913043,0.0116027173913043,1,3619.1449994737886,1816.0497495558704
67,0.0,0.0,0.0,0.0092744122965642,0.0092744122965642,0.0100808829310481,0.0100808829310481,1,2793.728650966365,1340.573639827326
68,0.0,0.0,0.0,0.0216829999999999,0.0216829999999999,0.0471369565217391,0.0471369565217391,1,1113.0774013519308,384.4193949963235
69,0.0,0.0,0.0,0.0078274999999999,0.0078274999999999,0.008508152173913,0.008508152173913,1,2791.117769523048,1402.808266098629
70,0.0727484104435069,0.0727484104435069,0.1142158046288206,0.034075,0.034075,0.1459474657532481,0.1459474657532481,1,147.65402949916793,3.812984051437841
71,0.0,0.0,0.0,0.0032059999999999,0.0032059999999999,0.0041815217391304,0.0041815217391304,1,1085.291346308913,491.0966015015636
72,0.0,0.0,0.0,0.0034239999999999,0.0034239999999999,0.0037217391304347,0.0037217391304347,1,964.9775781506826,448.1848391310409
73,0.014725231945897,0.014725231945897,0.0228984130365393,0.0375565480977143,0.0375565480977143,0.1403789034067962,0.1403789034067962,1,381.4791434988863,4.404980172658307
74,0.0,0.0,0.0,0.012934,0.012934,0.01189928,0.01189928,1,5805.636997202781,2938.8215064045635
75,0.0,0.0,0.0,0.003473,0.003473,0.003775,0.003775,1,1174.293086527343,559.7561485469904
76,0.0462708638292627,0.0462708638292627,0.0732301199307447,0.0313829999999999,0.0313829999999999,0.126257904068516,0.126257904068516,1,209.2966026087131,3.838914277608712
77,0.0,0.0,0.0,0.0113505481712,0.0113505481712,0.01233755236,0.01233755236,1,2511.426034225521,1241.96234589646
78,0.0199323041104035,0.0199323041104035,0.0312364619097761,0.0386153679675643,0.0386153679675643,0.1475565239814577,0.1475565239814577,1,377.3689125197809,3.911651165819144
79,0.009743149833747,0.009743149833747,0.0153839805310193,0.0252330322437417,0.0252330322437417,0.0943168928765558,0.0943168928765558,1,257.64137400421345,4.239214437195554
80,0.0,0.0,0.0,0.0027939999999999,0.0027939999999999,0.0030369565217391,0.0030369565217391,1,807.4675752093184,374.86814042162086
81,0.0,0.0,0.0,0.0053225,0.0053225,0.0057853260869565,0.0057853260869565,1,1302.4831500131022,628.9799515620476
