Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
102.85315107845653,7.669386469916736,0.0,6.182798582762852,29.96041333284054,35.60018581870152,19.549994532407457,3.5737512793318076,0.004998114985714285,0.0,0.0,0.0,0.0,0.3116229475,0.0
