Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,corresponding_week,r_id,month,day,hour,date,demand_z1,demand_z2
,,,,,,,,,1265,2,1,17,2023-02-01T15:30:00+08:00,793,448
,,,,,,,,,1266,2,1,18,2023-02-01T16:30:00+08:00,792,447
,,,,,,,,,1267,2,1,19,2023-02-01T17:30:00+08:00,744,421
,,,,,,,,,1268,2,1,20,2023-02-01T18:30:00+08:00,732,414
,,,,,,,,,1269,2,1,21,2023-02-01T19:30:00+08:00,782,442
,,,,,,,,,1270,2,1,22,2023-02-01T20:30:00+08:00,775,438
,,,,,,,,,1271,2,1,23,2023-02-01T21:30:00+08:00,755,427
,,,,,,,,,1272,2,1,24,2023-02-01T22:30:00+08:00,741,418
,,,,,,,,,1273,2,2,1,2023-02-01T23:30:00+08:00,710,401
,,,,,,,,,1274,2,2,2,2023-02-02T00:30:00+08:00,673,380
,,,,,,,,,1275,2,2,3,2023-02-02T01:30:00+08:00,643,363
,,,,,,,,,1276,2,2,4,2023-02-02T02:30:00+08:00,624,352
,,,,,,,,,1277,2,2,5,2023-02-02T03:30:00+08:00,605,341
,,,,,,,,,1278,2,2,6,2023-02-02T04:30:00+08:00,596,337
,,,,,,,,,1279,2,2,7,2023-02-02T05:30:00+08:00,598,337
,,,,,,,,,1280,2,2,8,2023-02-02T06:30:00+08:00,612,346
,,,,,,,,,1281,2,2,9,2023-02-02T07:30:00+08:00,622,351
,,,,,,,,,1282,2,2,10,2023-02-02T08:30:00+08:00,691,390
,,,,,,,,,1283,2,2,11,2023-02-02T09:30:00+08:00,729,412
,,,,,,,,,1284,2,2,12,2023-02-02T10:30:00+08:00,753,425
,,,,,,,,,1285,2,2,13,2023-02-02T11:30:00+08:00,753,425
,,,,,,,,,1286,2,2,14,2023-02-02T12:30:00+08:00,742,418
,,,,,,,,,1287,2,2,15,2023-02-02T13:30:00+08:00,770,435
,,,,,,,,,1288,2,2,16,2023-02-02T14:30:00+08:00,783,442
,,,,,,,,,1289,2,2,17,2023-02-02T15:30:00+08:00,790,447
,,,,,,,,,1290,2,2,18,2023-02-02T16:30:00+08:00,787,443
,,,,,,,,,1291,2,2,19,2023-02-02T17:30:00+08:00,745,421
,,,,,,,,,1292,2,2,20,2023-02-02T18:30:00+08:00,728,411
,,,,,,,,,1293,2,2,21,2023-02-02T19:30:00+08:00,784,442
,,,,,,,,,1294,2,2,22,2023-02-02T20:30:00+08:00,776,438
,,,,,,,,,1295,2,2,23,2023-02-02T21:30:00+08:00,752,425
,,,,,,,,,1296,2,2,24,2023-02-02T22:30:00+08:00,739,417
,,,,,,,,,1297,2,3,1,2023-02-02T23:30:00+08:00,711,401
,,,,,,,,,1298,2,3,2,2023-02-03T00:30:00+08:00,676,382
,,,,,,,,,1299,2,3,3,2023-02-03T01:30:00+08:00,648,365
,,,,,,,,,1300,2,3,4,2023-02-03T02:30:00+08:00,627,354
,,,,,,,,,1301,2,3,5,2023-02-03T03:30:00+08:00,605,342
,,,,,,,,,1302,2,3,6,2023-02-03T04:30:00+08:00,595,336
,,,,,,,,,1303,2,3,7,2023-02-03T05:30:00+08:00,604,341
,,,,,,,,,1304,2,3,8,2023-02-03T06:30:00+08:00,609,343
,,,,,,,,,1305,2,3,9,2023-02-03T07:30:00+08:00,614,347
,,,,,,,,,1306,2,3,10,2023-02-03T08:30:00+08:00,676,382
,,,,,,,,,1307,2,3,11,2023-02-03T09:30:00+08:00,711,401
,,,,,,,,,1308,2,3,12,2023-02-03T10:30:00+08:00,727,410
,,,,,,,,,1309,2,3,13,2023-02-03T11:30:00+08:00,737,416
,,,,,,,,,1310,2,3,14,2023-02-03T12:30:00+08:00,720,407
,,,,,,,,,1311,2,3,15,2023-02-03T13:30:00+08:00,729,412
,,,,,,,,,1312,2,3,16,2023-02-03T14:30:00+08:00,761,429
,,,,,,,,,1313,2,3,17,2023-02-03T15:30:00+08:00,781,441
,,,,,,,,,1314,2,3,18,2023-02-03T16:30:00+08:00,784,442
,,,,,,,,,1315,2,3,19,2023-02-03T17:30:00+08:00,744,421
,,,,,,,,,1316,2,3,20,2023-02-03T18:30:00+08:00,726,410
,,,,,,,,,1317,2,3,21,2023-02-03T19:30:00+08:00,775,437
,,,,,,,,,1318,2,3,22,2023-02-03T20:30:00+08:00,768,434
,,,,,,,,,1319,2,3,23,2023-02-03T21:30:00+08:00,749,423
,,,,,,,,,1320,2,3,24,2023-02-03T22:30:00+08:00,738,416
,,,,,,,,,1321,2,4,1,2023-02-03T23:30:00+08:00,712,402
,,,,,,,,,1322,2,4,2,2023-02-04T00:30:00+08:00,674,380
,,,,,,,,,1323,2,4,3,2023-02-04T01:30:00+08:00,650,367
,,,,,,,,,1324,2,4,4,2023-02-04T02:30:00+08:00,626,353
,,,,,,,,,1325,2,4,5,2023-02-04T03:30:00+08:00,607,342
,,,,,,,,,1326,2,4,6,2023-02-04T04:30:00+08:00,593,335
,,,,,,,,,1327,2,4,7,2023-02-04T05:30:00+08:00,591,334
,,,,,,,,,1328,2,4,8,2023-02-04T06:30:00+08:00,589,333
,,,,,,,,,1329,2,4,9,2023-02-04T07:30:00+08:00,569,322
,,,,,,,,,1330,2,4,10,2023-02-04T08:30:00+08:00,613,347
,,,,,,,,,1331,2,4,11,2023-02-04T09:30:00+08:00,642,363
,,,,,,,,,1332,2,4,12,2023-02-04T10:30:00+08:00,666,376
,,,,,,,,,1333,2,4,13,2023-02-04T11:30:00+08:00,667,377
,,,,,,,,,1334,2,4,14,2023-02-04T12:30:00+08:00,650,367
,,,,,,,,,1335,2,4,15,2023-02-04T13:30:00+08:00,663,374
,,,,,,,,,1336,2,4,16,2023-02-04T14:30:00+08:00,675,382
,,,,,,,,,1337,2,4,17,2023-02-04T15:30:00+08:00,685,387
,,,,,,,,,1338,2,4,18,2023-02-04T16:30:00+08:00,688,388
,,,,,,,,,1339,2,4,19,2023-02-04T17:30:00+08:00,669,378
,,,,,,,,,1340,2,4,20,2023-02-04T18:30:00+08:00,672,379
,,,,,,,,,1341,2,4,21,2023-02-04T19:30:00+08:00,727,411
,,,,,,,,,1342,2,4,22,2023-02-04T20:30:00+08:00,725,410
,,,,,,,,,1343,2,4,23,2023-02-04T21:30:00+08:00,707,400
,,,,,,,,,1344,2,4,24,2023-02-04T22:30:00+08:00,694,392
