ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
3,1,1,batt_bel1,0.0026490973706185515,0.0,0.0026490973706185515
6,1,2,batt_bel2,0.002640507633854414,0.0,0.002640507633854414
9,1,3,batt_bel3,0.0026405349589235278,0.0,0.0026405349589235278
12,1,4,batt_bel4,0.002648184926428324,0.0,0.002648184926428324
15,1,5,batt_bel5,0.0026470456635562514,0.0,0.0026470456635562514
18,1,6,batt_bel6,0.0026423701209162334,0.0,0.0026423701209162334
21,1,7,batt_bel7,0.0026491976921478545,0.0,0.0026491976921478545
24,1,8,batt_bel8,0.002643348887544297,0.0,0.002643348887544297
27,1,9,batt_bel9,0.002643010565810551,0.0,0.002643010565810551
30,1,10,batt_bel10,0.002648112707531785,0.0,0.002648112707531785
33,1,11,batt_bel11,0.002643101299932996,0.0,0.002643101299932996
36,1,12,batt_bel12,0.002652913219461801,0.0,0.002652913219461801
39,1,13,batt_bel13,0.33061803884444124,0.0,0.33061803884444124
42,1,14,batt_bel14,0.0026575385889823027,0.0,0.0026575385889823027
45,1,15,batt_bel15,0.21652022440354057,0.0,0.21652022440354057
48,1,16,batt_bel16,0.002645687545287828,0.0,0.002645687545287828
51,1,17,batt_bel17,0.2764571704435489,0.0,0.2764571704435489
54,1,18,batt_bel18,0.0026712105446721895,0.0,0.0026712105446721895
57,1,19,batt_bel19,0.0026603088009603693,0.0,0.0026603088009603693
60,1,20,batt_bel20,0.257266962942462,0.0,0.257266962942462
63,1,21,batt_bel21,0.0026648146535225726,0.0,0.0026648146535225726
66,1,22,batt_bel22,0.0026724760393338686,0.0,0.0026724760393338686
69,1,23,batt_bel23,0.0026749686891024372,0.0,0.0026749686891024372
72,1,24,batt_bel24,0.002685129781356948,0.0,0.002685129781356948
75,1,25,batt_bel25,0.2840657491810997,0.0,0.2840657491810997
78,1,26,batt_bel26,0.002668075008412057,0.0,0.002668075008412057
81,1,27,batt_bel27,0.0026716421791656013,0.0,0.0026716421791656013
84,1,28,batt_bel28,0.0026783579065779305,0.0,0.0026783579065779305
87,1,29,batt_bel29,0.0026858012952797267,0.0,0.0026858012952797267
90,1,30,batt_bel30,0.2976904881957268,0.0,0.2976904881957268
