R_ID,Zone,System,Province,Resource,technology,Existing_Cap_MW,Existing_Cap_MWh,cod,status,owner,quota_allocation,New_Build,Inv_Cost_per_MWyr,Inv_Cost_per_MWhyr,capex_mw,Fixed_OM_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Max_Cap_MW,Min_Power_MW,Ramp_Up_Percentage,Ramp_Dn_Percentage,Commit,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Up_Time,Down_Time,Eff_Up,Eff_Down,THERM,VRE,STOR,JETP,post_JETP,JETP_r,RE,priority
13,2,sulawesi,gorontalo,pltu_molotabu,coal,20,0,,operating,,,-1,1600000,0,0,43900,0,0.12,20,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
14,2,sulawesi,gorontalo,pltg_gorontalo_peaker,gas,100,0,,operating,,,-1,730000,0,0,22500,0,2.23,100,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
15,3,sulawesi,central_sulawesi,pltd_silae,diesel,45,0,,operating,,,-1,800000,0,0,8000,0,6,45,0.06,0.25,0.25,1,0,2,7.42,diesel,0.5,0.5,1,1,1,0,0,0,,,0,
16,3,sulawesi,central_sulawesi,pltu_tawaeli_ekpansi,coal,30,0,,operating,,,-1,1600000,0,0,43900,0,0.12,30,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
17,3,sulawesi,central_sulawesi,pltu_ampana,coal,6,0,,operating,,,-1,1600000,0,0,43900,0,0.12,6,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
18,3,sulawesi,central_sulawesi,plta_poso_2,hydropower,255,0,,operating,,,-1,2000000,0,0,36200,0,0.62,255,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
19,4,sulawesi,south_sulawesi,pltg_tello,gas,123,0,,operating,,,-1,730000,0,0,22500,0,2.23,123,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
20,4,sulawesi,south_sulawesi,plta_bakaru_1,hydropower,126,0,,operating,,,-1,2000000,0,0,36200,0,0.62,126,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
21,4,sulawesi,south_sulawesi,pltb_sidrap,wind,70,0,,operating,,,-1,1280000,0,0,51000,0,0,70,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
22,4,sulawesi,south_sulawesi,pltu_sulsel_barru,coal,100,0,,operating,,,-1,1360000,0,0,40000,0,0.12,100,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
23,4,sulawesi,south_sulawesi,pltg_sengkang_gt_22,gas,60,0,,operating,,,-1,730000,0,0,22500,0,2.23,60,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
24,4,sulawesi,south_sulawesi,pltgu_sengkang_st_28,ccgt,60,0,,operating,,,-1,660000,0,0,22800,0,2.23,60,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,,,0,
25,4,sulawesi,south_sulawesi,pltu_punagay_ftp_2,coal,200,0,,operating,,,-1,1360000,0,0,40000,0,0.12,200,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
26,4,sulawesi,south_sulawesi,pltb_jeneponto,wind,60,0,,operating,,,-1,1280000,0,0,51000,0,0,60,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
27,4,sulawesi,south_sulawesi,pltgu_jeneponto_2,ccgt,250,0,,operating,,,-1,660000,0,0,22800,0,2.23,250,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,,,0,
28,4,sulawesi,south_sulawesi,pltu_jeneponto_1,coal,200,0,,operating,,,-1,1360000,0,0,40000,0,0.12,200,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
29,5,sulawesi,southeast_sulawesi,pltu_kendari_ekspansi,coal,10,0,,operating,,,-1,1600000,0,0,43900,0,0.12,10,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
30,5,sulawesi,southeast_sulawesi,pltu_kendarinii_tanasa,coal,20,0,,operating,,,-1,1600000,0,0,43900,0,0.12,20,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
31,5,sulawesi,southeast_sulawesi,mpp_sultra_kendari,gas,50,0,,operating,,,-1,730000,0,0,22500,0,2.23,50,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
32,5,sulawesi,southeast_sulawesi,pltu_kendari_3,coal,100,0,,operating,,,-1,1360000,0,0,40000,0,0.12,100,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
33,5,sulawesi,southeast_sulawesi,pltmg_baubau,gas,30,0,,operating,,,-1,730000,0,0,22500,0,2.23,30,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
34,5,sulawesi,southeast_sulawesi,pltu_baubau,coal,14,0,,operating,,,-1,1600000,0,0,43900,0,0.12,14,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
35,6,sulawesi,west_sulawesi,pltu_mamuju,coal,50,0,,operating,,,-1,1600000,0,0,43900,0,0.12,50,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
36,1,sulawesi,north_sulawesi,lisdes,solar,1.37,0,2021,plan,pln,,1,560000,0,0,10000,0,0,1.37,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
37,1,sulawesi,north_sulawesi,sangihe,solar,1.3,0,2021,committed,pln,,0,560000,0,0,10000,0,0,1.3,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
38,1,sulawesi,north_sulawesi,sulut_3,coal,100,0,2021,construction,ipp,,0,1360000,0,0,40000,0,0.12,100,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
39,1,sulawesi,north_sulawesi,tahuna,gas,10,0,2022,procurement,pln,,1,730000,0,0,22500,0,2.23,10,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
40,1,sulawesi,north_sulawesi,talaud,coal,6,0,2022,construction,pln,,0,1600000,0,0,43900,0,0.12,6,0.25,0.035,0.035,1,110,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
41,1,sulawesi,north_sulawesi,dedieselisasi,solar,31.02,0,2023,plan,ipp,,1,560000,0,0,10000,0,0,31.02,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,,,1,
42,1,sulawesi,north_sulawesi,tahuna_2,gas,10,0,2023,plan,pln,,1,730000,0,0,22500,0,2.23,10,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
43,1,sulawesi,north_sulawesi,dominanga,hydropower_mini,3.5,0,2023,funding,ipp,,1,2590000,0,0,50900,0,0.48,3.5,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
44,1,sulawesi,north_sulawesi,sulbagut_kuota_tersebar,geothermal,5,0,2023,plan,ipp,,1,3440000,0,0,43000,0,0.22,5,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
45,1,sulawesi,north_sulawesi,sulbagut_kuota_tersebar,trash,10,0,2024,plan,ipp,,1,2500000,0,0,125000,0,13.5,10,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,1,,,1,
46,1,sulawesi,north_sulawesi,sulbagut_kuota_tersebar,hydropower_mini,8.3,0,2024,plan,ipp,,1,2590000,0,0,50900,0,0.48,8.3,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
47,1,sulawesi,north_sulawesi,sulbagut_kuota_tersebar,hydropower,30,0,2025,procurement,ipp,,1,2200000,0,0,40200,0,0.48,30,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
48,1,sulawesi,north_sulawesi,sulbagut_kuota_tersebar,biomass,10,0,2025,plan,ipp,,1,1820000,0,0,43800,0,2.8,10,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,1,,,1,
49,1,sulawesi,north_sulawesi,sawangan,hydropower,16.6,0,2026,plan,pln,,1,2200000,0,0,40200,0,0.48,16.6,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
50,1,sulawesi,north_sulawesi,sulbagut_kuota_tersebar,hydropower_mini,10,0,2026,plan,ipp,,1,2200000,0,0,40200,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
51,1,sulawesi,north_sulawesi,sulbagut_kuota_tersebar,geothermal,40,0,2027,plan,ipp,,1,3440000,0,0,43000,0,0.22,40,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
52,1,sulawesi,north_sulawesi,tahuna_3,gas,10,0,2029,plan,pln,,1,730000,0,0,22500,0,2.23,10,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
53,1,sulawesi,north_sulawesi,sulbagut_kuota_tersebar,geothermal,30,0,2029,plan,ipp,,1,3440000,0,0,43000,0,0.22,30,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
54,1,sulawesi,north_sulawesi,minahasa,gas,150,0,202223,procurement,pln,,1,730000,0,0,22500,0,2.23,150,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
55,1,sulawesi,north_sulawesi,sulut_1,coal,100,0,202324,construction,pln,,0,1360000,0,0,40000,0,0.12,100,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
56,2,sulawesi,gorontalo,sulbagut_1,coal,100,0,2021,construction,ipp,,0,1360000,0,0,40000,0,0.12,100,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
57,2,sulawesi,gorontalo,bone_bolango,hydropower_mini,9.9,0,2022,construction,ipp,,0,2590000,0,0,50900,0,0.48,9.9,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
58,2,sulawesi,gorontalo,iya,hydropower_mini,2,0,2029,procurement,ipp,,1,2590000,0,0,50900,0,0.48,2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
59,3,sulawesi,central_sulawesi,lisdes,solar,0.53,0,2021,plan,pln,,1,560000,0,0,10000,0,0,0.53,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,,,1,
60,3,sulawesi,central_sulawesi,luwuk,gas,40,0,2021,construction,pln,,0,730000,0,0,22500,0,2.23,40,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
61,3,sulawesi,central_sulawesi,poso_peaker,hydropower,200,0,2021,construction,ipp,,0,2000000,0,0,36200,0,0.62,200,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
62,3,sulawesi,central_sulawesi,tomata,hydropower_mini,10,0,2021,construction,ipp,,0,2200000,0,0,40200,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
63,3,sulawesi,central_sulawesi,lisdes,solar,8.29,0,2022,plan,pln,,1,560000,0,0,10000,0,0,8.29,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
64,3,sulawesi,central_sulawesi,koro_kabalo,hydropower_mini,2.2,0,2022,construction,ipp,,0,2590000,0,0,50900,0,0.48,2.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
65,3,sulawesi,central_sulawesi,dedieselisasi,solar,80.2,0,2023,plan,ipp,,1,560000,0,0,10000,0,0,80.2,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
66,3,sulawesi,central_sulawesi,lisdes,solar,1.16,0,2023,plan,pln,,1,560000,0,0,10000,0,0,1.16,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
67,3,sulawesi,central_sulawesi,palu_3,coal,100,0,2023,construction,pln,,0,1360000,0,0,40000,0,0.12,100,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
68,3,sulawesi,central_sulawesi,koro_yaentu,hydropower_mini,10,0,2023,funding,ipp,,1,2200000,0,0,40200,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
69,3,sulawesi,central_sulawesi,lisdes,solar,0.51,0,2024,plan,pln,,1,560000,0,0,10000,0,0,0.51,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,,,1,
70,3,sulawesi,central_sulawesi,sulbagsel_kuota_tersebar,hydropower_mini,7.4,0,2024,plan,ipp,,1,2590000,0,0,50900,0,0.48,7.4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
71,3,sulawesi,central_sulawesi,buleleng,hydropower_mini,1.2,0,2024,construction,pln,,0,2590000,0,0,50900,0,0.48,1.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
72,3,sulawesi,central_sulawesi,biak_i,hydropower_mini,2,0,2025,funding,ipp,,1,2590000,0,0,50900,0,0.48,2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
73,3,sulawesi,central_sulawesi,biak_ii,hydropower_mini,1,0,2025,funding,ipp,,1,2590000,0,0,50900,0,0.48,1,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
74,3,sulawesi,central_sulawesi,biak_iii,hydropower_mini,1,0,2025,funding,ipp,,1,2590000,0,0,50900,0,0.48,1,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
75,3,sulawesi,central_sulawesi,sulbagut_kuota_tersebar,hydropower_mini,10,0,2025,plan,ipp,,1,2200000,0,0,40200,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
76,3,sulawesi,central_sulawesi,sulbagsel_kuota_tersebar,biomass,10,0,2026,plan,ipp,,1,1820000,0,0,43800,0,2.8,10,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,1,,,1,
77,3,sulawesi,central_sulawesi,halulai,hydropower_mini,1.2,0,2028,committed,pln,,0,2590000,0,0,50900,0,0.48,1.2,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
78,3,sulawesi,central_sulawesi,alani,hydropower_mini,5.6,0,2030,funding,ipp,,1,2590000,0,0,50900,0,0.48,5.6,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
79,4,sulawesi,south_sulawesi,lisdes,solar,1.78,0,2021,plan,pln,,1,560000,0,0,10000,0,0,1.78,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,,,1,
80,4,sulawesi,south_sulawesi,sulsel_barru_2,coal,100,0,2021,construction,pln,,0,1360000,0,0,40000,0,0.12,100,0.25,0.04,0.04,1,50,13.7,8.97,coal,24,24,1,1,1,0,0,0,,,0,
81,4,sulawesi,south_sulawesi,malea_ftp_2,hydropower,90,0,2021,construction,ipp,,0,2000000,0,0,36200,0,0.62,90,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
82,4,sulawesi,south_sulawesi,sulbagsel_kuota_tersebar,hydropower_mini,8.3,0,2021,plan,ipp,,1,2590000,0,0,50900,0,0.48,8.3,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
83,4,sulawesi,south_sulawesi,ussu_malili,hydropower_mini,3,0,2021,construction,ipp,,0,2590000,0,0,50900,0,0.48,3,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
84,4,sulawesi,south_sulawesi,selayar,solar,1.3,0,2021,committed,pln,,0,560000,0,0,10000,0,0,1.3,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
85,4,sulawesi,south_sulawesi,selayar,gas,10,0,2022,procurement,pln,,1,730000,0,0,22500,0,2.23,10,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
86,4,sulawesi,south_sulawesi,bungin_111,hydropower_mini,5,0,2022,construction,ipp,,0,2590000,0,0,50900,0,0.48,5,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
87,4,sulawesi,south_sulawesi,madong,hydropower_mini,10,0,2022,funding,ipp,,1,2200000,0,0,40200,0,0.48,10,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
88,4,sulawesi,south_sulawesi,dedieselisasi,solar,0.59,0,2023,plan,ipp,,1,560000,0,0,10000,0,0,0.59,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
89,4,sulawesi,south_sulawesi,makassar,ccgt,200,0,2023,plan,pln,,1,660000,0,0,22800,0,2.23,200,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,1,,,0,
90,4,sulawesi,south_sulawesi,selayar_2,gas,10,0,2023,plan,pln,,1,730000,0,0,22500,0,2.23,10,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
91,4,sulawesi,south_sulawesi,lisdes,solar,11,0,2024,plan,pln,,1,560000,0,0,10000,0,0,11,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
92,4,sulawesi,south_sulawesi,sulbagsel_kuota_tersebar,trash,10,0,2024,plan,ipp,,1,2500000,0,0,125000,0,13.5,10,0,1,1,0,0,0,0,None,0,0,1,1,0,0,0,0,,,1,
93,4,sulawesi,south_sulawesi,sulbagsel_kuota_tersebar,hydropower_mini,20,0,2024,plan,ipp,,1,2200000,0,0,40200,0,0.48,20,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
94,4,sulawesi,south_sulawesi,sulbagsel_kuota_tersebar,wind,60,0,2024,plan,ipp,,1,1280000,0,0,51000,0,0,60,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,,,1,
95,4,sulawesi,south_sulawesi,dedieselisasi,solar,4.06,0,2025,plan,ipp,,1,560000,0,0,10000,0,0,4.06,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,,,1,
96,4,sulawesi,south_sulawesi,bakaru_2,hydropower,140,0,2025,plan,pln,,1,2000000,0,0,36200,0,0.62,140,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
97,4,sulawesi,south_sulawesi,belaj_en,hydropower_mini,8.3,0,2025,construction,ipp,,0,2590000,0,0,50900,0,0.48,8.3,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
98,4,sulawesi,south_sulawesi,poko,hydropower,124.5,0,2026,plan,pln,,1,2000000,0,0,36200,0,0.62,124.5,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
99,4,sulawesi,south_sulawesi,sulbagsel_kuota_tersebar,wind,70,0,2026,plan,ipp,,1,1280000,0,0,51000,0,0,70,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
100,4,sulawesi,south_sulawesi,buttu_batu,hydropower,200,0,2027,procurement,ipp,,1,2000000,0,0,36200,0,0.62,200,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
101,4,sulawesi,south_sulawesi,sulbagsel_kuota_tersebar,hydropower,600,0,202830,plan,ipp,,1,2000000,0,0,36200,0,0.62,600,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
102,5,sulawesi,southeast_sulawesi,lisdes,solar,0.04,0,2022,plan,pln,,1,560000,0,0,10000,0,0,0.04,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,,,1,
103,5,sulawesi,southeast_sulawesi,lisdes,solar,3.58,0,2022,plan,pln,,1,560000,0,0,10000,0,0,3.58,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
104,5,sulawesi,southeast_sulawesi,lisdes,solar,0.81,0,2021,plan,pln,,1,560000,0,0,10000,0,0,0.81,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
105,5,sulawesi,southeast_sulawesi,dedieselisasi,solar,9.84,0,2023,plan,ipp,,1,560000,0,0,10000,0,0,9.84,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
106,5,sulawesi,southeast_sulawesi,mpp_sulselbar,gas,120,0,202223,procurement,pln,,1,730000,0,0,22500,0,2.23,120,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,1,,,0,
107,5,sulawesi,southeast_sulawesi,lisdes,solar,0.07,0,2023,plan,pln,,1,560000,0,0,10000,0,0,0.07,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
108,5,sulawesi,southeast_sulawesi,sulbagsel,ccgt,450,0,2023,plan,pln,,1,660000,0,0,22800,0,2.23,450,0.3,0.2,0.2,1,80,2,5.78,gas,6,6,1,1,1,0,0,0,,,0,
109,5,sulawesi,southeast_sulawesi,dedieselisasi,solar,17.96,0,2025,plan,ipp,,1,560000,0,0,10000,0,0,17.96,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
110,5,sulawesi,southeast_sulawesi,lapai_1,hydropower_mini,5.3,0,2025,plan,pln,,1,2590000,0,0,50900,0,0.48,5.3,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,1,,,1,
111,5,sulawesi,southeast_sulawesi,lapai_2,hydropower_mini,4,0,2025,construction,pln,,0,2590000,0,0,50900,0,0.48,4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
112,5,sulawesi,southeast_sulawesi,riorita,hydropower_mini,2670,0,2025,plan,pln,,1,2000000,0,0,36200,0,0.62,2670,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
113,5,sulawesi,southeast_sulawesi,watunohu,hydropower,22,0,2026,plan,pln,,1,2200000,0,0,40200,0,0.48,22,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
114,5,sulawesi,southeast_sulawesi,konawe_bendungan_pelosika_pupr,hydropower,21,0,2028,plan,pln,,1,2200000,0,0,40200,0,0.48,21,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
115,5,sulawesi,southeast_sulawesi,baubau_2,gas,30,0,202324,plan,pln,,1,730000,0,0,22500,0,2.23,30,0.3,0.2,0.2,1,24,13.7,9.75,gas,1,1,1,1,1,0,0,0,,,0,
116,5,sulawesi,southeast_sulawesi,sulbagsel_kuota_tersebar,biomass,10,0,2025,plan,ipp,,1,1820000,0,0,43800,0,2.8,10,0.3,0.1,0.1,1,0,0,0,biomass,0,0,1,1,0,0,0,0,,,1,
117,6,sulawesi,west_sulawesi,lisdes,solar,0.13,0,2021,plan,pln,,1,560000,0,0,10000,0,0,0.13,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,1,,,1,
118,6,sulawesi,west_sulawesi,lisdes,solar,0.27,0,2023,plan,pln,,1,560000,0,0,10000,0,0,0.27,0,1,1,0,0,0,0,None,0,0,1,1,0,1,0,0,,,1,
119,6,sulawesi,west_sulawesi,bonehau,hydropower_mini,4,0,2024,construction,pln,,0,2590000,0,0,50900,0,0.48,4,0,0.5,0.5,0,0,0,10.34,None,0,0,1,1,0,0,0,0,,,1,
120,1,sulawesi,north_sulawesi,pltp_kotamobagu_1,geothermal,20,0,2024,plan,jetp,,1,3440000,0,0,43000,0,0.22,20,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
121,1,sulawesi,north_sulawesi,pltp_kotamobagu_2,geothermal,20,0,2024,plan,jetp,,1,3440000,0,0,43000,0,0.22,20,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,0,,,0,
122,1,sulawesi,north_sulawesi,pltp_kotamobagu_3,geothermal,20,0,2024,plan,jetp,,1,3440000,0,0,43000,0,0.22,20,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,1,,,0,
123,1,sulawesi,north_sulawesi,pltp_kotamobagu_4,geothermal,20,0,2024,plan,jetp,,1,3440000,0,0,43000,0,0.22,20,0,0.1,0.1,0,0,0,10.34,None,0,0,1,1,1,0,0,1,,,0,
