Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
98.87222564856839,6.77305947518347,0.0,5.144840207626135e-12,28.683644304192608,27.083948456067674,18.440499293807218,0.5031937457757848,4.231735820102288e-12,1.7723971144327351e-9,0.0,0.0,0.0,1.0687513737496888,0.0
