ID,Resource,Zone,Village,technology,Total_MW,Start_MW,Change_in_MW,Electricity_GWh
1,pltd_bel1,1,1,diesel,1.3476655043412928e-9,0.2773,-0.2772999986523345,6.765964422331044e-11
2,plts_bel1,1,1,solar,0.8331493149552144,0.0,0.8331493149552144,1.2907669473119554
3,batt_bel1,1,1,battery,0.0419646104591076,0.0,0.0419646104591076,0.10224933070335057
4,pltd_bel2,1,2,diesel,1.3157666652030528e-9,0.846,-0.8459999986842333,6.650984836175144e-11
5,plts_bel2,1,2,solar,6.1923282552564546e-9,0.0,6.1923282552564546e-9,6.575774655433433e-9
6,batt_bel2,1,2,battery,0.040932854669672204,0.0,0.040932854669672204,0.09994582900617822
7,pltd_bel3,1,3,diesel,1.3161542371213872e-9,0.842,-0.8419999986838458,6.646993412772764e-11
8,plts_bel3,1,3,solar,6.115000246034774e-9,0.0,6.115000246034774e-9,6.507862548951756e-9
9,batt_bel3,1,3,battery,0.04086297356402976,0.0,0.04086297356402976,0.09971804504524066
10,pltd_bel4,1,4,diesel,1.3431413286844146e-9,0.3891,-0.3890999986568587,6.757019097832379e-11
11,plts_bel4,1,4,solar,6.119782139064765e-9,0.0,6.119782139064765e-9,6.502939158376298e-9
12,batt_bel4,1,4,battery,0.04047539538385933,0.0,0.04047539538385933,0.09867597524298087
13,pltd_bel5,1,5,diesel,1.3400582162799065e-9,0.4381,-0.43809999865994176,6.744968584587784e-11
14,plts_bel5,1,5,solar,6.214224310522673e-9,0.0,6.214224310522673e-9,6.593741984860343e-9
15,batt_bel5,1,5,battery,0.04068251790008304,0.0,0.04068251790008304,0.09929838594913479
16,pltd_bel6,1,6,diesel,1.3466266309700612e-9,0.3851,-0.38509999865337335,6.710417337006633e-11
17,plts_bel6,1,6,solar,1.1181989614499432,0.0,1.1181989614499432,1.750717830329367
18,batt_bel6,1,6,battery,0.041511985998952054,0.0,0.041511985998952054,0.10107725690625677
19,pltd_bel7,1,7,diesel,1.3437840858008105e-9,0.3586,-0.3585999986562159,6.776431073225466e-11
20,plts_bel7,1,7,solar,6.175709307815788e-9,0.0,6.175709307815788e-9,6.55109203005764e-9
21,batt_bel7,1,7,battery,0.040454220573525594,0.0,0.040454220573525594,0.09868689150404443
22,pltd_bel8,1,8,diesel,1.3213483080806208e-9,0.7089,-0.7088999986786517,6.682297852534049e-11
23,plts_bel8,1,8,solar,8.837055362647127e-9,0.0,8.837055362647127e-9,9.818492958608859e-9
24,batt_bel8,1,8,battery,0.040830823444990186,0.0,0.040830823444990186,0.0997695363357977
25,pltd_bel9,1,9,diesel,1.3224785805248602e-9,0.6833,-0.6832999986775214,6.691748066676652e-11
26,plts_bel9,1,9,solar,9.081048666609598e-9,0.0,9.081048666609598e-9,1.00523098159202e-8
27,batt_bel9,1,9,battery,0.04091653048877078,0.0,0.04091653048877078,0.09999965574503746
28,pltd_bel10,1,10,diesel,1.3414652803054943e-9,0.3968,-0.3967999986585347,6.771320850565926e-11
29,plts_bel10,1,10,solar,6.175656308317913e-9,0.0,6.175656308317913e-9,6.572298614816127e-9
30,batt_bel10,1,10,battery,0.040568105562077926,0.0,0.040568105562077926,0.09906093173118535
31,pltd_bel11,1,11,diesel,1.3244468743946483e-9,0.6602,-0.6601999986755531,6.68745005730755e-11
32,plts_bel11,1,11,solar,6.217533241187612e-9,0.0,6.217533241187612e-9,6.607104093700735e-9
33,batt_bel11,1,11,battery,0.040982117408477375,0.0,0.040982117408477375,0.10009259949150925
34,pltd_bel12,1,12,diesel,1.343135870448499e-9,0.284,-0.2839999986568641,6.824981201160936e-11
35,plts_bel12,1,12,solar,6.2298219146159155e-9,0.0,6.2298219146159155e-9,6.589390343422651e-9
36,batt_bel12,1,12,battery,0.040249873211573445,0.0,0.040249873211573445,0.09821008900033779
37,pltd_bel13,1,13,diesel,1.3434057495569855e-9,0.2672,-0.2671999986565942,5.892532165796279e-11
38,plts_bel13,1,13,solar,2.9762759333636857,0.0,2.9762759333636857,4.633057114748996
39,batt_bel13,1,13,battery,2.020564514080488,0.0,2.020564514080488,4.6118052947806945
40,pltd_bel14,1,14,diesel,1.3409494483810055e-9,0.2055,-0.20549999865905055,6.815153398072067e-11
41,plts_bel14,1,14,solar,0.6403194487358012,0.0,0.6403194487358012,0.9806769569546221
42,batt_bel14,1,14,battery,0.04255229233868106,0.0,0.04255229233868106,0.10376835228440387
43,pltd_bel15,1,15,diesel,1.3298280255750456e-9,0.1749,-0.17489999867017197,5.942141112253554e-11
44,plts_bel15,1,15,solar,1.9486916158557221,0.0,1.9486916158557221,3.023319658586357
45,batt_bel15,1,15,battery,1.3229726494858596,0.0,1.3229726494858596,3.023606328226365
46,pltd_bel16,1,16,diesel,1.3375011628509299e-9,0.4908,-0.49079999866249885,6.715163210002943e-11
47,plts_bel16,1,16,solar,6.090109772683011e-9,0.0,6.090109772683011e-9,6.497488391305896e-9
48,batt_bel16,1,16,battery,0.04075622781294142,0.0,0.04075622781294142,0.09933452491027159
49,pltd_bel17,1,17,diesel,1.341705871233514e-9,0.2234,-0.22339999865829413,5.913488611931345e-11
50,plts_bel17,1,17,solar,2.5358321811312647,0.0,2.5358321811312647,3.8791567244341496
51,batt_bel17,1,17,battery,1.7072617306875137,0.0,1.7072617306875137,3.8803924369874707
52,pltd_bel18,1,18,diesel,1.306377426383392e-9,0.1297,-0.1296999986936226,6.869140164414313e-11
53,plts_bel18,1,18,solar,9.128856015053055e-9,0.0,9.128856015053055e-9,1.001510624940898e-8
54,batt_bel18,1,18,battery,0.038296040004247904,0.0,0.038296040004247904,0.09323352512927567
55,pltd_bel19,1,19,diesel,1.335745144733156e-9,0.203,-0.20299999866425486,6.885374367403453e-11
56,plts_bel19,1,19,solar,6.183400179941024e-9,0.0,6.183400179941024e-9,6.565589162340262e-9
57,batt_bel19,1,19,battery,0.0396807614411815,0.0,0.0396807614411815,0.09680344723009762
58,pltd_bel20,1,20,diesel,0.005271351363122668,0.0444,-0.03912864863687733,0.007294821623184038
59,plts_bel20,1,20,solar,0.14200561509903248,0.0,0.14200561509903248,0.1952524124162278
60,batt_bel20,1,20,battery,0.049874943561963564,0.0,0.049874943561963564,0.13138389183953242
61,pltd_bel21,1,21,diesel,0.019767249083364493,0.1664,-0.1466327509166355,0.02735464189419916
62,plts_bel21,1,21,solar,0.5325219243404206,0.0,0.5325219243404206,0.7321959519063863
63,batt_bel21,1,21,battery,0.18703023170831237,0.0,0.18703023170831237,0.4926903807829608
64,pltd_bel22,1,22,diesel,0.014056725525587125,0.1183,-0.10424327447441288,0.01945239136848626
65,plts_bel22,1,22,solar,0.37868188714110507,0.0,0.37868188714110507,0.5206721145173415
66,batt_bel22,1,22,battery,0.1329989756296677,0.0,0.1329989756296677,0.35035608525645157
67,pltd_bel23,1,23,diesel,1.3001927595023162e-9,0.1143,-0.11429999869980724,6.771378154474422e-11
68,plts_bel23,1,23,solar,0.39022213573383724,0.0,0.39022213573383724,0.5825544748963374
69,batt_bel23,1,23,battery,0.04376483907389524,0.0,0.04376483907389524,0.10690567268867353
70,pltd_bel24,1,24,diesel,0.007980095590335098,0.0672,-0.059219904409664896,0.011043544522315416
71,plts_bel24,1,24,solar,0.21498058953891677,0.0,0.21498058953891677,0.29558985740591814
72,batt_bel24,1,24,battery,0.07550467976800725,0.0,0.07550467976800725,0.1988996990347486
73,pltd_bel25,1,25,diesel,0.005820383488266158,0.049,-0.04317961651173385,0.008054812728515773
74,plts_bel25,1,25,solar,0.15679782550968885,0.0,0.15679782550968885,0.21559057139516175
75,batt_bel25,1,25,battery,0.0550696666514763,0.0,0.0550696666514763,0.14506783768590714
76,pltd_bel26,1,26,diesel,0.016289831816946928,0.1371,-0.12081016818305307,0.02254258529336611
77,plts_bel26,1,26,solar,0.4388365352098728,0.0,0.4388365352098728,0.6033830911737728
78,batt_bel26,1,26,battery,0.15412660862716712,0.0,0.15412660862716712,0.40601198214709033
79,pltd_bel27,1,27,diesel,1.3034568909729616e-9,0.1254,-0.1253999986965431,6.866752518127418e-11
80,plts_bel27,1,27,solar,9.371593859060648e-9,0.0,9.371593859060648e-9,1.0236009694482083e-8
81,batt_bel27,1,27,battery,0.03828621336059766,0.0,0.03828621336059766,0.093196655557153
82,pltd_bel28,1,28,diesel,0.010611482790138625,0.093,-0.08238851720986137,0.012204673252909944
83,plts_bel28,1,28,solar,0.2954587444437991,0.0,0.2954587444437991,0.41618129601469916
84,batt_bel28,1,28,battery,0.11063084679609457,0.0,0.11063084679609457,0.29537970312886647
85,pltd_bel29,1,29,diesel,0.007373582204974375,0.0662,-0.05882641779502562,0.011130429511849154
86,plts_bel29,1,29,solar,0.20400132397264367,0.0,0.20400132397264367,0.2913627747984137
87,batt_bel29,1,29,battery,0.0761427533946143,0.0,0.0761427533946143,0.19660328046382822
88,pltd_bel30,1,30,diesel,0.005871529838102936,0.0508,-0.04492847016189706,0.006786061069191199
89,plts_bel30,1,30,solar,0.16441351558231965,0.0,0.16441351558231965,0.22711256735773597
90,batt_bel30,1,30,battery,0.05970656372744258,0.0,0.05970656372744258,0.16054044325903344
91,pltd_bel31,1,31,diesel,0.01195683627218406,0.1035,-0.09154316372781593,0.013819015971526113
92,plts_bel31,1,31,solar,0.3348057118509156,0.0,0.3348057118509156,0.4624838488621493
93,batt_bel31,1,31,battery,0.12158376962932625,0.0,0.12158376962932625,0.32691700212391533
