Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1,1,2000.0,5.499446440887374e-13,3.639066373265772e-9,5.334877212983294e-13
1,2,2000.0,5.794293707515007e-13,4.187797472605166e-9,6.139317895743879e-13
1,3,2000.0,5.792857390841943e-13,4.182141003751882e-9,6.131025503218966e-13
1,4,2000.0,5.567404294921858e-13,3.861671764457525e-9,5.661217077977393e-13
1,5,2000.0,5.608225996891828e-13,3.9225528684901315e-9,5.750468875358967e-13
1,6,2000.0,5.609410553599507e-13,3.805038451080474e-9,5.578192548595194e-13
1,7,2000.0,5.541116212436647e-13,3.826785002302777e-9,5.610073028003083e-13
1,8,2000.0,5.750913766965156e-13,4.132005908645097e-9,6.057527372373963e-13
1,9,2000.0,5.740708979141594e-13,4.120697805389618e-9,6.040949674637283e-13
1,10,2000.0,5.576850880255402e-13,3.886409489467833e-9,5.697482623016107e-13
1,11,2000.0,5.732007457940051e-13,4.097501144108229e-9,6.006943331527823e-13
1,12,2000.0,5.467521488118793e-13,3.7140572572186375e-9,5.444813970641986e-13
1,13,2000.0,5.421117948810863e-13,3.909990006382774e-9,5.732051699107728e-13
1,14,2000.0,5.392873780094336e-13,3.4930302290159387e-9,5.120787988353074e-13
1,15,2000.0,5.268489423756345e-13,3.676656107603864e-9,5.389983824567961e-13
1,16,2000.0,5.644822913745081e-13,3.96183540481819e-9,5.808057137410005e-13
1,17,2000.0,5.349905568867542e-13,3.790610806327378e-9,5.557041597956932e-13
1,18,2000.0,5.195014899142595e-13,3.3575754877418836e-9,4.922211117669345e-13
1,19,2000.0,5.354182955903038e-13,3.5449928800146946e-9,5.196965319103623e-13
1,20,2000.0,4.909699276231236e-13,3.234042989091986e-9,4.741112274034129e-13
1,21,2000.0,5.521646391914941e-13,3.469360993438791e-9,5.086088850558579e-13
1,22,2000.0,5.380401539402491e-13,3.3336926460168324e-9,4.887198832915131e-13
1,23,2000.0,5.185903781134464e-13,3.2795630026653533e-9,4.807844687856335e-13
1,24,2000.0,5.153727111834169e-13,3.244683076397007e-9,4.756710659302593e-13
1,25,2000.0,4.952997957773326e-13,3.222311818927275e-9,4.723914359521461e-13
1,26,2000.0,5.430898740940173e-13,3.3718000659274635e-9,4.943064372389853e-13
1,27,2000.0,5.181363816305824e-13,3.347532066519253e-9,4.90748744584664e-13
1,28,2000.0,5.298571245927471e-13,3.2917092556643543e-9,4.825651114478159e-13
1,29,2000.0,5.152469788794598e-13,3.244081914696217e-9,4.75582935527296e-13
1,30,2000.0,4.97092348706233e-13,3.212099917214656e-9,4.708943695026826e-13
1,31,2000.0,5.327804132329635e-13,3.292536822787411e-9,4.826864329224514e-13
1,32,2000.0,5.488895303358015e-13,3.4394116853331244e-9,5.042183116238557e-13
1,33,2000.0,5.289342570740428e-13,3.2815077071936815e-9,4.810695627853029e-13
1,34,2000.0,5.195952877273838e-13,3.244817956531586e-9,4.756908393798928e-13
1,35,2000.0,5.211272281229047e-13,3.2579628999790763e-9,4.776178902240091e-13
1,36,2000.0,4.919098116075141e-13,3.2349624384187846e-9,4.742460188240385e-13
1,37,2000.0,5.224743596294393e-13,3.259168133446434e-9,4.777945776460515e-13
1,38,2000.0,5.261115355453691e-13,3.4183690396974094e-9,5.011334563563736e-13
1,39,2000.0,4.999134960499929e-13,3.193734119256253e-9,4.682019405394095e-13
1,40,2000.0,5.13358081420638e-13,3.2397788664125755e-9,4.749521079501071e-13
1,41,2000.0,5.160986572246942e-13,3.2352880856639836e-9,4.742937587630692e-13
1,42,2000.0,5.039714609938248e-13,3.2035854139218574e-9,4.696461419372189e-13
