ID,Zone,Connected,Total_Import_MWh,Total_Export_MWh
1,1,1,1558.1968388550092,1713.5080965177353
2,1,1,6823.262067627923,3397.3385025717716
3,1,1,6732.896148906315,3323.1469663830535
4,1,1,3125.5479965083923,1540.2576493102008
5,1,1,3519.3020898280392,1736.579836685721
6,1,1,2188.420264947404,2369.545608983556
7,1,1,2892.4068109940426,1429.9744865717826
8,1,1,5728.577205476598,2854.930773159906
9,1,1,5539.937011821013,2769.2521383132157
10,1,1,3141.9807938785293,1525.5958607213104
11,1,1,5198.8986047004755,2521.271130829442
12,1,1,2288.2665586808334,1126.242533659903
13,1,1,527.8518881827302,2634.8719377276784
14,1,1,1156.5293092396557,1290.6279585200832
15,1,1,364.7895210238647,1733.559331240761
16,1,1,3909.2363445123965,1914.2969435988143
17,1,1,466.49095534050554,2229.086473969401
18,1,1,1038.3259821712197,498.9452586711271
19,1,1,1617.5245473597233,782.1382444010974
20,1,0,0.0,0.0
21,1,0,0.0,0.0
22,1,0,0.0,0.0
23,1,1,606.4011357222727,709.1437312319247
24,1,0,0.0,0.0
25,1,0,0.0,0.0
26,1,0,0.0,0.0
27,1,1,1004.2929979976915,482.29355873009655
28,1,0,0.0,0.0
29,1,0,0.0,0.0
30,1,0,0.0,0.0
31,1,0,0.0,0.0
32,1,0,0.0,0.0
33,1,0,0.0,0.0
34,1,0,0.0,0.0
35,1,0,0.0,0.0
36,1,0,0.0,0.0
37,1,0,0.0,0.0
38,1,1,1278.9807393325882,622.6618607127914
39,1,1,377.740565086314,463.51837254716173
40,1,0,0.0,0.0
41,1,0,0.0,0.0
42,1,1,403.90778412349874,492.57890119489815
43,1,0,0.0,0.0
44,1,0,0.0,0.0
45,1,0,0.0,0.0
46,1,0,0.0,0.0
47,1,1,620.803888727164,723.0491422818432
48,1,0,0.0,0.0
49,1,1,1563.4868136921953,740.5755731138973
50,1,1,1885.0610089423851,921.7072736274218
51,1,0,0.0,0.0
52,1,1,1247.6014002177728,584.9376187128258
53,1,0,0.0,0.0
54,1,0,0.0,0.0
55,1,1,1665.9546644884963,817.0078102974671
56,1,0,0.0,0.0
57,1,1,1419.4983737409436,704.7309488321741
58,1,1,1956.2533190562617,941.259639765157
59,1,0,0.0,0.0
60,1,1,3395.0290339972457,1674.8329657780926
61,1,0,0.0,0.0
62,1,1,2272.2787413191677,1100.3941186243303
63,1,1,623.282607574075,725.5278595811584
64,1,0,0.0,0.0
65,1,0,0.0,0.0
66,1,1,3597.31725630873,1777.3513308658617
67,1,1,2914.9730851332724,1442.5987053347985
68,1,1,1453.3589629186781,702.408134592965
69,1,1,2826.8984289225086,1421.5557092737645
70,1,0,0.0,0.0
71,1,1,1188.5552128437378,573.2020192186166
72,1,1,678.7974566986617,786.7207358903569
73,1,1,811.9342440254662,398.63487512801726
74,1,1,5628.674023356356,2745.0478528952344
75,1,1,895.1247311139286,1011.592416526567
76,1,0,0.0,0.0
77,1,1,2496.2327532617855,1210.5004910628934
78,1,0,0.0,0.0
79,1,1,525.6396069172134,244.03587588019553
80,1,1,864.4883105145608,413.983367481325
81,1,1,1369.68172751223,678.5371430723537
82,1,1,3964.38102788568,4184.924510309161
83,1,1,2046.2439903088414,2223.4213185273943
84,1,1,2801.1656045692625,3000.2768060104295
85,1,1,414.86205043340607,501.8143903381845
86,1,1,2689.6325876407104,2886.260497746619
87,1,1,2347.628092797346,2537.230396508331
88,1,1,1111.4076067633896,1243.041138038538
89,1,1,5565.417265024929,5790.248432995953
90,1,1,1722.3556383130767,1884.2066182834435
91,1,1,1628.9743862154864,1786.732126827772
92,1,1,1381.2307323076814,1526.213121792782
93,1,1,6456.876942836768,6670.20273430132
94,1,1,872.2648139662406,990.534597614797
95,1,1,434.3601892210766,207.00758661358574
96,1,0,0.0,0.0
97,1,1,834.2746457363263,410.6650621524042
98,1,0,0.0,0.0
99,1,1,250.62324558641762,420.93857461646957
100,1,1,1830.8785883192284,907.077890653388
101,1,0,0.0,0.0
102,1,1,1169.6957523216377,561.4570709273754
103,1,1,1439.4193065023396,703.1803789595291
104,1,1,1678.6479212804918,816.9497106560535
105,1,0,0.0,0.0
106,1,0,0.0,0.0
107,1,0,0.0,0.0
108,1,1,635.7096942030979,738.1570802669219
