Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Transmission,Fixed_Costs_Storage,Fixed_Costs_Village,Fixed_Costs_Village_Storage,Variable_Costs_Grid,Variable_Costs_Village,NSE_Costs,VILNSECosts,VILNSEHeatCosts,Grid_Import_Costs,Village_Export_Revenue,StartCostsGrid,StartCostsVIL
84.09435100885031,6.273928705607137,0.0,0.0,3.7912020766324153,4.551150188150681,31.037889502264107,0.6078090810358032,0.0,0.001130079967473252,0.0,0.0,0.0,0.0758473751924338,0.0
